#    iq    q_x        q_y      q_x          qw       Re(S_xx)        Re(S_yy)        Re(S_zz)         |S|      
     36  0.300000 -0.400000 -0.450000        1    1.72635436E-09  2.78587968E-09  2.84618175E-09  4.34075748E-09
     37  0.350000 -0.400000 -0.450000        1    5.18041448E-09  2.31394819E-09  4.98117086E-10  5.69553958E-09
     38  0.400000 -0.400000 -0.450000        1    9.01875092E-10  3.12380121E-09  3.59118283E-09  4.84438921E-09
     39  0.450000 -0.400000 -0.450000        1    1.45022627E-09  1.10651781E-09  4.24780121E-09  4.62291607E-09
     40  0.500000 -0.400000 -0.450000        1    3.24658849E-10  6.32784992E-10  1.60211787E-09  1.75288387E-09
     41 -0.450000 -0.350000 -0.450000        1    1.04281016E-10  6.16088801E-09  1.07161300E-08  1.23613453E-08
     42 -0.400000 -0.350000 -0.450000        1    5.25298768E-11  1.76388539E-09  3.13386171E-09  3.59654560E-09
     43 -0.350000 -0.350000 -0.450000        1    1.44163513E-10  1.03163687E-09  1.93587808E-09  2.19833612E-09
     44 -0.300000 -0.350000 -0.450000        1    1.66609359E-09  3.05619376E-09  2.56866749E-09  4.32599593E-09
     45 -0.250000 -0.350000 -0.450000        1    3.43441647E-10  8.45750433E-11  4.95317403E-10  6.08641465E-10
     46 -0.200000 -0.350000 -0.450000        1    3.17839613E-11  2.22369194E-09  4.32110620E-10  2.26551002E-09
     47 -0.150000 -0.350000 -0.450000        1    1.30533783E-12  3.52283608E-09  8.84290218E-10  3.63212678E-09
     48 -0.100000 -0.350000 -0.450000        1    5.50390612E-09  8.46348272E-09  6.59705346E-10  1.01172493E-08
     49 -0.050000 -0.350000 -0.450000        1    2.35744282E-10  1.85587716E-09  6.49328092E-10  1.98027331E-09
     50  0.000000 -0.350000 -0.450000        1    6.35309295E-09  7.33430285E-09  2.04973507E-09  9.91741913E-09
     51  0.050000 -0.350000 -0.450000        1    8.09691449E-09  1.11300495E-08  6.82630474E-10  1.37805664E-08
     52  0.100000 -0.350000 -0.450000        1    5.63178049E-09  1.67789672E-09  5.90546691E-09  8.33107606E-09
     53  0.150000 -0.350000 -0.450000        1    6.32346394E-11  1.05519394E-09  1.17914245E-09  1.58360658E-09
     54  0.200000 -0.350000 -0.450000        1    4.26317512E-10  1.89033774E-09  3.18652497E-09  3.72948586E-09
     55  0.250000 -0.350000 -0.450000        1    3.46372051E-09  5.22289863E-10  1.56176819E-09  3.83526614E-09
     56  0.300000 -0.350000 -0.450000        1    1.04976021E-09  2.64138640E-09  5.31701764E-11  2.84284113E-09
     57  0.350000 -0.350000 -0.450000        1    1.04976662E-09  1.69033180E-09  3.89447886E-10  2.02753575E-09
     58  0.400000 -0.350000 -0.450000        1    3.67851792E-10  1.99411059E-09  3.35464633E-09  3.91987806E-09
     59  0.450000 -0.350000 -0.450000        1    6.97727724E-10  1.72878587E-09  2.20062108E-09  2.88413898E-09
     60  0.500000 -0.350000 -0.450000        1    4.61384001E-09  5.55281548E-09  5.18917179E-09  8.89093827E-09
     61 -0.450000 -0.300000 -0.450000        1    2.17585027E-09  8.29990736E-10  1.86838252E-10  2.33626145E-09
     62 -0.400000 -0.300000 -0.450000        1    2.22450661E-09  2.20307794E-10  4.14358622E-10  2.27346833E-09
     63 -0.350000 -0.300000 -0.450000        1    4.95452191E-09  1.88618726E-09  5.00690374E-09  7.29205559E-09
     64 -0.300000 -0.300000 -0.450000        1    2.47336203E-10  1.15776815E-08  9.78074678E-10  1.16215538E-08
     65 -0.250000 -0.300000 -0.450000        1    4.15947463E-09  9.95595115E-10  1.08975275E-09  4.41361528E-09
     66 -0.200000 -0.300000 -0.450000        1    5.29584247E-09  6.40944822E-09  6.37916772E-10  8.33869964E-09
     67 -0.150000 -0.300000 -0.450000        1    1.41682577E-09  3.84515864E-10  9.05546418E-09  9.17369496E-09
     68 -0.100000 -0.300000 -0.450000        1    9.39306453E-10  2.07199514E-09  9.38524617E-10  2.46095285E-09
     69 -0.050000 -0.300000 -0.450000        1    1.06851954E-09  1.31125404E-09  1.91008459E-10  1.70223542E-09
     70  0.000000 -0.300000 -0.450000        1    1.77704127E-09  9.33771689E-10  2.38930807E-09  3.12067274E-09
     71  0.050000 -0.300000 -0.450000        1    1.19357072E-08  2.55457438E-09  9.92985370E-09  1.57349595E-08
     72  0.100000 -0.300000 -0.450000        1    1.23408436E-09  1.97434351E-09  1.64609470E-09  2.85142495E-09
     73  0.150000 -0.300000 -0.450000        1    6.33241313E-09  4.04028322E-09  7.08332247E-10  7.54487104E-09
     74  0.200000 -0.300000 -0.450000        1    1.29680972E-10  5.04464686E-10  4.29463030E-10  6.75085379E-10
     75  0.250000 -0.300000 -0.450000        1    3.00605770E-09  1.31471671E-09  1.19570685E-10  3.28316312E-09
     76  0.300000 -0.300000 -0.450000        1    1.69678474E-09  2.17817760E-09  1.03262110E-09  2.94785387E-09
     77  0.350000 -0.300000 -0.450000        1    4.80519868E-10  2.25432760E-09  3.81953113E-09  4.46113330E-09
     78  0.400000 -0.300000 -0.450000        1    2.57219197E-09  2.64111938E-09  3.98016677E-09  5.42525674E-09
     79  0.450000 -0.300000 -0.450000        1    3.65536429E-09  1.15244237E-09  9.30097950E-09  1.00597232E-08
     80  0.500000 -0.300000 -0.450000        1    1.56217587E-09  9.35261038E-11  8.82392444E-10  1.79659595E-09
     81 -0.450000 -0.250000 -0.450000        1    1.47987204E-10  2.60210664E-09  1.25772415E-10  2.60934434E-09
     82 -0.400000 -0.250000 -0.450000        1    6.52728303E-10  3.26839896E-09  3.60644170E-10  3.35239469E-09
     83 -0.350000 -0.250000 -0.450000        1    1.72951356E-09  5.19988982E-10  6.25579057E-10  1.91127048E-09
     84 -0.300000 -0.250000 -0.450000        1    8.89958680E-10  2.88806611E-09  1.74455050E-09  3.48947113E-09
     85 -0.250000 -0.250000 -0.450000        1    3.22288839E-09  1.62959554E-08  2.50579288E-09  1.67995288E-08
     86 -0.200000 -0.250000 -0.450000        1    1.40195571E-10  6.41210813E-10  6.78289352E-09  6.81457634E-09
     87 -0.150000 -0.250000 -0.450000        1    2.99931918E-09  2.77000339E-09  1.68550814E-09  4.41698676E-09
     88 -0.100000 -0.250000 -0.450000        1    2.68500394E-09  1.95961104E-09  6.84295316E-11  3.32475626E-09
     89 -0.050000 -0.250000 -0.450000        1    1.21326444E-09  1.48016510E-09  2.16763618E-09  2.89163377E-09
     90  0.000000 -0.250000 -0.450000        1    4.61808547E-11  1.82382626E-09  6.06149520E-09  6.33010260E-09
     91  0.050000 -0.250000 -0.450000        1    7.10010237E-12  6.49113473E-09  4.18164378E-09  7.72146523E-09
     92  0.100000 -0.250000 -0.450000        1    1.33016674E-09  3.08227628E-09  5.48607258E-10  3.40157913E-09
     93  0.150000 -0.250000 -0.450000        1    5.41647213E-09  2.24600839E-10  7.71261211E-10  5.47571545E-09
     94  0.200000 -0.250000 -0.450000        1    1.05671003E-10  1.96879486E-09  2.62515476E-09  3.28310175E-09
     95  0.250000 -0.250000 -0.450000        1    2.32530043E-09  2.00312351E-09  3.65499017E-09  4.77268049E-09
     96  0.300000 -0.250000 -0.450000        1    9.34139248E-11  6.24633525E-10  2.73438418E-09  2.80637668E-09
     97  0.350000 -0.250000 -0.450000        1    3.38047859E-09  1.39917081E-10  5.76313452E-10  3.43210569E-09
     98  0.400000 -0.250000 -0.450000        1    4.70202355E-09  2.25837472E-09  2.90582039E-09  5.97101952E-09
     99  0.450000 -0.250000 -0.450000        1    3.44544818E-09  4.38679486E-10  6.22684482E-09  7.13001748E-09
    100  0.500000 -0.250000 -0.450000        1    4.68809417E-09  4.63686497E-09  1.26823666E-08  1.42940955E-08
    101 -0.450000 -0.200000 -0.450000        1    6.18647698E-10  1.04718140E-09  5.49113856E-09  5.62422586E-09
    102 -0.400000 -0.200000 -0.450000        1    1.32135486E-09  2.73983351E-09  6.39004393E-10  3.10821379E-09
    103 -0.350000 -0.200000 -0.450000        1    4.54555019E-09  3.95661356E-09  7.55115669E-10  6.07346828E-09
    104 -0.300000 -0.200000 -0.450000        1    1.28297993E-09  4.88564366E-10  1.07660913E-09  1.74465465E-09
    105 -0.250000 -0.200000 -0.450000        1    4.87991389E-09  6.50708635E-09  3.50331732E-09  8.85601291E-09
    106 -0.200000 -0.200000 -0.450000        1    1.63169081E-10  1.11660358E-09  6.14827984E-12  1.12847928E-09
    107 -0.150000 -0.200000 -0.450000        1    1.74146444E-09  5.59153273E-09  2.09577434E-10  5.86019277E-09
    108 -0.100000 -0.200000 -0.450000        1    3.26298002E-09  3.85360862E-09  7.29430685E-09  8.87154161E-09
    109 -0.050000 -0.200000 -0.450000        1    3.14240789E-09  6.15097335E-09  3.31035778E-11  6.90726403E-09
    110  0.000000 -0.200000 -0.450000        1    1.94087578E-09  2.82160137E-09  9.08405253E-10  3.54311067E-09
    111  0.050000 -0.200000 -0.450000        1    7.61070031E-10  2.13810015E-09  1.12976029E-09  2.53516433E-09
    112  0.100000 -0.200000 -0.450000        1    1.18155796E-09  1.30612541E-09  5.49613079E-10  1.84502503E-09
    113  0.150000 -0.200000 -0.450000        1    9.21127286E-09  7.88050707E-09  3.11622071E-09  1.25164200E-08
    114  0.200000 -0.200000 -0.450000        1    1.24274316E-08  2.52069431E-10  7.33064005E-10  1.24515854E-08
    115  0.250000 -0.200000 -0.450000        1    7.89441457E-09  1.29056272E-09  7.25273492E-10  8.03202062E-09
    116  0.300000 -0.200000 -0.450000        1    1.43446229E-09  1.62885128E-09  2.12817538E-09  3.03973173E-09
    117  0.350000 -0.200000 -0.450000        1    4.83926954E-09  1.64997557E-09  9.05295663E-10  5.19235104E-09
    118  0.400000 -0.200000 -0.450000        1    6.82574219E-10  7.27832967E-09  5.29932403E-10  7.32944873E-09
    119  0.450000 -0.200000 -0.450000        1    3.38312149E-09  3.24917257E-10  3.30384532E-09  4.73988145E-09
    120  0.500000 -0.200000 -0.450000        1    3.70144578E-10  7.67444924E-09  1.93945747E-09  7.92437212E-09
    121 -0.450000 -0.150000 -0.450000        1    1.78405706E-09  5.94003208E-09  7.32096139E-10  6.24522261E-09
    122 -0.400000 -0.150000 -0.450000        1    3.79231936E-09  2.57539837E-09  6.81890656E-10  4.63458065E-09
    123 -0.350000 -0.150000 -0.450000        1    4.40283948E-10  1.77469554E-09  1.07537935E-11  1.82852669E-09
    124 -0.300000 -0.150000 -0.450000        1    6.17768171E-09  9.21302425E-09  1.79568898E-09  1.12369064E-08
    125 -0.250000 -0.150000 -0.450000        1    9.28321140E-10  4.20021377E-09  1.92834281E-09  4.71403032E-09
    126 -0.200000 -0.150000 -0.450000        1    7.93468490E-09  1.16367129E-08  3.52405260E-11  1.40845146E-08
    127 -0.150000 -0.150000 -0.450000        1    1.02005744E-09  1.29660242E-09  3.11428088E-09  3.52426452E-09
    128 -0.100000 -0.150000 -0.450000        1    6.78945271E-09  2.20899670E-08  2.14600748E-09  2.32092365E-08
    129 -0.050000 -0.150000 -0.450000        1    2.05554559E-09  4.60013836E-09  1.72016585E-09  5.32405026E-09
    130  0.000000 -0.150000 -0.450000        1    2.31340462E-09  4.54803733E-09  9.67089305E-09  1.09344710E-08
    131  0.050000 -0.150000 -0.450000        1    6.18634076E-09  5.80135191E-10  1.39013360E-10  6.21503770E-09
    132  0.100000 -0.150000 -0.450000        1    1.43679603E-10  6.63362310E-10  4.84212200E-09  4.88946202E-09
    133  0.150000 -0.150000 -0.450000        1    5.22613243E-09  2.08508187E-09  1.06187811E-08  1.20174265E-08
    134  0.200000 -0.150000 -0.450000        1    9.32137547E-09  1.05276295E-08  2.43663117E-09  1.42708162E-08
    135  0.250000 -0.150000 -0.450000        1    8.45934210E-10  5.21547848E-10  2.50856482E-09  2.69824282E-09
    136  0.300000 -0.150000 -0.450000        1    9.17185790E-09  2.10981009E-09  4.23680187E-10  9.42092250E-09
    137  0.350000 -0.150000 -0.450000        1    8.11082364E-09  6.74268975E-11  3.06373381E-09  8.67043663E-09
    138  0.400000 -0.150000 -0.450000        1    2.94679768E-09  1.15497536E-09  3.01367281E-09  4.37033276E-09
    139  0.450000 -0.150000 -0.450000        1    1.81243000E-09  2.85693835E-10  8.00092445E-09  8.20861227E-09
    140  0.500000 -0.150000 -0.450000        1    4.83258313E-10  1.16295740E-09  1.90419323E-09  2.28297183E-09
    141 -0.450000 -0.100000 -0.450000        1    1.69807706E-09  5.50946700E-10  2.23695244E-09  2.86198605E-09
    142 -0.400000 -0.100000 -0.450000        1    1.40375770E-09  3.69212918E-10  1.08135068E-09  1.81002021E-09
    143 -0.350000 -0.100000 -0.450000        1    4.11534033E-10  3.45962592E-09  4.95550843E-09  6.05767575E-09
    144 -0.300000 -0.100000 -0.450000        1    8.77028729E-10  2.68063928E-09  1.82550574E-10  2.82636357E-09
    145 -0.250000 -0.100000 -0.450000        1    1.20559815E-10  2.43913394E-09  5.51417344E-09  6.03075599E-09
    146 -0.200000 -0.100000 -0.450000        1    7.54568646E-10  2.09843283E-09  5.07725541E-10  2.28704600E-09
    147 -0.150000 -0.100000 -0.450000        1    2.72045109E-09  2.95060572E-09  6.53180297E-09  7.66624930E-09
    148 -0.100000 -0.100000 -0.450000        1    1.22429263E-09  6.83431294E-09  3.45893602E-09  7.75699453E-09
    149 -0.050000 -0.100000 -0.450000        1    4.89011864E-10  3.18727465E-09  5.03280005E-09  5.97720074E-09
    150  0.000000 -0.100000 -0.450000        1    4.06376047E-09  3.75651427E-09  8.20735635E-10  5.59456482E-09
    151  0.050000 -0.100000 -0.450000        1    3.40807800E-09  1.47533991E-09  8.81040010E-09  9.56110733E-09
    152  0.100000 -0.100000 -0.450000        1    1.01148569E-09  4.73010750E-10  7.29369996E-10  1.33372526E-09
    153  0.150000 -0.100000 -0.450000        1    1.18614399E-08  1.81233872E-08  2.73786121E-10  2.16616223E-08
    154  0.200000 -0.100000 -0.450000        1    1.09093088E-10  3.57333325E-09  1.46695321E-08  1.50988670E-08
    155  0.250000 -0.100000 -0.450000        1    2.01950801E-09  3.46178063E-09  4.24597160E-09  5.83871670E-09
    156  0.300000 -0.100000 -0.450000        1    9.99858484E-10  7.83428836E-09  8.76806080E-10  7.94635640E-09
    157  0.350000 -0.100000 -0.450000        1    1.61134653E-09  3.17217750E-09  1.63239237E-09  3.91456927E-09
    158  0.400000 -0.100000 -0.450000        1    1.05135892E-09  3.14087405E-09  7.01611181E-09  7.75862554E-09
    159  0.450000 -0.100000 -0.450000        1    1.51016642E-09  1.72240980E-09  2.91524575E-09  3.70755390E-09
    160  0.500000 -0.100000 -0.450000        1    1.80944948E-09  2.24118095E-09  7.07033648E-09  7.63456989E-09
    161 -0.450000 -0.050000 -0.450000        1    1.02641117E-09  3.15491448E-09  8.07315866E-09  8.72828139E-09
    162 -0.400000 -0.050000 -0.450000        1    9.50777360E-09  1.79840568E-09  1.45359000E-09  9.78493463E-09
    163 -0.350000 -0.050000 -0.450000        1    3.85420451E-09  4.88341754E-09  7.00649967E-10  6.26047679E-09
    164 -0.300000 -0.050000 -0.450000        1    1.54405689E-10  9.92264037E-09  8.05605473E-09  1.27821223E-08
    165 -0.250000 -0.050000 -0.450000        1    1.34718613E-09  3.45072205E-09  3.19452238E-09  4.89156073E-09
    166 -0.200000 -0.050000 -0.450000        1    3.78623597E-09  1.36240000E-10  7.14252327E-09  8.08515818E-09
    167 -0.150000 -0.050000 -0.450000        1    1.78773266E-09  1.39490597E-09  1.86077105E-09  2.93329501E-09
    168 -0.100000 -0.050000 -0.450000        1    5.59615583E-09  2.03753998E-09  3.04409242E-09  6.68842492E-09
    169 -0.050000 -0.050000 -0.450000        1    6.18675840E-09  1.27092617E-08  2.47790009E-10  1.41372809E-08
    170  0.000000 -0.050000 -0.450000        1    6.78626989E-09  2.68160105E-09  1.04877875E-08  1.27764678E-08
    171  0.050000 -0.050000 -0.450000        1    1.68899654E-09  9.60291308E-10  4.77904672E-10  2.00081523E-09
    172  0.100000 -0.050000 -0.450000        1    1.47727364E-08  7.45150564E-10  4.65089223E-09  1.55054761E-08
    173  0.150000 -0.050000 -0.450000        1    1.15983285E-08  1.83256104E-08  1.28448681E-09  2.17255409E-08
    174  0.200000 -0.050000 -0.450000        1    4.36104568E-09  5.15418946E-09  1.02551710E-08  1.22781481E-08
    175  0.250000 -0.050000 -0.450000        1    3.23130025E-10  4.06567547E-10  6.46566256E-09  6.48648615E-09
    176  0.300000 -0.050000 -0.450000        1    3.81108568E-09  1.95287563E-09  2.40689215E-09  4.91235454E-09
    177  0.350000 -0.050000 -0.450000        1    2.76218980E-09  9.41620079E-09  4.97448296E-09  1.10018185E-08
    178  0.400000 -0.050000 -0.450000        1    6.83906157E-11  1.25928250E-08  7.62654185E-10  1.26160834E-08
    179  0.450000 -0.050000 -0.450000        1    2.97738270E-09  3.16063956E-09  2.92075233E-09  5.23309128E-09
    180  0.500000 -0.050000 -0.450000        1    7.71553736E-09  1.99533493E-09  3.67657815E-09  8.77656568E-09
    181 -0.450000  0.000000 -0.450000        1    2.50440211E-09  7.45966572E-09  4.17966221E-09  8.91000667E-09
    182 -0.400000  0.000000 -0.450000        1    6.50665024E-10  2.60609392E-09  4.73694453E-10  2.72754045E-09
    183 -0.350000  0.000000 -0.450000        1    8.26706051E-09  8.11444277E-09  3.63611894E-09  1.21412451E-08
    184 -0.300000  0.000000 -0.450000        1    1.07246876E-09  9.79747631E-10  2.23517965E-09  2.66573118E-09
    185 -0.250000  0.000000 -0.450000        1    1.77153072E-09  7.63351429E-09  1.46970822E-09  7.97301096E-09
    186 -0.200000  0.000000 -0.450000        1    3.54568235E-09  8.63631237E-09  1.96579820E-09  9.54055120E-09
    187 -0.150000  0.000000 -0.450000        1    4.69940880E-09  2.64791866E-09  3.90298596E-09  6.65801890E-09
    188 -0.100000  0.000000 -0.450000        1    6.11666256E-09  7.28703999E-10  1.77494469E-09  6.41053812E-09
    189 -0.050000  0.000000 -0.450000        1    2.44701616E-09  1.79185633E-09  2.77034790E-09  4.10773230E-09
    190  0.000000  0.000000 -0.450000        1    4.30036645E-09  1.24393652E-09  1.73747482E-09  4.80201503E-09
    191  0.050000  0.000000 -0.450000        1    1.43974890E-08  3.40746069E-09  3.76047879E-09  1.52656372E-08
    192  0.100000  0.000000 -0.450000        1    8.24031169E-09  1.45096544E-08  4.38492689E-09  1.72528372E-08
    193  0.150000  0.000000 -0.450000        1    3.33113915E-09  1.41349760E-08  7.91963969E-09  1.65413037E-08
    194  0.200000  0.000000 -0.450000        1    5.48870081E-10  1.39826684E-08  2.77704882E-09  1.42663336E-08
    195  0.250000  0.000000 -0.450000        1    9.45004112E-10  4.15525812E-09  8.55890048E-10  4.34646415E-09
    196  0.300000  0.000000 -0.450000        1    1.65666956E-09  1.20157275E-09  5.63230369E-09  5.99259342E-09
    197  0.350000  0.000000 -0.450000        1    7.25450006E-09  4.17880411E-09  1.47664982E-10  8.37328967E-09
    198  0.400000  0.000000 -0.450000        1    2.19128375E-09  1.27373846E-08  1.06811682E-08  1.67669331E-08
    199  0.450000  0.000000 -0.450000        1    4.30062757E-09  3.29387415E-09  2.57650787E-09  5.99861627E-09
    200  0.500000  0.000000 -0.450000        1    1.08672899E-09  1.67721996E-09  4.63629127E-09  5.04868730E-09
    201 -0.450000  0.050000 -0.450000        1    3.27879802E-10  9.29737964E-10  6.00735267E-10  1.15446988E-09
    202 -0.400000  0.050000 -0.450000        1    1.98924592E-09  7.65197728E-09  7.47643997E-10  7.94158845E-09
    203 -0.350000  0.050000 -0.450000        1    1.83753014E-09  3.64625897E-09  2.84282130E-09  4.97527430E-09
    204 -0.300000  0.050000 -0.450000        1    6.95733877E-11  8.53128614E-10  1.05369501E-08  1.05716596E-08
    205 -0.250000  0.050000 -0.450000        1    2.40900287E-09  2.00855832E-09  1.66954597E-09  3.55316550E-09
    206 -0.200000  0.050000 -0.450000        1    1.77243175E-09  1.77924933E-09  3.66689326E-09  4.44447395E-09
    207 -0.150000  0.050000 -0.450000        1    1.18272616E-09  2.12754740E-09  9.09708717E-10  2.59862830E-09
    208 -0.100000  0.050000 -0.450000        1    1.41906379E-08  1.28117105E-08  1.29029772E-12  1.91184239E-08
    209 -0.050000  0.050000 -0.450000        1    4.35021145E-09  2.20981781E-09  1.58036289E-09  5.12885770E-09
    210  0.000000  0.050000 -0.450000        1    1.14269261E-08  4.65483807E-09  2.88455795E-09  1.26713390E-08
    211  0.050000  0.050000 -0.450000        1    1.81345640E-09  3.94598984E-09  8.15729448E-09  9.24126145E-09
    212  0.100000  0.050000 -0.450000        1    1.49015913E-09  4.99994299E-09  2.20445571E-09  5.66388816E-09
    213  0.150000  0.050000 -0.450000        1    2.43117132E-09  4.80444026E-09  1.33666517E-08  1.44104344E-08
    214  0.200000  0.050000 -0.450000        1    1.51006320E-08  9.31566704E-09  7.23305500E-10  1.77576437E-08
    215  0.250000  0.050000 -0.450000        1    6.37190604E-09  1.94828977E-09  7.83932365E-09  1.02884408E-08
    216  0.300000  0.050000 -0.450000        1    1.46546326E-09  1.20382330E-09  6.37199125E-10  2.00069883E-09
    217  0.350000  0.050000 -0.450000        1    2.81483832E-11  2.18533336E-09  7.01809676E-09  7.35052082E-09
    218  0.400000  0.050000 -0.450000        1    6.36325774E-10  3.28542914E-09  4.08262447E-09  5.27889929E-09
    219  0.450000  0.050000 -0.450000        1    6.42310593E-10  1.37311144E-09  2.35213360E-10  1.53405451E-09
    220  0.500000  0.050000 -0.450000        1    5.70689447E-09  1.49797207E-09  3.40251814E-09  6.81099805E-09
    221 -0.450000  0.100000 -0.450000        1    3.98143093E-10  3.43255415E-09  4.81356986E-09  5.92548738E-09
    222 -0.400000  0.100000 -0.450000        1    2.01826894E-09  1.13098012E-09  1.55675513E-09  2.78855017E-09
    223 -0.350000  0.100000 -0.450000        1    2.53964035E-10  3.02822525E-10  3.16563927E-09  3.19021491E-09
    224 -0.300000  0.100000 -0.450000        1    2.09036796E-09  1.75547365E-09  6.03641166E-09  6.62492201E-09
    225 -0.250000  0.100000 -0.450000        1    9.63408739E-09  7.89538430E-10  4.47950396E-09  1.06538710E-08
    226 -0.200000  0.100000 -0.450000        1    8.01879884E-09  2.35114390E-10  6.50721072E-09  1.03295791E-08
    227 -0.150000  0.100000 -0.450000        1    4.58540629E-10  2.01235488E-09  9.93261134E-10  2.29050198E-09
    228 -0.100000  0.100000 -0.450000        1    1.38815463E-09  1.02363555E-09  4.01993316E-09  4.37431888E-09
    229 -0.050000  0.100000 -0.450000        1    4.07458938E-10  1.84803973E-09  4.87275927E-09  5.22733743E-09
    230  0.000000  0.100000 -0.450000        1    2.34075591E-09  3.39102416E-09  2.48961245E-10  4.12797345E-09
    231  0.050000  0.100000 -0.450000        1    1.93365869E-09  7.43040841E-09  1.37097007E-09  7.79933100E-09
    232  0.100000  0.100000 -0.450000        1    7.56248402E-10  2.53324305E-09  2.65347686E-09  3.74568704E-09
    233  0.150000  0.100000 -0.450000        1    4.47201279E-09  1.10466033E-09  7.48353717E-09  8.78763344E-09
    234  0.200000  0.100000 -0.450000        1    2.35789814E-09  4.75743803E-09  7.63681865E-09  9.30128482E-09
    235  0.250000  0.100000 -0.450000        1    6.21348216E-09  7.97309346E-09  2.43473000E-09  1.03973790E-08
    236  0.300000  0.100000 -0.450000        1    6.24668249E-09  3.37662496E-09  1.71167230E-09  7.30427685E-09
    237  0.350000  0.100000 -0.450000        1    6.39837343E-10  5.47709976E-09  1.98276950E-09  5.85998195E-09
    238  0.400000  0.100000 -0.450000        1    1.75129541E-11  5.16194968E-09  2.21620112E-09  5.61761325E-09
