   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.40510218E-02  3.63511194E-03  1.89725746E-02  2.38873154E-02  0.00000000E+00
     100 -1.15631819E-02 -8.24119615E-03 -1.15828632E-02  1.83244975E-02  0.00000000E+00
     200 -1.22587394E-03 -1.33857996E-02  1.14230654E-02  1.76399779E-02  0.00000000E+00
     300 -7.59536446E-03  6.58215552E-03 -9.21532142E-03  1.36358528E-02  0.00000000E+00
     400  8.35078624E-03 -1.98123253E-02 -1.67501393E-02  2.72549267E-02  0.00000000E+00
     500  6.04765592E-03  1.27895769E-02 -4.06132695E-03  1.47187566E-02  0.00000000E+00
     600 -1.90341408E-03  2.54523948E-03 -8.40071512E-05  3.17935314E-03  0.00000000E+00
     700  9.95591698E-03 -1.34158167E-03 -1.76224569E-02  2.02847507E-02  0.00000000E+00
     800 -1.21990007E-02 -1.48435443E-02 -3.11893710E-04  1.92157150E-02  0.00000000E+00
     900 -2.72906080E-04  5.56882065E-03 -2.86828579E-03  6.27003226E-03  0.00000000E+00
    1000 -1.31013269E-02 -2.98819843E-03 -2.59688188E-03  1.36864127E-02  0.00000000E+00
    1100 -6.56950694E-03 -2.12000855E-02 -2.13116639E-02  3.07699377E-02  0.00000000E+00
    1200 -1.07723295E-02  1.65536429E-02 -2.35508551E-03  1.98900127E-02  0.00000000E+00
    1300  6.82264296E-03  1.41763750E-02  1.15764262E-03  1.57752401E-02  0.00000000E+00
    1400  9.74065140E-04  1.07695241E-02 -3.27233102E-03  1.12977698E-02  0.00000000E+00
    1500  1.07082352E-02  5.96050088E-03  8.12501434E-03  1.47040719E-02  0.00000000E+00
    1600  1.61959988E-02 -5.97723512E-03  3.71498101E-03  1.76589581E-02  0.00000000E+00
    1700  8.49743739E-03  8.30821152E-03  5.45637602E-03  1.30768827E-02  0.00000000E+00
    1800  1.18792776E-02 -2.74950169E-03 -5.36193816E-03  1.33201868E-02  0.00000000E+00
