#    iq    q_x        q_y      q_x          qw       Re(S_xx)        Re(S_yy)        Re(S_zz)         |S|      
     48 -0.100000 -0.350000 -0.450000        1    1.72161511E-11  1.11302512E-10  2.13363481E-11  1.14629336E-10
     49 -0.050000 -0.350000 -0.450000        1    1.80627858E-10  7.78728620E-11  6.27781602E-11  2.06474461E-10
     50  0.000000 -0.350000 -0.450000        1    1.49430266E-09  4.33867569E-11  2.42234589E-12  1.49493435E-09
     51  0.050000 -0.350000 -0.450000        1    1.14725445E-09  8.33023163E-10  2.68623039E-11  1.41804158E-09
     52  0.100000 -0.350000 -0.450000        1    6.01613926E-10  7.44215796E-11  8.77859463E-11  6.12522865E-10
     53  0.150000 -0.350000 -0.450000        1    8.74378086E-10  6.17536970E-10  8.14693992E-11  1.07355773E-09
     54  0.200000 -0.350000 -0.450000        1    5.81785895E-10  6.04282795E-11  1.06993896E-11  5.85013574E-10
     55  0.250000 -0.350000 -0.450000        1    3.54376468E-10  2.52774171E-10  1.35857074E-10  4.55998473E-10
     56  0.300000 -0.350000 -0.450000        1    1.68787813E-09  1.07229341E-09  9.55925246E-12  1.99970926E-09
     57  0.350000 -0.350000 -0.450000        1    4.03914570E-10  1.05782201E-09  4.30443443E-11  1.13313159E-09
     58  0.400000 -0.350000 -0.450000        1    6.67327219E-10  4.81752936E-10  9.66736548E-11  8.28708214E-10
     59  0.450000 -0.350000 -0.450000        1    6.41707599E-11  2.05018989E-09  1.98076408E-10  2.06073548E-09
     60  0.500000 -0.350000 -0.450000        1    1.26640277E-09  8.26507184E-10  5.37669776E-11  1.51320223E-09
     61 -0.450000 -0.300000 -0.450000        1    8.51224732E-10  5.74145509E-10  2.70367094E-13  1.02675542E-09
     62 -0.400000 -0.300000 -0.450000        1    5.93372611E-10  5.65510998E-10  2.79975162E-11  8.20169254E-10
     63 -0.350000 -0.300000 -0.450000        1    2.34856907E-10  7.54206326E-10  3.58586086E-11  7.90740658E-10
     64 -0.300000 -0.300000 -0.450000        1    8.51664495E-10  1.11713858E-10  2.09331742E-11  8.59215104E-10
     65 -0.250000 -0.300000 -0.450000        1    1.35736748E-10  2.06825798E-10  1.87041624E-10  3.10138589E-10
     66 -0.200000 -0.300000 -0.450000        1    2.77628962E-11  4.10332489E-09  2.23643277E-10  4.10950876E-09
     67 -0.150000 -0.300000 -0.450000        1    2.26097025E-10  1.58889874E-09  1.21666814E-10  1.60950983E-09
     68 -0.100000 -0.300000 -0.450000        1    5.24142478E-10  8.24460576E-10  1.83039617E-10  9.93963822E-10
     69 -0.050000 -0.300000 -0.450000        1    9.14925582E-10  2.39858298E-09  9.96534466E-12  2.56717519E-09
     70  0.000000 -0.300000 -0.450000        1    4.95621781E-11  1.25715386E-09  9.94902345E-11  1.26205806E-09
     71  0.050000 -0.300000 -0.450000        1    2.80641774E-09  1.26310082E-09  3.82661196E-10  3.10126326E-09
     72  0.100000 -0.300000 -0.450000        1    7.36570378E-10  2.07206568E-09  2.85302843E-11  2.19927399E-09
     73  0.150000 -0.300000 -0.450000        1    4.54019262E-11  3.74770942E-10  1.08056063E-11  3.77665665E-10
     74  0.200000 -0.300000 -0.450000        1    1.52543865E-10  3.85905586E-10  4.59887555E-11  4.17501757E-10
     75  0.250000 -0.300000 -0.450000        1    1.98816612E-11  1.63328269E-09  4.48680499E-10  1.69390726E-09
     76  0.300000 -0.300000 -0.450000        1    1.96931501E-09  3.43175088E-10  9.23405102E-11  2.00112406E-09
     77  0.350000 -0.300000 -0.450000        1    6.84399671E-10  6.54171992E-11  1.74948759E-10  7.09428917E-10
     78  0.400000 -0.300000 -0.450000        1    1.32236720E-10  7.82394269E-10  6.75381389E-11  7.96359682E-10
     79  0.450000 -0.300000 -0.450000        1    1.33955973E-09  9.86108219E-10  9.12357233E-12  1.66340402E-09
     80  0.500000 -0.300000 -0.450000        1    5.62166189E-10  3.53404189E-10  1.10487705E-10  6.73151452E-10
     81 -0.450000 -0.250000 -0.450000        1    5.62404010E-10  1.70775850E-09  4.88076651E-11  1.79864381E-09
     82 -0.400000 -0.250000 -0.450000        1    6.31909437E-10  1.04735619E-09  1.15946082E-11  1.22327387E-09
     83 -0.350000 -0.250000 -0.450000        1    2.78133843E-10  8.42702904E-10  1.06247097E-10  8.93753358E-10
     84 -0.300000 -0.250000 -0.450000        1    9.24439472E-12  1.30632573E-09  3.96865242E-10  1.36531110E-09
     85 -0.250000 -0.250000 -0.450000        1    3.29736922E-10  1.17442753E-09  2.73692688E-10  1.25016564E-09
     86 -0.200000 -0.250000 -0.450000        1    3.27295490E-10  1.52440488E-10  3.49382225E-11  3.62741119E-10
     87 -0.150000 -0.250000 -0.450000        1    1.09579109E-09  1.43379776E-09  9.85608090E-12  1.80461388E-09
     88 -0.100000 -0.250000 -0.450000        1    9.03252914E-12  8.75865802E-10  6.81118417E-11  8.78556608E-10
     89 -0.050000 -0.250000 -0.450000        1    5.95876639E-10  6.23380329E-10  1.84405797E-10  8.81860250E-10
     90  0.000000 -0.250000 -0.450000        1    2.04273555E-10  2.87352643E-10  1.10057860E-11  3.52732695E-10
     91  0.050000 -0.250000 -0.450000        1    2.00157696E-09  3.44877763E-09  2.71643158E-11  3.98762027E-09
     92  0.100000 -0.250000 -0.450000        1    1.74102335E-09  2.62461214E-09  1.12470346E-10  3.15157115E-09
     93  0.150000 -0.250000 -0.450000        1    8.25146475E-10  1.41618362E-09  7.02947493E-11  1.64054385E-09
     94  0.200000 -0.250000 -0.450000        1    1.04148020E-09  1.25334164E-10  3.80893653E-10  1.11600611E-09
     95  0.250000 -0.250000 -0.450000        1    5.05760112E-10  1.10670344E-10  4.68642642E-11  5.19843703E-10
     96  0.300000 -0.250000 -0.450000        1    8.24540030E-11  7.43955260E-10  8.28000122E-11  7.53076313E-10
     97  0.350000 -0.250000 -0.450000        1    4.67507066E-10  3.26245010E-10  2.23252512E-11  5.70523514E-10
     98  0.400000 -0.250000 -0.450000        1    5.01691593E-11  4.70369016E-10  6.28884740E-14  4.73036954E-10
     99  0.450000 -0.250000 -0.450000        1    6.41556665E-11  3.15197373E-10  1.85621835E-13  3.21660330E-10
    100  0.500000 -0.250000 -0.450000        1    8.44081153E-10  2.57981079E-10  2.02502757E-10  9.05557617E-10
    101 -0.450000 -0.200000 -0.450000        1    4.82677964E-11  4.40404019E-11  1.73518276E-12  6.53632009E-11
    102 -0.400000 -0.200000 -0.450000        1    9.83546429E-10  6.16983409E-10  2.56252222E-10  1.18899004E-09
    103 -0.350000 -0.200000 -0.450000        1    2.20215266E-11  1.84390025E-10  8.83758630E-11  2.05657293E-10
    104 -0.300000 -0.200000 -0.450000        1    1.16697683E-09  1.28374410E-09  5.12871978E-11  1.73564518E-09
    105 -0.250000 -0.200000 -0.450000        1    4.84615451E-11  1.14578820E-09  7.58605470E-11  1.14931890E-09
    106 -0.200000 -0.200000 -0.450000        1    6.12403893E-11  2.14990229E-09  6.68738284E-11  2.15181374E-09
    107 -0.150000 -0.200000 -0.450000        1    4.98726026E-10  2.18266063E-10  9.55241948E-11  5.52713845E-10
    108 -0.100000 -0.200000 -0.450000        1    1.25963889E-10  9.58459216E-11  8.55762674E-12  1.58513643E-10
    109 -0.050000 -0.200000 -0.450000        1    7.89308450E-10  5.05098028E-10  1.63173879E-10  9.51187448E-10
    110  0.000000 -0.200000 -0.450000        1    8.86870150E-09  1.16855447E-10  3.60552772E-11  8.86954461E-09
    111  0.050000 -0.200000 -0.450000        1    9.93493986E-10  1.56116013E-10  1.69748329E-11  1.00582834E-09
    112  0.100000 -0.200000 -0.450000        1    4.02304090E-09  2.88488095E-10  1.12792032E-11  4.03338700E-09
    113  0.150000 -0.200000 -0.450000        1    3.03328998E-10  3.19034196E-09  7.24374455E-11  3.20554792E-09
    114  0.200000 -0.200000 -0.450000        1    3.10408341E-10  1.92434279E-09  9.21919071E-11  1.95139639E-09
    115  0.250000 -0.200000 -0.450000        1    8.10954613E-10  8.49424727E-11  1.54887243E-10  8.29971485E-10
    116  0.300000 -0.200000 -0.450000        1    7.09016791E-11  9.08508676E-11  7.97987837E-11  1.40174085E-10
    117  0.350000 -0.200000 -0.450000        1    2.08375228E-09  2.03986514E-10  6.27890864E-10  2.18583646E-09
    118  0.400000 -0.200000 -0.450000        1    6.54882476E-10  1.05101238E-09  4.42890785E-11  1.23913664E-09
    119  0.450000 -0.200000 -0.450000        1    1.22925155E-09  3.28101177E-10  3.62391757E-11  1.27280126E-09
    120  0.500000 -0.200000 -0.450000        1    7.34619838E-10  1.68493776E-10  6.50118878E-11  7.56493890E-10
    121 -0.450000 -0.150000 -0.450000        1    1.27127781E-10  1.21758983E-10  6.81738243E-12  1.76162423E-10
    122 -0.400000 -0.150000 -0.450000        1    1.80526981E-09  1.25715670E-10  7.30867934E-11  1.81111711E-09
    123 -0.350000 -0.150000 -0.450000        1    7.62683888E-10  2.26804426E-10  5.04336990E-11  7.97289482E-10
    124 -0.300000 -0.150000 -0.450000        1    6.16456108E-10  2.81917499E-10  6.75970250E-11  6.81223141E-10
    125 -0.250000 -0.150000 -0.450000        1    1.72766478E-09  8.05166853E-11  1.48135179E-12  1.72954061E-09
    126 -0.200000 -0.150000 -0.450000        1    8.72774586E-10  1.13195997E-09  1.75313717E-10  1.44007074E-09
    127 -0.150000 -0.150000 -0.450000        1    4.08210252E-10  1.03360633E-09  7.61539951E-11  1.11390174E-09
    128 -0.100000 -0.150000 -0.450000        1    7.84525221E-11  6.89487945E-10  2.68907259E-10  7.44217400E-10
    129 -0.050000 -0.150000 -0.450000        1    5.65396971E-10  1.53571693E-09  5.89947348E-11  1.63755323E-09
    130  0.000000 -0.150000 -0.450000        1    1.35974564E-09  1.20955896E-09  1.14217023E-10  1.82345458E-09
    131  0.050000 -0.150000 -0.450000        1    1.72654034E-09  9.57931565E-10  2.67910920E-11  1.97466255E-09
    132  0.100000 -0.150000 -0.450000        1    2.77415266E-10  4.87805837E-10  1.35118555E-10  5.77209484E-10
    133  0.150000 -0.150000 -0.450000        1    1.53862664E-10  2.66104317E-11  9.73387388E-12  1.56449936E-10
    134  0.200000 -0.150000 -0.450000        1    2.56548512E-10  6.17708246E-10  2.78748041E-10  7.24624790E-10
    135  0.250000 -0.150000 -0.450000        1    1.08189717E-10  6.17655463E-10  8.71328803E-11  6.33084058E-10
    136  0.300000 -0.150000 -0.450000        1    2.47587227E-10  6.58550778E-10  2.38341033E-11  7.03957830E-10
    137  0.350000 -0.150000 -0.450000        1    9.55241643E-10  2.21828158E-09  2.22149793E-10  2.42540931E-09
    138  0.400000 -0.150000 -0.450000        1    6.41569082E-10  1.07065211E-10  1.17544553E-10  6.60976980E-10
    139  0.450000 -0.150000 -0.450000        1    8.34166930E-11  1.38878482E-10  1.49805931E-10  2.20652202E-10
    140  0.500000 -0.150000 -0.450000        1    8.16777996E-11  1.12045282E-09  5.90237119E-11  1.12497537E-09
    141 -0.450000 -0.100000 -0.450000        1    1.54916965E-10  1.15345252E-09  2.41188220E-11  1.16405914E-09
    142 -0.400000 -0.100000 -0.450000        1    2.68984211E-09  1.14786123E-09  3.40535023E-11  2.92472147E-09
    143 -0.350000 -0.100000 -0.450000        1    1.53655543E-09  1.00943704E-09  5.91192146E-11  1.83941861E-09
    144 -0.300000 -0.100000 -0.450000        1    3.49219874E-10  1.44554470E-09  2.02606046E-10  1.50086749E-09
    145 -0.250000 -0.100000 -0.450000        1    2.08272740E-10  1.66588857E-09  1.57100047E-10  1.68619177E-09
    146 -0.200000 -0.100000 -0.450000        1    1.01850620E-09  2.41106297E-10  4.39220645E-11  1.04757638E-09
    147 -0.150000 -0.100000 -0.450000        1    1.19134009E-10  1.41608401E-10  1.08516337E-10  2.14526564E-10
    148 -0.100000 -0.100000 -0.450000        1    1.41484945E-10  5.03371209E-10  2.40957013E-12  5.22882750E-10
    149 -0.050000 -0.100000 -0.450000        1    3.15808884E-11  1.81097917E-09  4.44533683E-10  1.86500754E-09
    150  0.000000 -0.100000 -0.450000        1    9.03527804E-11  6.45456206E-10  6.55204686E-11  6.55034557E-10
    151  0.050000 -0.100000 -0.450000        1    6.00740403E-10  1.49887210E-10  3.36411649E-13  6.19156943E-10
    152  0.100000 -0.100000 -0.450000        1    3.46896941E-09  9.80109303E-10  5.50865328E-11  3.60519036E-09
    153  0.150000 -0.100000 -0.450000        1    9.51516157E-12  3.08164667E-10  5.45606050E-11  3.13101996E-10
    154  0.200000 -0.100000 -0.450000        1    3.38509420E-10  2.61043649E-10  8.59503136E-11  4.36027373E-10
    155  0.250000 -0.100000 -0.450000        1    1.10536973E-10  1.08780591E-09  3.28981103E-11  1.09390238E-09
    156  0.300000 -0.100000 -0.450000        1    1.76341022E-09  1.11110436E-09  1.41005914E-10  2.08903115E-09
    157  0.350000 -0.100000 -0.450000        1    4.80850031E-10  1.98934664E-10  2.25511433E-10  5.67139453E-10
    158  0.400000 -0.100000 -0.450000        1    3.46409558E-10  1.95507326E-10  1.42113940E-10  4.22396814E-10
    159  0.450000 -0.100000 -0.450000        1    1.17889513E-10  3.19839306E-10  1.41239175E-10  3.68976453E-10
    160  0.500000 -0.100000 -0.450000        1    5.80036095E-11  2.01752067E-09  6.98673366E-11  2.01956320E-09
    161 -0.450000 -0.050000 -0.450000        1    9.53936401E-10  1.21456947E-09  4.86667085E-12  1.54440841E-09
    162 -0.400000 -0.050000 -0.450000        1    1.93281390E-09  8.41479944E-11  6.57082472E-11  1.93576032E-09
    163 -0.350000 -0.050000 -0.450000        1    3.44197945E-09  6.02370119E-11  2.50043605E-11  3.44259731E-09
    164 -0.300000 -0.050000 -0.450000        1    1.65324885E-09  7.08922476E-10  3.22911858E-11  1.79912355E-09
    165 -0.250000 -0.050000 -0.450000        1    3.51628248E-10  5.06032090E-10  4.99361081E-11  6.18226913E-10
    166 -0.200000 -0.050000 -0.450000        1    2.80730820E-10  8.47668808E-10  5.61841674E-11  8.94711608E-10
    167 -0.150000 -0.050000 -0.450000        1    1.59919953E-10  6.72196762E-11  9.68957179E-11  1.98699916E-10
    168 -0.100000 -0.050000 -0.450000        1    3.93477486E-10  3.75301591E-10  1.52545402E-10  5.64752969E-10
    169 -0.050000 -0.050000 -0.450000        1    1.17024174E-09  1.70239176E-09  9.36446103E-11  2.06793926E-09
    170  0.000000 -0.050000 -0.450000        1    1.84943380E-10  2.42353541E-10  4.76995680E-11  3.08568536E-10
    171  0.050000 -0.050000 -0.450000        1    2.96333256E-09  4.09488576E-09  1.77522840E-10  5.05776073E-09
    172  0.100000 -0.050000 -0.450000        1    2.03783445E-09  1.74170500E-10  1.57932489E-11  2.04532492E-09
    173  0.150000 -0.050000 -0.450000        1    1.45864648E-09  8.81532897E-10  1.16163722E-10  1.70828680E-09
    174  0.200000 -0.050000 -0.450000        1    1.28723100E-10  6.70064147E-10  3.62534214E-11  6.83278792E-10
    175  0.250000 -0.050000 -0.450000        1    5.38372588E-10  1.79051310E-10  4.97480547E-11  5.69543049E-10
    176  0.300000 -0.050000 -0.450000        1    4.86921502E-10  2.66688342E-09  2.22365854E-10  2.72007469E-09
    177  0.350000 -0.050000 -0.450000        1    7.65840751E-10  3.50593640E-09  1.98149611E-10  3.59407364E-09
    178  0.400000 -0.050000 -0.450000        1    8.66901910E-11  1.11933451E-11  8.02072354E-11  1.18632545E-10
    179  0.450000 -0.050000 -0.450000        1    4.16283232E-12  7.54662114E-11  2.44016840E-11  7.94224176E-11
    180  0.500000 -0.050000 -0.450000        1    1.37327193E-10  4.63794012E-10  1.03540841E-11  4.83808692E-10
    181 -0.450000  0.000000 -0.450000        1    1.37360966E-10  2.62690484E-09  2.06872820E-10  2.63861581E-09
    182 -0.400000  0.000000 -0.450000        1    4.77958436E-10  3.06049347E-10  1.01269227E-10  5.76511860E-10
    183 -0.350000  0.000000 -0.450000        1    1.66871489E-09  5.76411469E-10  2.73895338E-11  1.76567544E-09
    184 -0.300000  0.000000 -0.450000        1    1.51257154E-10  3.53468643E-10  1.89955475E-10  4.28837837E-10
    185 -0.250000  0.000000 -0.450000        1    2.17970256E-10  3.25969033E-10  2.51908419E-10  4.66073700E-10
    186 -0.200000  0.000000 -0.450000        1    3.92216546E-09  1.20391337E-09  5.31890544E-11  4.10312301E-09
    187 -0.150000  0.000000 -0.450000        1    2.58401570E-09  9.74022886E-10  1.87488822E-11  2.76155921E-09
    188 -0.100000  0.000000 -0.450000        1    2.44877027E-10  1.83600929E-09  5.82106060E-12  1.85227664E-09
    189 -0.050000  0.000000 -0.450000        1    2.86617880E-10  4.37325499E-10  1.81077475E-10  5.53346594E-10
    190  0.000000  0.000000 -0.450000        1    6.22007785E-10  1.85146057E-09  2.42073270E-11  1.95330129E-09
    191  0.050000  0.000000 -0.450000        1    2.00563075E-09  1.00083399E-10  1.06497571E-10  2.01094832E-09
    192  0.100000  0.000000 -0.450000        1    3.33241956E-10  1.26678662E-10  6.74284244E-11  3.62828164E-10
    193  0.150000  0.000000 -0.450000        1    2.19018326E-11  2.89332946E-10  1.55936624E-11  2.90579432E-10
    194  0.200000  0.000000 -0.450000        1    1.23781365E-09  8.19873753E-10  1.38676396E-11  1.48477874E-09
    195  0.250000  0.000000 -0.450000        1    4.42492884E-09  5.29668279E-11  1.06217805E-10  4.42652041E-09
    196  0.300000  0.000000 -0.450000        1    3.21300035E-10  7.42286265E-11  1.48355346E-10  3.61597719E-10
    197  0.350000  0.000000 -0.450000        1    4.01398460E-10  3.07428977E-10  6.26950555E-12  5.05640787E-10
    198  0.400000  0.000000 -0.450000        1    5.20341803E-10  7.66478716E-10  3.66104825E-11  9.27138361E-10
    199  0.450000  0.000000 -0.450000        1    2.58810353E-09  1.50325954E-10  1.86613194E-10  2.59917338E-09
    200  0.500000  0.000000 -0.450000        1    5.15530326E-11  1.93467574E-10  2.94272498E-10  3.55926566E-10
    201 -0.450000  0.050000 -0.450000        1    2.52235647E-10  3.22100073E-09  8.00823383E-11  3.23185422E-09
    202 -0.400000  0.050000 -0.450000        1    1.24452168E-10  9.85179471E-11  6.19812318E-11  1.70398947E-10
    203 -0.350000  0.050000 -0.450000        1    3.43755244E-10  1.16075961E-09  8.27473911E-11  1.21341570E-09
    204 -0.300000  0.050000 -0.450000        1    3.47735084E-10  1.62710725E-10  4.26250319E-12  3.83943534E-10
    205 -0.250000  0.050000 -0.450000        1    1.97252859E-09  1.71969267E-10  3.98889770E-11  1.98041248E-09
    206 -0.200000  0.050000 -0.450000        1    1.07019995E-09  5.90103435E-10  6.54589997E-11  1.22386064E-09
    207 -0.150000  0.050000 -0.450000        1    5.79116953E-10  1.05785277E-09  4.75822212E-11  1.20693538E-09
    208 -0.100000  0.050000 -0.450000        1    1.10764407E-09  1.92519239E-09  3.75670551E-10  2.25263612E-09
    209 -0.050000  0.050000 -0.450000        1    9.97781141E-11  4.86333955E-10  1.02108776E-10  5.06855591E-10
    210  0.000000  0.050000 -0.450000        1    5.53565674E-10  2.51710488E-10  1.75275808E-11  6.08358727E-10
    211  0.050000  0.050000 -0.450000        1    7.12914043E-10  3.42190678E-10  1.73885107E-11  7.90976140E-10
    212  0.100000  0.050000 -0.450000        1    1.66512514E-10  7.88157761E-10  5.28531053E-11  8.07287138E-10
    213  0.150000  0.050000 -0.450000        1    2.07576992E-11  3.38282296E-10  4.54075380E-11  3.41946835E-10
    214  0.200000  0.050000 -0.450000        1    4.17210766E-10  8.30950717E-10  9.40311012E-11  9.34551104E-10
    215  0.250000  0.050000 -0.450000        1    1.04485764E-09  1.99400748E-11  1.20316731E-10  1.05195115E-09
    216  0.300000  0.050000 -0.450000        1    1.69944566E-09  7.84624002E-10  3.45642086E-11  1.87214985E-09
    217  0.350000  0.050000 -0.450000        1    1.84854266E-09  5.37957293E-10  2.96480109E-11  1.92545761E-09
    218  0.400000  0.050000 -0.450000        1    1.49692589E-09  2.01078768E-10  7.09833980E-11  1.51203784E-09
    219  0.450000  0.050000 -0.450000        1    3.37618887E-10  5.86335219E-10  6.68861937E-12  6.76624150E-10
    220  0.500000  0.050000 -0.450000        1    2.34653677E-10  2.92867761E-10  4.89720022E-11  3.78460210E-10
    221 -0.450000  0.100000 -0.450000        1    2.10650361E-10  1.33706854E-09  5.00783532E-11  1.35448650E-09
    222 -0.400000  0.100000 -0.450000        1    1.17179065E-09  1.28538037E-10  2.72732189E-10  1.20995794E-09
    223 -0.350000  0.100000 -0.450000        1    1.47694110E-09  4.68078175E-10  5.97161327E-11  1.55048967E-09
    224 -0.300000  0.100000 -0.450000        1    7.46801064E-10  5.19528879E-10  4.98959065E-11  9.11104652E-10
    225 -0.250000  0.100000 -0.450000        1    2.04176589E-10  1.01267945E-10  1.12664661E-12  2.27913460E-10
    226 -0.200000  0.100000 -0.450000        1    1.33957873E-10  2.15181900E-09  1.84811610E-10  2.16389119E-09
    227 -0.150000  0.100000 -0.450000        1    2.01409442E-09  4.86584927E-10  1.93503802E-10  2.08105380E-09
    228 -0.100000  0.100000 -0.450000        1    1.90058334E-09  1.80911973E-09  1.17790367E-10  2.62659586E-09
    229 -0.050000  0.100000 -0.450000        1    7.96422629E-10  1.60234396E-09  2.59299943E-11  1.78954395E-09
    230  0.000000  0.100000 -0.450000        1    1.20504740E-10  3.04930512E-09  2.04835034E-11  3.05175403E-09
    231  0.050000  0.100000 -0.450000        1    5.05660254E-10  5.75949813E-10  3.50557525E-10  8.42793603E-10
    232  0.100000  0.100000 -0.450000        1    1.12180515E-11  1.44508069E-09  1.87575062E-12  1.44512545E-09
    233  0.150000  0.100000 -0.450000        1    1.13744326E-10  8.21140866E-10  3.49412688E-10  8.99610649E-10
    234  0.200000  0.100000 -0.450000        1    7.86351581E-10  1.19648248E-10  1.23863614E-11  7.95498544E-10
    235  0.250000  0.100000 -0.450000        1    2.05723537E-10  5.61169323E-10  1.68413035E-11  5.97927096E-10
    236  0.300000  0.100000 -0.450000        1    1.57893779E-09  8.29330613E-10  2.84113281E-11  1.78371551E-09
    237  0.350000  0.100000 -0.450000        1    1.61537648E-10  4.18088399E-10  6.17873749E-11  4.52448893E-10
    238  0.400000  0.100000 -0.450000        1    1.95789153E-10  6.01132268E-10  2.76894320E-10  6.90191177E-10
