   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.48729760E-02  4.16181344E-02  3.21178156E-02  5.46335850E-02  0.00000000E+00
     100 -3.51615598E-03 -7.53815681E-03 -1.43998461E-02  1.66295739E-02  0.00000000E+00
     200 -5.68152919E-02 -1.69130375E-02  2.95413795E-04  5.92799755E-02  0.00000000E+00
     300 -2.06269766E-02  3.09367102E-02 -1.48111996E-02  4.00240407E-02  0.00000000E+00
     400 -3.60694818E-02  1.14194846E-02  3.17235055E-03  3.79667744E-02  0.00000000E+00
     500  3.93089675E-02  2.72127447E-02 -3.40719165E-02  5.87079542E-02  0.00000000E+00
     600  8.66622405E-03  5.53349426E-02 -1.44385844E-02  5.78405743E-02  0.00000000E+00
     700 -1.75785576E-02 -1.02447129E-03 -1.88299510E-02  2.57802692E-02  0.00000000E+00
     800 -6.39142325E-02  3.55697733E-02  4.04090593E-02  8.35651241E-02  0.00000000E+00
     900 -3.82122534E-02  3.20878289E-02 -3.07093196E-02  5.85906766E-02  0.00000000E+00
    1000 -1.59896740E-02  2.99482537E-02 -1.05796361E-02  3.55597564E-02  0.00000000E+00
    1100 -5.53524341E-02 -6.09205392E-04  3.37387711E-03  5.54585083E-02  0.00000000E+00
    1200 -3.57443285E-03 -8.83908070E-04  4.02092441E-02  4.03774835E-02  0.00000000E+00
    1300 -2.66818960E-02  1.14687076E-02  1.68427150E-02  3.35727848E-02  0.00000000E+00
    1400 -2.58104691E-02 -9.72190479E-03 -8.58143273E-03  2.88848877E-02  0.00000000E+00
    1500  5.46568706E-02  3.76908509E-04  1.18949926E-02  5.59375224E-02  0.00000000E+00
    1600  2.29142956E-03 -5.19867246E-03 -2.12079978E-02  2.19557741E-02  0.00000000E+00
    1700  1.17102031E-02  4.89609199E-02 -3.61791925E-02  6.19938263E-02  0.00000000E+00
    1800  2.98185638E-02  4.21265885E-03 -5.20696517E-03  3.05615073E-02  0.00000000E+00
    1900  5.86901390E-02  3.42246074E-02 -1.46212704E-02  6.94955949E-02  0.00000000E+00
    2000  4.42571205E-02  5.18951768E-02 -4.80511634E-02  8.34309079E-02  0.00000000E+00
    2100 -9.38151623E-03  5.08077729E-02 -8.14476213E-02  9.64528778E-02  0.00000000E+00
    2200 -5.29910658E-03 -2.38898402E-02 -1.36047165E-02  2.79980947E-02  0.00000000E+00
    2300 -4.79309370E-02 -3.03778641E-02 -5.06319396E-02  7.60511845E-02  0.00000000E+00
    2400 -5.31854153E-02 -2.65728074E-02  1.69058093E-02  6.18110740E-02  0.00000000E+00
    2500 -2.68753022E-02  3.81911171E-02  5.14776537E-02  6.95039000E-02  0.00000000E+00
    2600 -2.31171072E-02 -1.18844700E-02 -4.00182434E-02  4.77189803E-02  0.00000000E+00
    2700 -3.46527398E-02  5.47231116E-02 -5.99614413E-02  8.82655412E-02  0.00000000E+00
    2800 -1.34356749E-02  7.03124342E-03 -1.25861365E-02  1.97070184E-02  0.00000000E+00
    2900 -4.33001424E-02 -1.02677408E-02  7.82097298E-03  4.51829221E-02  0.00000000E+00
    3000  4.94747972E-03 -2.02027478E-02  5.67836151E-02  6.04731967E-02  0.00000000E+00
