   8    5    0   -1    0    0.426292
   8    5    0    0    0    0.425782
   8    6   -1    0    1    0.424896
   8    6    0    0    1    0.424880
   8    7    0   -1    0    0.428395
   8    7    0   -1    1    0.428468
   8    5   -1   -1    0   -0.064679
   8    5   -1    0    0   -0.064594
   8    6   -1    0    0   -0.063626
   8    6    0    0    0   -0.063614
   8    7    0    0    0   -0.065064
   8    7    0    0    1   -0.064937
   8    5    0   -1    1   -0.082684
   8    5    0    0    1   -0.082591
   8    6   -1   -1    1   -0.083042
   8    6    0   -1    1   -0.083023
   8    7    1   -1    0   -0.084645
   8    7    1   -1    1   -0.084408
   8    8   -1    0    0    0.085583
   8    8    0   -1    0    0.086531
   8    8    0    0   -1    0.088296
   8    8    0    0    1    0.088296
   8    8    0    1    0    0.086531
   8    8    1    0    0    0.085583
   8    5   -1   -1    1    0.025965
   8    5   -1    0    1    0.026145
   8    6   -1   -1    0    0.026618
   8    6    0   -1    0    0.026641
   8    7    1    0    0    0.025400
   8    7    1    0    1    0.025629
   8    5    0   -1   -1    0.038915
   8    5    0    0   -1    0.039044
   8    6   -1    1    1    0.039057
   8    6    0    1    1    0.039071
   8    7   -1   -1    0    0.039435
   8    7   -1   -1    1    0.039572
   8    5    1   -1    0    0.028939
   8    5    1    0    0    0.028973
   8    6   -1    0    2    0.028600
   8    6    0    0    2    0.028611
   8    7    0   -2    0    0.029130
   8    7    0   -2    1    0.029277
   8    8   -1   -1    0    0.015086
   8    8   -1    0   -1   -0.005750
   8    8   -1    0    1    0.015305
   8    8   -1    1    0   -0.005416
   8    8    0   -1   -1    0.015290
   8    8    0   -1    1   -0.005855
   8    8    0    1   -1   -0.005855
   8    8    0    1    1    0.015290
   8    8    1   -1    0   -0.005416
   8    8    1    0   -1    0.015305
   8    8    1    0    1   -0.005750
   8    8    1    1    0    0.015086
   8    5   -1   -1   -1   -0.015885
   8    5   -1    0   -1   -0.015884
   8    6   -1    1    0   -0.015549
   8    6    0    1    0   -0.015557
   8    7   -1    0    0   -0.015652
   8    7   -1    0    1   -0.015768
   8    5    0   -2    0    0.028980
   8    5    0    1    0    0.028966
   8    6   -2    0    1    0.028920
   8    6    1    0    1    0.028914
   8    7    0   -1   -1    0.028631
   8    7    0   -1    2    0.028548
   8    5    1   -1    1   -0.011794
   8    5    1    0    1   -0.011913
   8    6   -1   -1    2   -0.011858
   8    6    0   -1    2   -0.011863
