   7    5   -1    0    0    0.428642
   7    5    0    0    0    0.428659
   7    6   -1    0    0    0.426540
   7    6   -1    1    0    0.426028
   7    8    0    1   -1    0.428468
   7    8    0    1    0    0.428395
   7    5   -1    0   -1   -0.063921
   7    5    0    0   -1   -0.063915
   7    6    0    0    0   -0.064694
   7    6    0    1    0   -0.064618
   7    8    0    0   -1   -0.064937
   7    8    0    0    0   -0.065064
   7    5   -1    1    0   -0.083384
   7    5    0    1    0   -0.083371
   7    6   -1    0    1   -0.082699
   7    6   -1    1    1   -0.082622
   7    8   -1    1   -1   -0.084408
   7    8   -1    1    0   -0.084645
   7    7   -1    0    0    0.087317
   7    7    0   -1    0    0.086880
   7    7    0    0   -1    0.088365
   7    7    0    0    1    0.088365
   7    7    0    1    0    0.086880
   7    7    1    0    0    0.087317
   7    8   -1    0   -1    0.025629
   7    8   -1    0    0    0.025400
   7    5   -1    1   -1    0.026556
   7    5    0    1   -1    0.026566
   7    6    0    0    1    0.025968
   7    6    0    1    1    0.026132
   7    5   -1   -1    0    0.039117
   7    5    0   -1    0    0.039123
   7    6   -1    0   -1    0.038923
   7    6   -1    1   -1    0.039043
   7    8    1    1   -1    0.039572
   7    8    1    1    0    0.039435
   7    5   -1    0    1    0.028675
   7    5    0    0    1    0.028684
   7    6   -2    0    0    0.028948
   7    6   -2    1    0    0.028973
   7    8    0    2   -1    0.029277
   7    8    0    2    0    0.029130
   7    7   -1   -1    0    0.015146
   7    7   -1    0   -1    0.015261
   7    7   -1    0    1   -0.005658
   7    7   -1    1    0   -0.005438
   7    7    0   -1   -1   -0.005707
   7    7    0   -1    1    0.015340
   7    7    0    1   -1    0.015340
   7    7    0    1    1   -0.005707
   7    7    1   -1    0   -0.005438
   7    7    1    0   -1   -0.005658
   7    7    1    0    1    0.015261
   7    7    1    1    0    0.015146
   7    5   -1   -1   -1   -0.015620
   7    5    0   -1   -1   -0.015628
   7    8    1    0   -1   -0.015768
   7    8    1    0    0   -0.015652
   7    6    0    0   -1   -0.015894
   7    6    0    1   -1   -0.015885
   7    5   -2    0    0    0.029085
   7    5    1    0    0    0.029080
   7    6   -1   -1    0    0.028989
   7    6   -1    2    0    0.028979
   7    8    0    1    1    0.028631
   7    8    0    1   -2    0.028548
   7    5   -1    1    1   -0.011985
   7    5    0    1    1   -0.011981
   7    8   -1    2   -1   -0.011937
   7    8   -1    2    0   -0.011937
   7    6   -2    0    1   -0.011803
   7    6   -2    1    1   -0.011921
   7    5    1    0   -1    0.001169
   7    6    0   -1    0    0.001502
   7    8    0    0    1    0.001568
   7    5   -2    0   -1    0.001167
   7    6    0    2    0    0.001539
   7    8    0    0   -2    0.001604
   7    5    1    1    0   -0.007763
   7    6   -1   -1    1   -0.007987
   7    8   -1    1    1   -0.007916
   7    5   -2    1    0   -0.007765
   7    6   -1    2    1   -0.007949
   7    8   -1    1   -2   -0.007872
   7    7   -1   -1   -1    0.009421
   7    7   -1   -1    1    0.009609
   7    7   -1    1   -1    0.009757
   7    7   -1    1    1    0.000075
   7    7    1   -1   -1    0.000075
   7    7    1   -1    1    0.009757
   7    7    1    1   -1    0.009609
   7    7    1    1    1    0.009421
   7    5   -1    0   -2    0.007869
   7    5    0    0   -2    0.007866
   7    6    1    0    0    0.007903
   7    6    1    1    0    0.007895
   7    8    0   -1   -1    0.007944
   7    8    0   -1    0    0.008002
   7    5   -2    1   -1    0.007632
   7    5   -1   -1    1    0.001748
   7    5    0   -1    1    0.001749
   7    5    1    1   -1    0.007636
   7    6   -2    0   -1    0.001784
   7    6   -2    1   -1    0.001815
   7    6    0   -1    1    0.007513
   7    6    0    2    1    0.007618
   7    8   -1    0   -2    0.007912
   7    8   -1    0    1    0.007805
   7    8    1    2   -1    0.001842
   7    8    1    2    0    0.001818
   7    6   -1    0    2    0.000809
   7    6   -1    1    2    0.000794
   7    5   -1    2    0    0.000834
   7    5    0    2    0    0.000836
   7    8   -2    1   -1    0.000970
   7    8   -2    1    0    0.000948
   7    5   -2   -1    0   -0.000019
   7    5   -1    1   -2   -0.000107
   7    5    0    1   -2   -0.000106
   7    5    1   -1    0   -0.000012
   7    6   -1   -1   -1   -0.000128
   7    6   -1    2   -1   -0.000151
   7    6    1    0    1   -0.000147
   7    6    1    1    1   -0.000063
   7    8   -1   -1   -1   -0.000055
   7    8   -1   -1    0   -0.000104
   7    8    1    1   -2   -0.000007
   7    8    1    1    1   -0.000107
   7    5   -2    0    1    0.004020
   7    5   -1    2   -1    0.000861
   7    5    0    2   -1    0.000867
   7    5    1    0    1    0.004016
   7    6   -2   -1    0    0.003957
   7    6   -2    2    0    0.004028
   7    6    0    0    2    0.000938
   7    6    0    1    2    0.001037
   7    8   -2    0   -1    0.001073
   7    8   -2    0    0    0.000952
   7    8    0    2   -2    0.003996
   7    8    0    2    1    0.004029
   7    7   -2    0    0    0.000587
   7    7    0   -2    0    0.000777
   7    7    0    0   -2    0.000815
   7    7    0    0    2    0.000815
   7    7    0    2    0    0.000777
   7    7    2    0    0    0.000587
   7    8    1    0    1   -0.002936
   7    5   -2   -1   -1   -0.003148
   7    5    1   -1   -1   -0.003149
   7    6    0   -1   -1   -0.002976
   7    6    0    2   -1   -0.002993
   7    8    1    0   -2   -0.002959
   7    5    1    1    1   -0.006465
   7    6   -2   -1    1   -0.006481
   7    8   -1    2    1   -0.006473
   7    5   -2    1    1   -0.006464
   7    6   -2    2    1   -0.006501
   7    8   -1    2   -2   -0.006482
   7    5   -1   -1   -2   -0.000097
   7    5    0   -1   -2   -0.000097
   7    6    1    0   -1   -0.000068
   7    6    1    1   -1   -0.000088
   7    8    1   -1   -1   -0.000096
   7    8    1   -1    0   -0.000092
   7    5   -1    2    1    0.000056
   7    5    0    2    1    0.000055
   7    6   -2    0    2    0.000041
   7    6   -2    1    2    0.000036
   7    8   -2    2   -1    0.000081
   7    8   -2    2    0    0.000086
   7    7   -2   -1    0   -0.000315
   7    7   -2    0   -1   -0.001889
   7    7   -2    0    1   -0.001567
   7    7   -2    1    0   -0.002478
   7    7   -1   -2    0   -0.001750
   7    7   -1    0   -2   -0.000393
   7    7   -1    0    2   -0.002465
   7    7   -1    2    0   -0.001590
   7    7    0   -2   -1   -0.002456
   7    7    0   -2    1   -0.000397
   7    7    0   -1   -2   -0.001619
   7    7    0   -1    2   -0.001793
   7    7    0    1   -2   -0.001793
   7    7    0    1    2   -0.001619
   7    7    0    2   -1   -0.000397
   7    7    0    2    1   -0.002456
   7    7    1   -2    0   -0.001590
   7    7    1    0   -2   -0.002465
   7    7    1    0    2   -0.000393
   7    7    1    2    0   -0.001750
   7    7    2   -1    0   -0.002478
   7    7    2    0   -1   -0.001567
   7    7    2    0    1   -0.001889
   7    7    2    1    0   -0.000315
   7    5   -2    0   -2    0.000260
   7    5   -1   -2    0   -0.003234
   7    5    0   -2    0   -0.003232
   7    5    1    0   -2    0.000261
   7    6   -1    0   -2   -0.003242
   7    6   -1    1   -2   -0.003237
   7    6    1   -1    0    0.000222
   7    6    1    2    0    0.000189
   7    8    0   -1   -2    0.000245
   7    8    0   -1    1    0.000242
   7    8    2    1   -1   -0.003225
   7    8    2    1    0   -0.003263
   7    5    1   -1    1    0.004199
   7    5   -2   -1    1    0.004199
   7    6   -2   -1   -1    0.004133
   7    6   -2    2   -1    0.004182
   7    8    1    2   -2    0.004245
   7    8    1    2    1    0.004212
   7    5   -2    2    0   -0.000172
   7    5   -1    0    2   -0.001265
   7    5    0    0    2   -0.001265
   7    5    1    2    0   -0.000173
   7    6   -3    0    0   -0.001232
   7    6   -3    1    0   -0.001207
