   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.32572764E-02  1.12340242E-02  5.66709079E-03  1.82777076E-02  0.00000000E+00
     100 -9.63652632E-03 -9.03475594E-03  8.40129881E-04  1.32361351E-02  0.00000000E+00
     200  2.59534376E-04 -4.68323251E-03  2.81470097E-03  5.47015232E-03  0.00000000E+00
     300 -7.46978751E-03  5.07376649E-03 -9.65214402E-04  9.08143550E-03  0.00000000E+00
     400 -6.82461013E-03 -9.78443519E-03 -7.71292473E-03  1.42056215E-02  0.00000000E+00
     500  1.10086839E-03  2.32610717E-03  5.20328959E-03  5.80490382E-03  0.00000000E+00
     600 -6.09823021E-03 -5.00885132E-03 -4.12053357E-03  8.90257267E-03  0.00000000E+00
     700  5.54447317E-03  5.56224987E-03 -1.08358259E-03  7.92804878E-03  0.00000000E+00
     800  2.00701293E-03 -8.55797534E-03 -2.67083912E-03  9.18697037E-03  0.00000000E+00
     900  4.78631111E-03  3.78870589E-03  1.10169999E-03  6.20296777E-03  0.00000000E+00
    1000 -1.18499466E-02 -3.11670874E-03  1.90760467E-03  1.24005670E-02  0.00000000E+00
    1100  3.82285695E-03  1.11710274E-03 -8.18826129E-03  9.10548059E-03  0.00000000E+00
    1200  3.49304115E-03  1.12206264E-02 -6.08253965E-03  1.32325766E-02  0.00000000E+00
    1300 -6.25319169E-03 -1.19148724E-03  5.61699830E-04  6.39042681E-03  0.00000000E+00
    1400 -4.61309660E-03  3.63309128E-03 -1.17816874E-02  1.31638965E-02  0.00000000E+00
    1500  6.71622789E-03  4.42145204E-03 -3.47235428E-03  8.75866425E-03  0.00000000E+00
    1600  7.19585137E-03 -4.19313581E-03 -2.74225890E-03  8.76827513E-03  0.00000000E+00
    1700  1.44926105E-02  5.31087759E-03  2.74052995E-03  1.56764691E-02  0.00000000E+00
    1800  1.88247518E-03 -9.56924401E-04 -1.20734773E-02  1.22567643E-02  0.00000000E+00
    1900 -7.98116378E-03  4.83858777E-03  3.14120286E-03  9.84774402E-03  0.00000000E+00
    2000  4.88436944E-03  7.07105121E-03 -6.87788116E-04  8.62147797E-03  0.00000000E+00
    2100 -7.66420352E-03  5.65662128E-03 -9.28866182E-04  9.57079790E-03  0.00000000E+00
    2200  1.36168097E-03  4.55465520E-03 -6.65208783E-03  8.17614405E-03  0.00000000E+00
    2300  8.75173673E-03 -4.01770634E-03  7.52596532E-04  9.65925782E-03  0.00000000E+00
    2400 -9.49721141E-03  7.62716955E-03 -2.65925003E-03  1.24676522E-02  0.00000000E+00
    2500  5.05428206E-03 -1.04978069E-02 -1.02502193E-02  1.55182703E-02  0.00000000E+00
    2600 -1.18711446E-02  7.18722208E-04  1.02112764E-02  1.56751651E-02  0.00000000E+00
    2700  1.55215333E-03 -9.02839165E-03 -5.17248003E-03  1.05202465E-02  0.00000000E+00
    2800  3.25053896E-03  4.30393413E-03  2.17684015E-03  5.81622606E-03  0.00000000E+00
    2900 -3.68337818E-03 -1.63278296E-03 -1.02254009E-03  4.15678280E-03  0.00000000E+00
    3000 -4.69382572E-03  5.84084660E-03 -8.46661871E-03  1.13062426E-02  0.00000000E+00
    3100  5.45076399E-03  3.69796699E-03 -5.00899201E-04  6.60580714E-03  0.00000000E+00
    3200 -1.09422623E-02 -7.75361169E-04  3.49277074E-03  1.15123298E-02  0.00000000E+00
    3300 -6.26329980E-04 -5.78388937E-03 -9.95224339E-04  5.90221459E-03  0.00000000E+00
    3400  1.23749712E-02 -5.99192864E-03 -3.53092487E-03  1.41954412E-02  0.00000000E+00
    3500 -1.55578858E-03 -6.81815920E-04  4.50358780E-03  4.81327894E-03  0.00000000E+00
    3600  8.37340736E-03  1.66887992E-03 -8.66739785E-03  1.21664661E-02  0.00000000E+00
    3700 -7.68815390E-03 -6.82392071E-03  1.23019789E-03  1.03531150E-02  0.00000000E+00
    3800  2.92124199E-03 -8.62582315E-03  3.90856590E-04  9.11544012E-03  0.00000000E+00
    3900  8.74046801E-03  4.62946335E-03 -8.27608729E-03  1.28965628E-02  0.00000000E+00
    4000  4.70970046E-03 -3.82945595E-03 -1.03904866E-02  1.20336288E-02  0.00000000E+00
    4100 -2.66305413E-03 -3.61144824E-03 -1.15469302E-02  1.23881400E-02  0.00000000E+00
    4200 -2.05020831E-03  4.91549689E-03 -8.62280653E-03  1.01350015E-02  0.00000000E+00
    4300 -7.80837181E-03  8.49011345E-03  2.09705109E-03  1.17239208E-02  0.00000000E+00
    4400  1.08530072E-02 -3.63333558E-04 -5.29285496E-03  1.20803183E-02  0.00000000E+00
    4500 -3.04095909E-03 -3.09179027E-03  3.66249094E-03  5.67630506E-03  0.00000000E+00
    4600  1.31792285E-04 -4.09625288E-03 -5.25770689E-03  6.66634372E-03  0.00000000E+00
    4700 -3.34495153E-03 -4.08403675E-03  3.18117086E-04  5.28859673E-03  0.00000000E+00
    4800  3.40012016E-03 -9.21850841E-03  6.13945893E-03  1.15859687E-02  0.00000000E+00
    4900  7.92267785E-04 -2.41079020E-03  7.73213421E-04  2.65282050E-03  0.00000000E+00
    5000  7.86230719E-03  1.85320481E-03  1.78593308E-03  8.27283503E-03  0.00000000E+00
    5100 -2.98515890E-03 -1.58368400E-03 -7.83996357E-04  3.46898818E-03  0.00000000E+00
    5200 -2.06669970E-03  1.36306535E-02 -1.68024992E-03  1.38884557E-02  0.00000000E+00
    5300  4.57526716E-03  8.49974185E-03 -3.51652856E-03  1.02734928E-02  0.00000000E+00
    5400 -5.31845462E-03  2.59356377E-03  2.30860098E-03  6.35154871E-03  0.00000000E+00
    5500 -6.98193198E-03  1.86784730E-03 -5.88497917E-03  9.32036520E-03  0.00000000E+00
    5600 -6.61710113E-03  1.41570961E-03  3.52631888E-03  7.63054296E-03  0.00000000E+00
    5700  1.71606002E-03  1.13304506E-03  5.11222028E-03  5.51030393E-03  0.00000000E+00
    5800 -2.30631536E-03 -7.28716405E-03 -7.35467721E-03  1.06072205E-02  0.00000000E+00
    5900  7.29272481E-05 -3.89829684E-03 -8.46242964E-03  9.31744343E-03  0.00000000E+00
    6000  5.47516598E-03 -5.98920233E-03  5.14332759E-03  9.60738287E-03  0.00000000E+00
    6100 -9.02665435E-03  7.25504153E-03  3.76332497E-03  1.21769755E-02  0.00000000E+00
    6200  2.66043444E-03  2.73754422E-03  1.24521786E-03  4.01529915E-03  0.00000000E+00
    6300 -8.00341858E-03  9.65860373E-03 -4.36226026E-03  1.32805365E-02  0.00000000E+00
    6400 -8.93334430E-03 -9.89383440E-03  9.41634242E-03  1.63205424E-02  0.00000000E+00
    6500  3.01842934E-03  4.13452439E-03 -6.13720648E-03  7.99190283E-03  0.00000000E+00
    6600 -2.60591321E-03 -2.51472638E-03 -3.11380423E-03  4.77602441E-03  0.00000000E+00
    6700  3.95467410E-03  1.26838787E-03  3.79673791E-04  4.17042051E-03  0.00000000E+00
    6800 -2.97769511E-03 -1.58652481E-02 -1.22374353E-02  2.02565443E-02  0.00000000E+00
    6900 -2.91569206E-04 -2.01874044E-03  2.01312089E-04  2.04959804E-03  0.00000000E+00
    7000 -7.01565205E-03 -5.56703301E-03 -8.07409768E-03  1.20582869E-02  0.00000000E+00
    7100 -3.21797734E-03 -2.34305224E-03  6.11778356E-03  7.29880453E-03  0.00000000E+00
    7200 -5.16983448E-03  1.96672119E-03 -5.68705924E-03  7.93333622E-03  0.00000000E+00
    7300  2.08542919E-03 -5.22940290E-03  5.22358994E-03  7.67994541E-03  0.00000000E+00
    7400 -7.92462424E-03 -4.42161307E-03  3.29278962E-03  9.65364154E-03  0.00000000E+00
    7500 -2.20993667E-03  3.68318127E-03 -5.15983103E-03  6.71368011E-03  0.00000000E+00
    7600 -7.36313643E-03  7.97336602E-03  2.63348095E-03  1.11680601E-02  0.00000000E+00
    7700  8.91530848E-03  3.75988836E-05 -6.28989918E-03  1.09108648E-02  0.00000000E+00
    7800 -4.92172270E-03  4.01229674E-03 -1.10828308E-02  1.27730583E-02  0.00000000E+00
    7900  1.07839098E-02 -4.01271314E-03 -1.26228836E-03  1.15753164E-02  0.00000000E+00
    8000  4.23724664E-03  3.63206148E-05 -6.99737844E-03  8.18039628E-03  0.00000000E+00
    8100  9.35425815E-03  9.07946227E-03  8.05489678E-03  1.53238423E-02  0.00000000E+00
    8200 -1.03654798E-03  7.52040563E-03  8.79383862E-03  1.16173375E-02  0.00000000E+00
    8300 -1.83805749E-04  6.15335203E-05  8.04318522E-04  8.27344675E-04  0.00000000E+00
    8400  2.16143081E-03 -1.02376916E-02  2.92631011E-03  1.08648702E-02  0.00000000E+00
    8500  1.05604082E-02  3.68770915E-03  1.14371851E-02  1.59978319E-02  0.00000000E+00
    8600  4.86144420E-03  1.28691400E-03 -4.39239370E-04  5.04804106E-03  0.00000000E+00
    8700 -2.66658770E-03 -1.23074358E-03  2.93787783E-03  4.15409988E-03  0.00000000E+00
    8800 -9.26202074E-03 -1.06532061E-02  1.39742459E-03  1.41855075E-02  0.00000000E+00
    8900  1.35207510E-03 -5.77647362E-03  8.13610928E-03  1.00693609E-02  0.00000000E+00
    9000 -4.86650873E-03  2.21138672E-03 -5.89417910E-04  5.37778318E-03  0.00000000E+00
    9100 -4.64902875E-03  1.05234505E-02  8.11754720E-03  1.40801652E-02  0.00000000E+00
    9200  1.48987971E-02 -3.64327964E-03 -1.44038285E-03  1.54052700E-02  0.00000000E+00
    9300  5.92419526E-03  7.43266546E-03 -3.52739382E-03  1.01382007E-02  0.00000000E+00
    9400  4.32030167E-03  3.38120781E-03  5.93885101E-03  8.08501850E-03  0.00000000E+00
    9500  8.68345985E-03 -7.18820084E-04  8.54088335E-03  1.22010600E-02  0.00000000E+00
    9600  4.72509227E-05  2.92417573E-03  4.82439799E-03  5.64161788E-03  0.00000000E+00
    9700 -8.95303151E-03  5.12990392E-03 -5.18669896E-03  1.15487893E-02  0.00000000E+00
    9800  3.51471105E-03  2.74531318E-04  3.03704527E-03  4.65319301E-03  0.00000000E+00
    9900  6.87158422E-03  3.49306223E-03  6.11781842E-03  9.84113081E-03  0.00000000E+00
   10000 -7.45807903E-04  9.43792742E-03  6.24582935E-03  1.13420054E-02  0.00000000E+00
   10100 -6.30870818E-03 -9.36783732E-03 -4.19539979E-03  1.20481349E-02  0.00000000E+00
   10200 -8.19238418E-03  3.64686406E-04  3.80791519E-03  9.04148068E-03  0.00000000E+00
   10300 -2.49068577E-03 -2.97163969E-03  1.15053097E-02  1.21411000E-02  0.00000000E+00
   10400 -9.10778451E-03  1.88451497E-03  1.18400087E-02  1.50561928E-02  0.00000000E+00
   10500  3.59080502E-03 -4.53974658E-03  5.96544202E-03  8.31202011E-03  0.00000000E+00
   10600  1.09394546E-02 -3.05503672E-03  9.64205593E-03  1.48987972E-02  0.00000000E+00
   10700 -2.45114680E-03 -3.48731776E-03 -3.60360448E-03  5.58170861E-03  0.00000000E+00
