   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  4.52347825E-03 -5.21684660E-02  2.44620656E+00  2.44676695E+00  0.00000000E+00
     100  1.71343232E-02 -3.94616172E-02  2.74466876E+00  2.74500590E+00  0.00000000E+00
     200  2.25974880E-02 -2.46191830E-02  2.79746875E+00  2.79766835E+00  0.00000000E+00
     300  2.25381432E-02 -1.26462908E-02  2.81967300E+00  2.81979144E+00  0.00000000E+00
     400  1.94268254E-02 -4.09959102E-03  2.82992173E+00  2.82999138E+00  0.00000000E+00
     500  1.50901028E-02  1.31117030E-03  2.83484735E+00  2.83488782E+00  0.00000000E+00
     600  1.06790256E-02  4.22271513E-03  2.83727275E+00  2.83729599E+00  0.00000000E+00
     700  6.82080411E-03  5.34086081E-03  2.83848761E+00  2.83850083E+00  0.00000000E+00
     800  3.77965584E-03  5.30204362E-03  2.83910415E+00  2.83911162E+00  0.00000000E+00
     900  1.59053294E-03  4.61528952E-03  2.83942035E+00  2.83942454E+00  0.00000000E+00
    1000  1.60102410E-04  3.65033606E-03  2.83958391E+00  2.83958626E+00  0.00000000E+00
    1100 -6.62470554E-04  2.65057581E-03  2.83966913E+00  2.83967044E+00  0.00000000E+00
    1200 -1.03979115E-03  1.75718030E-03  2.83971380E+00  2.83971453E+00  0.00000000E+00
    1300 -1.11979456E-03  1.03594185E-03  2.83973733E+00  2.83973774E+00  0.00000000E+00
    1400 -1.02314826E-03  5.02014766E-04  2.83974979E+00  2.83975001E+00  0.00000000E+00
    1500 -8.39830374E-04  1.40246575E-04  2.83975640E+00  2.83975653E+00  0.00000000E+00
    1600 -6.31188327E-04 -7.95777872E-05  2.83975993E+00  2.83976000E+00  0.00000000E+00
    1700 -4.34757597E-04 -1.92287850E-04  2.83976181E+00  2.83976185E+00  0.00000000E+00
    1800 -2.69991659E-04 -2.30893700E-04  2.83976282E+00  2.83976284E+00  0.00000000E+00
