   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.06008332E-02 -1.35893180E-02  9.68487175E-03  1.97697741E-02  0.00000000E+00
     100 -5.70152559E-02  2.07319321E-02 -4.04738415E-02  7.29293100E-02  0.00000000E+00
     200  1.82956319E-02  1.50813997E-02  1.22074938E-02  2.66683646E-02  0.00000000E+00
     300  2.99333904E-02  1.14062480E-03 -7.29285264E-02  7.88408450E-02  0.00000000E+00
     400  9.30511528E-04 -2.57367677E-02  3.06782247E-02  4.00549689E-02  0.00000000E+00
     500 -8.90916534E-03  9.56845755E-03  5.20726363E-03  1.40728178E-02  0.00000000E+00
     600 -5.65002151E-02  7.30144088E-03  8.23400779E-03  5.75620033E-02  0.00000000E+00
     700 -3.05067258E-02 -1.11971674E-02  1.74764183E-02  3.68979955E-02  0.00000000E+00
     800 -2.08991665E-02  1.71022068E-03  1.99983027E-02  2.89764064E-02  0.00000000E+00
     900  1.18774565E-02 -5.08361312E-02  1.36409227E-02  5.39579557E-02  0.00000000E+00
    1000 -4.78741219E-02 -4.25800846E-02 -3.00648943E-03  6.41407369E-02  0.00000000E+00
    1100  1.85475911E-02 -1.05741228E-02  1.40807547E-02  2.55752392E-02  0.00000000E+00
    1200  2.64762788E-02  3.24564486E-03 -1.51495378E-02  3.06763108E-02  0.00000000E+00
    1300  2.17107986E-03  1.48237082E-02  1.89409506E-02  2.41498555E-02  0.00000000E+00
    1400  2.58928097E-02  1.71498365E-02 -4.66637707E-02  5.60540987E-02  0.00000000E+00
    1500  5.83358276E-02 -2.83758018E-02  1.35407171E-02  6.62691929E-02  0.00000000E+00
    1600 -1.14744091E-02 -2.61212379E-02  6.67481211E-02  7.25898946E-02  0.00000000E+00
    1700 -5.81278742E-02 -5.84135617E-04  2.32552993E-02  6.26099027E-02  0.00000000E+00
    1800 -4.33298801E-02  2.36478648E-02  1.53122850E-02  5.16833250E-02  0.00000000E+00
    1900 -5.19013874E-03  9.01313691E-03  3.51906354E-02  3.66954357E-02  0.00000000E+00
    2000 -3.62161418E-02  1.29470075E-02 -4.44477812E-04  3.84633786E-02  0.00000000E+00
    2100  2.67407049E-02 -4.12017881E-02 -1.54434402E-02  5.14893434E-02  0.00000000E+00
    2200  1.65917567E-02  1.38936411E-02  2.69872578E-02  3.45923653E-02  0.00000000E+00
    2300 -1.07103425E-03  3.52956418E-02 -3.35280534E-02  4.86935295E-02  0.00000000E+00
    2400  2.66357942E-03  2.02795362E-02 -5.70417412E-02  6.05979743E-02  0.00000000E+00
    2500  2.51031556E-03 -3.11865386E-02 -2.53223619E-02  4.02507625E-02  0.00000000E+00
    2600 -4.83075446E-02  4.87525869E-02 -4.63441168E-02  8.28143150E-02  0.00000000E+00
    2700  7.96201203E-04  1.03565957E-02 -1.78250936E-02  2.06307289E-02  0.00000000E+00
    2800 -2.57793567E-02  4.31812216E-02  1.34360604E-02  5.20549791E-02  0.00000000E+00
    2900 -1.05800497E-02  5.73646016E-03  5.42575184E-02  5.55762785E-02  0.00000000E+00
    3000  5.93663929E-02  7.27191587E-03  8.58120481E-04  5.98162665E-02  0.00000000E+00
    3100  4.72013482E-02  9.78071482E-03 -3.63551051E-02  6.03765130E-02  0.00000000E+00
    3200  1.14937430E-02 -1.39127527E-02 -5.85302442E-02  6.12491658E-02  0.00000000E+00
    3300 -1.00083519E-02 -7.98657248E-03  1.85649982E-02  2.25524190E-02  0.00000000E+00
    3400  5.72694975E-03  2.54406994E-02  4.84468332E-02  5.50192947E-02  0.00000000E+00
    3500  1.23961152E-02 -1.14688388E-02 -3.62176367E-02  3.99614207E-02  0.00000000E+00
    3600 -4.35831362E-02 -5.46040051E-02 -9.38647693E-03  7.04925038E-02  0.00000000E+00
    3700 -2.58426793E-03 -4.36488709E-02  5.70238658E-03  4.40955733E-02  0.00000000E+00
    3800  6.16205885E-02 -8.40085038E-04  2.24109728E-02  6.55747998E-02  0.00000000E+00
    3900  1.39122524E-02  1.14106438E-02  2.23125606E-02  2.86636341E-02  0.00000000E+00
    4000  2.01794228E-02 -2.04085624E-02 -2.53816230E-02  3.83137744E-02  0.00000000E+00
    4100  3.37321700E-03 -8.90014250E-03 -4.40215190E-02  4.50387086E-02  0.00000000E+00
    4200 -3.38497691E-02 -1.56271019E-02 -6.23477280E-02  7.26446996E-02  0.00000000E+00
