   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  2.96732175E-02 -6.22008603E-02  2.44003201E-01  2.53548829E-01  0.00000000E+00
     100  2.72052561E-02 -6.39514549E-02  2.81338304E-01  2.89795024E-01  0.00000000E+00
     200  2.38283184E-02 -5.69244098E-02  2.89927131E-01  2.96421859E-01  0.00000000E+00
     300  2.02271714E-02 -4.84422766E-02  2.94004865E-01  2.98654740E-01  0.00000000E+00
     400  1.65199590E-02 -4.04135975E-02  2.96330923E-01  2.99529938E-01  0.00000000E+00
     500  1.30072249E-02 -3.36160303E-02  2.97668259E-01  2.99842655E-01  0.00000000E+00
     600  9.88154150E-03 -2.82173105E-02  2.98253632E-01  2.99748379E-01  0.00000000E+00
     700  7.20757975E-03 -2.41211719E-02  2.98251819E-01  2.99312425E-01  0.00000000E+00
     800  4.97385147E-03 -2.11258752E-02  2.97825343E-01  2.98615098E-01  0.00000000E+00
     900  3.13653437E-03 -1.89968514E-02  2.97123889E-01  2.97747080E-01  0.00000000E+00
    1000  1.64221196E-03 -1.75092459E-02  2.96271752E-01  2.96793230E-01  0.00000000E+00
    1100  4.37356571E-04 -1.64721915E-02  2.95362658E-01  2.95821946E-01  0.00000000E+00
    1200 -5.27938372E-04 -1.57375794E-02  2.94460673E-01  2.94881397E-01  0.00000000E+00
    1300 -1.29836157E-03 -1.51982117E-02  2.93604781E-01  2.94000746E-01  0.00000000E+00
    1400 -1.91266854E-03 -1.47808015E-02  2.92814832E-01  2.93193888E-01  0.00000000E+00
    1500 -2.40350881E-03 -1.44377216E-02  2.92097342E-01  2.92463813E-01  0.00000000E+00
    1600 -2.79767607E-03 -1.41395266E-02  2.91450332E-01  2.91806527E-01  0.00000000E+00
    1700 -3.11666193E-03 -1.38689755E-02  2.90866997E-01  2.91214134E-01  0.00000000E+00
    1800 -3.37737683E-03 -1.36165986E-02  2.90338279E-01  2.90677028E-01  0.00000000E+00
    1900 -3.59291742E-03 -1.33775850E-02  2.89854552E-01  2.90185337E-01  0.00000000E+00
    2000 -3.77329616E-03 -1.31496993E-02  2.89406652E-01  2.89729809E-01  0.00000000E+00
    2100 -3.92608817E-03 -1.29319641E-02  2.88986454E-01  2.89302300E-01  0.00000000E+00
    2200 -4.05697906E-03 -1.27238844E-02  2.88587135E-01  2.88895986E-01  0.00000000E+00
    2300 -4.17021495E-03 -1.25250418E-02  2.88203237E-01  2.88505412E-01  0.00000000E+00
    2400 -4.26896388E-03 -1.23349236E-02  2.87830607E-01  2.88126418E-01  0.00000000E+00
    2500 -4.35560016E-03 -1.21528889E-02  2.87466257E-01  2.87755995E-01  0.00000000E+00
    2600 -4.43192341E-03 -1.19782035E-02  2.87108184E-01  2.87392116E-01  0.00000000E+00
    2700 -4.49932315E-03 -1.18100977E-02  2.86755181E-01  2.87033545E-01  0.00000000E+00
    2800 -4.55889912E-03 -1.16478231E-02  2.86406652E-01  2.86679657E-01  0.00000000E+00
    2900 -4.61154645E-03 -1.14906949E-02  2.86062445E-01  2.86330273E-01  0.00000000E+00
    3000 -4.65801381E-03 -1.13381176E-02  2.85722714E-01  2.85985523E-01  0.00000000E+00
    3100 -4.69894182E-03 -1.11895946E-02  2.85387801E-01  2.85645731E-01  0.00000000E+00
    3200 -4.73488750E-03 -1.10447262E-02  2.85058153E-01  2.85311331E-01  0.00000000E+00
    3300 -4.76633957E-03 -1.09032005E-02  2.84734259E-01  2.84982800E-01  0.00000000E+00
    3400 -4.79372808E-03 -1.07647797E-02  2.84416607E-01  2.84660616E-01  0.00000000E+00
    3500 -4.81743107E-03 -1.06292867E-02  2.84105654E-01  2.84345234E-01  0.00000000E+00
