   9    9   -1    0    0    0.000028 -0.002824 -0.013613
   9    9    1    0    0   -0.000028  0.002824  0.013613
   9    9   -1    1    0   -0.061911 -0.001808  0.013144
   9    9    0   -1    0    0.061962 -0.001812  0.013148
   9    9    0    1    0   -0.061962  0.001812 -0.013148
   9    9    1   -1    0    0.061911  0.001808 -0.013144
   9    9   -2    1    0    0.001097  0.001066 -0.000831
   9    9   -1   -1    0   -0.001113  0.001067 -0.000832
   9    9    1    1    0    0.001113 -0.001067  0.000832
   9    9    2   -1    0   -0.001097 -0.001066  0.000831
   9    9   -1    2    0   -0.005900  0.000001  0.000000
   9    9    1   -2    0    0.005900 -0.000001 -0.000000
   9    9   -2    0    0    0.000001  0.000604 -0.000128
   9    9    2    0    0   -0.000001 -0.000604  0.000128
   9    9   -2    2    0   -0.032650  0.000093  0.001905
   9    9    0   -2    0    0.032620  0.000095  0.001903
   9    9    0    2    0   -0.032620 -0.000095 -0.001903
   9    9    2   -2    0    0.032650 -0.000093 -0.001905
   9    9   -3    1    0   -0.002759 -0.000276  0.000956
   9    9   -2   -1    0    0.002753 -0.000275  0.000956
   9    9    2    1    0   -0.002753  0.000275 -0.000956
   9    9    3   -1    0    0.002759  0.000276 -0.000956
   9    9   -3    2    0   -0.001038 -0.000347 -0.000692
   9    9   -1   -2    0    0.001055 -0.000346 -0.000691
   9    9    1    2    0   -0.001055  0.000346  0.000691
   9    9    3   -2    0    0.001038  0.000347  0.000692
   9    9   -2    3    0   -0.001016 -0.000162 -0.000774
   9    9   -1    3    0   -0.001024  0.000163  0.000774
   9    9    1   -3    0    0.001024 -0.000163 -0.000774
   9    9    2   -3    0    0.001016  0.000162  0.000774
   9    9   -3    0    0   -0.000006  0.001142  0.002183
   9    9    3    0    0    0.000006 -0.001142 -0.002183
