#    iq    q_x        q_y      q_x          qw       Re(S_xx)        Re(S_yy)        Re(S_zz)         |S|      
     95  0.250000 -0.250000 -0.450000        1    2.65066037E-09  2.82174430E-10  4.55912369E-09  5.28121497E-09
     96  0.300000 -0.250000 -0.450000        1    2.51087183E-09  2.04161047E-09  4.36024210E-10  3.26538938E-09
     97  0.350000 -0.250000 -0.450000        1    6.11690413E-10  4.37910925E-10  4.24101603E-09  4.30722047E-09
     98  0.400000 -0.250000 -0.450000        1    4.48267283E-09  1.26570736E-10  1.73419768E-09  4.80809915E-09
     99  0.450000 -0.250000 -0.450000        1    2.39146651E-09  1.63182286E-09  7.73893695E-09  8.26275396E-09
    100  0.500000 -0.250000 -0.450000        1    4.64001952E-09  2.69751059E-09  6.45996522E-09  8.39866032E-09
    101 -0.450000 -0.200000 -0.450000        1    9.98196598E-10  1.87868961E-09  1.60743445E-09  2.66640519E-09
    102 -0.400000 -0.200000 -0.450000        1    7.29850656E-10  8.24632098E-10  4.69186455E-10  1.19701128E-09
    103 -0.350000 -0.200000 -0.450000        1    2.68162668E-10  1.11545787E-09  2.57372155E-11  1.14752773E-09
    104 -0.300000 -0.200000 -0.450000        1    3.73511246E-09  1.75499244E-09  4.85718853E-09  6.37364448E-09
    105 -0.250000 -0.200000 -0.450000        1    6.90379337E-10  4.33229470E-09  1.99801520E-09  4.82052546E-09
    106 -0.200000 -0.200000 -0.450000        1    3.85925548E-09  6.86723736E-09  1.31331868E-08  1.53144833E-08
    107 -0.150000 -0.200000 -0.450000        1    4.72720680E-09  1.67155058E-09  3.86414172E-09  6.33025723E-09
    108 -0.100000 -0.200000 -0.450000        1    3.16912045E-09  9.16946705E-10  2.56309470E-09  4.17774702E-09
    109 -0.050000 -0.200000 -0.450000        1    9.05563281E-10  1.34478387E-08  2.49695361E-09  1.37076325E-08
    110  0.000000 -0.200000 -0.450000        1    4.42336853E-10  3.50531695E-09  1.31366451E-10  3.53555738E-09
    111  0.050000 -0.200000 -0.450000        1    1.91272931E-10  6.07694649E-09  3.86429093E-09  7.20406887E-09
    112  0.100000 -0.200000 -0.450000        1    1.70227706E-08  1.02874812E-09  2.84963264E-09  1.72902703E-08
    113  0.150000 -0.200000 -0.450000        1    2.37045777E-10  5.49064238E-09  8.10676389E-09  9.79402701E-09
    114  0.200000 -0.200000 -0.450000        1    9.38331170E-09  5.90568256E-10  1.44736228E-09  9.51263196E-09
    115  0.250000 -0.200000 -0.450000        1    8.52326374E-10  2.23766649E-09  2.18304539E-09  3.24026214E-09
    116  0.300000 -0.200000 -0.450000        1    1.20941198E-09  9.95259010E-10  9.64324994E-09  9.76962063E-09
    117  0.350000 -0.200000 -0.450000        1    6.24235632E-09  4.96054621E-09  7.82524115E-10  8.01163998E-09
    118  0.400000 -0.200000 -0.450000        1    3.38356334E-09  1.21576971E-08  3.03148957E-09  1.29787530E-08
    119  0.450000 -0.200000 -0.450000        1    3.95593647E-09  5.32563967E-10  5.10472582E-09  6.48006816E-09
    120  0.500000 -0.200000 -0.450000        1    3.41506257E-09  3.89275293E-09  7.19317063E-10  5.22815405E-09
    121 -0.450000 -0.150000 -0.450000        1    4.68817225E-11  3.19321451E-09  5.75762974E-10  3.24504542E-09
    122 -0.400000 -0.150000 -0.450000        1    7.07662628E-10  2.09997334E-09  1.35535825E-09  2.59762784E-09
    123 -0.350000 -0.150000 -0.450000        1    3.57624323E-09  5.10345198E-10  2.58969533E-09  4.44482731E-09
    124 -0.300000 -0.150000 -0.450000        1    3.08692609E-09  5.11062381E-09  3.82918003E-09  7.09296892E-09
    125 -0.250000 -0.150000 -0.450000        1    5.74889079E-09  6.09878710E-10  1.20161101E-08  1.33344891E-08
    126 -0.200000 -0.150000 -0.450000        1    5.73373276E-09  5.05797376E-09  8.44114459E-10  7.69228959E-09
    127 -0.150000 -0.150000 -0.450000        1    1.88424346E-09  4.01436943E-09  3.12190225E-09  5.42326553E-09
    128 -0.100000 -0.150000 -0.450000        1    2.99242581E-09  3.41758231E-09  2.77789735E-09  5.32458400E-09
    129 -0.050000 -0.150000 -0.450000        1    5.90534633E-09  3.62849966E-09  3.34383266E-09  7.69547542E-09
    130  0.000000 -0.150000 -0.450000        1    6.05926639E-09  7.25650661E-09  8.02385146E-09  1.23997496E-08
    131  0.050000 -0.150000 -0.450000        1    2.17608320E-09  2.98612178E-09  1.31711410E-09  3.92263317E-09
    132  0.100000 -0.150000 -0.450000        1    4.08317274E-10  2.78776781E-09  2.19697111E-09  3.57282163E-09
    133  0.150000 -0.150000 -0.450000        1    1.00630638E-08  1.60297184E-09  1.12554229E-09  1.02519080E-08
    134  0.200000 -0.150000 -0.450000        1    5.97714907E-09  4.33892429E-09  1.92297174E-09  7.63219466E-09
    135  0.250000 -0.150000 -0.450000        1    5.51661879E-09  8.53598728E-10  6.16968753E-09  8.32026189E-09
    136  0.300000 -0.150000 -0.450000        1    8.35678719E-09  1.49185368E-09  2.56700244E-09  8.86854108E-09
    137  0.350000 -0.150000 -0.450000        1    7.44817243E-12  1.62927784E-09  7.06658548E-09  7.25198125E-09
    138  0.400000 -0.150000 -0.450000        1    3.39692340E-09  4.86821847E-09  2.84573476E-09  6.58307269E-09
    139  0.450000 -0.150000 -0.450000        1    1.17830596E-09  4.96159131E-10  7.06545320E-10  1.46074813E-09
    140  0.500000 -0.150000 -0.450000        1    8.05281820E-10  4.22683755E-09  3.88914424E-09  5.80000667E-09
    141 -0.450000 -0.100000 -0.450000        1    5.01389217E-09  2.20003821E-09  3.73299723E-09  6.62680550E-09
    142 -0.400000 -0.100000 -0.450000        1    8.82980391E-10  1.35443383E-09  1.07659490E-09  1.94247315E-09
    143 -0.350000 -0.100000 -0.450000        1    3.43674694E-09  1.42647554E-09  1.43493955E-09  3.98812155E-09
    144 -0.300000 -0.100000 -0.450000        1    5.03979810E-10  6.75461083E-09  3.45273661E-09  7.60264120E-09
    145 -0.250000 -0.100000 -0.450000        1    4.47248038E-09  7.10485252E-11  1.84095861E-09  4.83707114E-09
    146 -0.200000 -0.100000 -0.450000        1    1.10557177E-09  1.28608243E-10  5.83396233E-11  1.11455486E-09
    147 -0.150000 -0.100000 -0.450000        1    1.07453035E-08  3.34306684E-09  1.19991356E-09  1.13171302E-08
    148 -0.100000 -0.100000 -0.450000        1    1.56296450E-08  1.84948847E-09  4.04906811E-09  1.62511957E-08
    149 -0.050000 -0.100000 -0.450000        1    6.79048515E-09  2.35438922E-09  1.30835561E-08  1.49276012E-08
    150  0.000000 -0.100000 -0.450000        1    3.08965313E-09  1.47993559E-08  9.69545113E-09  1.79601967E-08
    151  0.050000 -0.100000 -0.450000        1    4.77455088E-10  4.02498822E-09  1.36531167E-09  4.27698135E-09
    152  0.100000 -0.100000 -0.450000        1    1.21661795E-08  5.81857963E-09  3.21451130E-09  1.38637973E-08
    153  0.150000 -0.100000 -0.450000        1    8.10551978E-09  5.45231054E-11  2.06827406E-09  8.36541579E-09
    154  0.200000 -0.100000 -0.450000        1    6.33372458E-09  4.45727841E-09  1.03686304E-08  1.29418659E-08
    155  0.250000 -0.100000 -0.450000        1    1.73003679E-08  5.13317283E-09  6.67217960E-09  1.92398070E-08
    156  0.300000 -0.100000 -0.450000        1    2.10704678E-09  3.74769655E-09  4.93412062E-09  6.54449554E-09
    157  0.350000 -0.100000 -0.450000        1    1.12738059E-08  1.30748049E-09  1.86933838E-09  1.15022881E-08
    158  0.400000 -0.100000 -0.450000        1    7.54480359E-09  4.06381716E-09  4.48756676E-10  8.58137831E-09
    159  0.450000 -0.100000 -0.450000        1    3.11136081E-09  1.76668414E-09  8.18080985E-10  3.67028547E-09
    160  0.500000 -0.100000 -0.450000        1    3.72180329E-09  3.44222532E-09  1.45047025E-08  1.53651270E-08
    161 -0.450000 -0.050000 -0.450000        1    2.40438532E-09  2.50758556E-09  2.14674679E-09  4.08381879E-09
    162 -0.400000 -0.050000 -0.450000        1    3.40508101E-09  4.71154726E-10  1.18694701E-10  3.43957147E-09
    163 -0.350000 -0.050000 -0.450000        1    5.10020353E-09  2.08399516E-09  2.70723930E-09  6.13875041E-09
    164 -0.300000 -0.050000 -0.450000        1    5.33857230E-10  1.37386830E-10  8.89014618E-09  8.90722054E-09
    165 -0.250000 -0.050000 -0.450000        1    4.05787236E-09  2.17381371E-09  6.17789333E-09  7.70442471E-09
    166 -0.200000 -0.050000 -0.450000        1    1.63214830E-09  1.00462215E-08  2.75095041E-09  1.05431591E-08
    167 -0.150000 -0.050000 -0.450000        1    7.55227314E-09  4.49344135E-09  9.86962661E-10  8.84318608E-09
    168 -0.100000 -0.050000 -0.450000        1    3.42518865E-09  2.00399322E-08  1.19091214E-08  2.35617905E-08
    169 -0.050000 -0.050000 -0.450000        1    6.47456496E-09  2.20258501E-09  4.81553267E-10  6.85589278E-09
    170  0.000000 -0.050000 -0.450000        1    4.14231276E-10  1.08285391E-09  1.14274908E-08  1.14861528E-08
    171  0.050000 -0.050000 -0.450000        1    2.13757776E-09  2.14903050E-10  1.36753352E-09  2.54667821E-09
    172  0.100000 -0.050000 -0.450000        1    3.50024449E-09  7.05375035E-09  8.98378492E-10  7.92554032E-09
    173  0.150000 -0.050000 -0.450000        1    4.69842876E-09  8.23237964E-10  1.17443889E-09  4.91245970E-09
    174  0.200000 -0.050000 -0.450000        1    5.81845134E-10  2.20799446E-09  1.52265340E-09  2.74449571E-09
    175  0.250000 -0.050000 -0.450000        1    3.65210904E-09  9.87055841E-10  2.50280698E-09  4.53610212E-09
    176  0.300000 -0.050000 -0.450000        1    2.30955014E-09  1.54262915E-09  1.13828066E-10  2.77969124E-09
    177  0.350000 -0.050000 -0.450000        1    1.76780775E-09  4.34350646E-09  3.75219079E-10  4.70446404E-09
    178  0.400000 -0.050000 -0.450000        1    9.17852690E-09  2.84680674E-09  1.56764444E-09  9.73689754E-09
    179  0.450000 -0.050000 -0.450000        1    3.13841518E-09  1.17227475E-08  2.09621344E-08  2.42215511E-08
    180  0.500000 -0.050000 -0.450000        1    6.91355357E-09  4.50738262E-09  5.09738641E-09  9.70036438E-09
    181 -0.450000  0.000000 -0.450000        1    3.85510581E-09  5.59963210E-09  4.34646506E-10  6.81224178E-09
    182 -0.400000  0.000000 -0.450000        1    2.04879864E-09  1.15185005E-08  6.38758644E-09  1.33294669E-08
    183 -0.350000  0.000000 -0.450000        1    2.25740744E-09  7.63223381E-11  2.39112820E-09  3.28925638E-09
    184 -0.300000  0.000000 -0.450000        1    4.89210625E-09  2.16652621E-10  4.90431150E-10  4.92139864E-09
    185 -0.250000  0.000000 -0.450000        1    8.49217516E-09  2.93890594E-10  2.15762608E-09  8.76691285E-09
    186 -0.200000  0.000000 -0.450000        1    2.73221752E-09  3.35240599E-09  3.43011584E-09  5.51990336E-09
    187 -0.150000  0.000000 -0.450000        1    4.08872468E-09  9.04396826E-13  4.73832005E-09  6.25854194E-09
    188 -0.100000  0.000000 -0.450000        1    6.62591105E-09  1.75360522E-09  8.05147614E-10  6.90116593E-09
    189 -0.050000  0.000000 -0.450000        1    5.11808770E-10  5.81601912E-09  4.21421681E-09  7.20053123E-09
    190  0.000000  0.000000 -0.450000        1    2.53634449E-09  2.15745995E-09  2.52881545E-09  4.18121805E-09
    191  0.050000  0.000000 -0.450000        1    7.49019630E-09  2.57719735E-09  1.83768902E-08  2.00113738E-08
    192  0.100000  0.000000 -0.450000        1    2.46784703E-09  6.11089707E-09  1.88325051E-08  1.99523578E-08
    193  0.150000  0.000000 -0.450000        1    1.06504164E-08  2.97245804E-09  1.49994438E-08  1.86346503E-08
    194  0.200000  0.000000 -0.450000        1    6.42359890E-10  6.88482743E-09  2.62178186E-09  7.39508046E-09
    195  0.250000  0.000000 -0.450000        1    2.53684935E-09  5.40987675E-09  3.32071627E-09  6.83589992E-09
    196  0.300000  0.000000 -0.450000        1    6.52583275E-10  1.36290720E-09  1.50895537E-09  2.13549228E-09
    197  0.350000  0.000000 -0.450000        1    5.22972855E-09  9.01024755E-10  2.96558829E-10  5.31505912E-09
    198  0.400000  0.000000 -0.450000        1    8.26535723E-10  2.19919443E-09  2.33377457E-09  3.31151343E-09
    199  0.450000  0.000000 -0.450000        1    1.20437125E-09  2.82166152E-09  2.35827164E-11  3.06803520E-09
    200  0.500000  0.000000 -0.450000        1    6.48895614E-09  6.01128260E-10  3.19688697E-09  7.25864955E-09
    201 -0.450000  0.050000 -0.450000        1    6.44168778E-09  1.03513740E-09  1.54320598E-09  6.70435199E-09
    202 -0.400000  0.050000 -0.450000        1    5.82384906E-09  2.94187844E-09  6.82778680E-10  6.56033942E-09
    203 -0.350000  0.050000 -0.450000        1    4.35878433E-09  9.25153757E-10  5.03932110E-09  6.72678731E-09
    204 -0.300000  0.050000 -0.450000        1    1.78474498E-08  6.75554905E-09  8.30103434E-09  2.08104800E-08
    205 -0.250000  0.050000 -0.450000        1    8.67204706E-10  9.98328643E-10  1.00045587E-09  1.65819662E-09
    206 -0.200000  0.050000 -0.450000        1    6.76444559E-09  1.97603390E-10  3.79663867E-09  7.75958997E-09
    207 -0.150000  0.050000 -0.450000        1    5.68486657E-10  1.02043336E-09  6.79512965E-09  6.89479864E-09
    208 -0.100000  0.050000 -0.450000        1    6.19625439E-09  1.27335832E-09  2.21929600E-09  6.70375154E-09
    209 -0.050000  0.050000 -0.450000        1    1.22263281E-09  4.31642835E-09  2.48782866E-09  5.12988071E-09
    210  0.000000  0.050000 -0.450000        1    6.88383570E-09  6.09001917E-09  3.57923472E-09  9.86338931E-09
    211  0.050000  0.050000 -0.450000        1    4.12887066E-09  1.01284058E-09  4.92575298E-10  4.27972539E-09
    212  0.100000  0.050000 -0.450000        1    1.06734427E-08  3.61402057E-09  3.70276238E-09  1.18614490E-08
    213  0.150000  0.050000 -0.450000        1    2.59362350E-10  1.28166584E-08  1.71635219E-09  1.29336718E-08
    214  0.200000  0.050000 -0.450000        1    4.33015293E-09  1.67789321E-08  8.35258743E-10  1.73487880E-08
    215  0.250000  0.050000 -0.450000        1    1.20207910E-09  1.30664816E-09  8.91093406E-09  9.08609209E-09
    216  0.300000  0.050000 -0.450000        1    1.38407572E-09  3.26759170E-09  1.33595567E-08  1.38228281E-08
    217  0.350000  0.050000 -0.450000        1    2.45797294E-09  8.38366194E-09  4.18017052E-09  9.68510423E-09
    218  0.400000  0.050000 -0.450000        1    1.58448357E-09  2.87026774E-09  1.11009690E-08  1.15749962E-08
    219  0.450000  0.050000 -0.450000        1    6.00629325E-09  3.61430401E-09  2.99709145E-09  7.62373329E-09
    220  0.500000  0.050000 -0.450000        1    2.95038658E-09  3.58559809E-09  2.23737660E-09  5.15433300E-09
    221 -0.450000  0.100000 -0.450000        1    2.53583666E-09  6.31412814E-10  2.06095973E-09  3.32816837E-09
    222 -0.400000  0.100000 -0.450000        1    3.97643554E-09  2.69144206E-10  5.34212325E-09  6.66504006E-09
    223 -0.350000  0.100000 -0.450000        1    3.29706021E-10  7.46500983E-10  3.75240936E-09  3.84012315E-09
    224 -0.300000  0.100000 -0.450000        1    6.28030677E-09  9.31271680E-09  1.01087224E-08  1.51114266E-08
    225 -0.250000  0.100000 -0.450000        1    4.15155449E-09  4.14474594E-09  4.40991333E-10  5.88292418E-09
    226 -0.200000  0.100000 -0.450000        1    7.12454331E-09  8.71303060E-10  4.70644491E-09  8.58305949E-09
    227 -0.150000  0.100000 -0.450000        1    2.15726964E-09  6.73816966E-10  1.85942384E-08  1.87310849E-08
    228 -0.100000  0.100000 -0.450000        1    9.60755718E-09  4.40200116E-09  2.28138863E-08  2.51427162E-08
    229 -0.050000  0.100000 -0.450000        1    5.09675671E-10  5.49887036E-09  2.62082993E-09  6.11278120E-09
    230  0.000000  0.100000 -0.450000        1    1.28697788E-08  4.78579654E-10  3.10148938E-10  1.28824081E-08
    231  0.050000  0.100000 -0.450000        1    9.98858297E-11  2.37814374E-09  2.08455430E-09  3.16400244E-09
    232  0.100000  0.100000 -0.450000        1    3.03373216E-10  7.78746582E-10  2.21736602E-09  2.36963998E-09
    233  0.150000  0.100000 -0.450000        1    1.14072172E-08  6.59234113E-09  5.02114064E-09  1.40994830E-08
    234  0.200000  0.100000 -0.450000        1    5.35495175E-10  7.11667404E-09  1.88080478E-09  7.38046280E-09
    235  0.250000  0.100000 -0.450000        1    3.20159729E-10  1.61552212E-09  6.33661317E-09  6.54714293E-09
    236  0.300000  0.100000 -0.450000        1    6.07443178E-10  6.58905118E-09  2.51781236E-09  7.07982780E-09
    237  0.350000  0.100000 -0.450000        1    9.02781865E-10  6.88984980E-10  6.50549212E-10  1.30878939E-09
    238  0.400000  0.100000 -0.450000        1    9.21566890E-09  5.09183492E-09  2.53269617E-09  1.08291221E-08
