#    iq    q_x        q_y      q_x          qw       Re(S_xx)        Re(S_yy)        Re(S_zz)         |S|      
     18  0.400000 -0.450000 -0.450000        1    2.31691026E-10  5.47797505E-10  3.62094275E-10  6.96329737E-10
     19  0.450000 -0.450000 -0.450000        1    9.26364826E-11  4.05925494E-10  2.02164144E-09  2.06407150E-09
     20  0.500000 -0.450000 -0.450000        1    3.53941656E-10  7.41851737E-10  2.49031092E-10  8.58856903E-10
     21 -0.450000 -0.400000 -0.450000        1    6.02710920E-10  9.96679243E-10  1.31339403E-09  1.75545830E-09
     22 -0.400000 -0.400000 -0.450000        1    1.44416969E-09  1.23445425E-09  4.19702544E-10  1.94567562E-09
     23 -0.350000 -0.400000 -0.450000        1    1.81557739E-09  1.30691198E-09  4.34315266E-10  2.27880889E-09
     24 -0.300000 -0.400000 -0.450000        1    3.45962615E-10  3.62036159E-09  4.78029620E-10  3.66813583E-09
     25 -0.250000 -0.400000 -0.450000        1    6.84187163E-10  1.75448795E-09  9.36809042E-10  2.10331910E-09
     26 -0.200000 -0.400000 -0.450000        1    1.33398388E-09  4.99542713E-10  1.27498505E-09  1.91171201E-09
     27 -0.150000 -0.400000 -0.450000        1    2.19546196E-10  4.29196256E-10  1.91876472E-09  1.97840036E-09
     28 -0.100000 -0.400000 -0.450000        1    4.85617456E-09  1.72873037E-09  5.35745784E-10  5.18246694E-09
     29 -0.050000 -0.400000 -0.450000        1    2.33932155E-10  3.64463379E-10  1.58935268E-10  4.61322259E-10
     30  0.000000 -0.400000 -0.450000        1    5.63007741E-10  3.01825538E-09  1.17677870E-11  3.07033903E-09
     31  0.050000 -0.400000 -0.450000        1    2.20152406E-10  3.28544222E-09  1.36137474E-09  3.56313609E-09
     32  0.100000 -0.400000 -0.450000        1    4.52062763E-11  1.11090510E-09  2.99051749E-09  3.19050915E-09
     33  0.150000 -0.400000 -0.450000        1    1.33688758E-09  1.75486291E-09  7.15673079E-10  2.31926717E-09
     34  0.200000 -0.400000 -0.450000        1    6.75360114E-10  1.01339713E-10  4.17111074E-09  4.22664712E-09
     35  0.250000 -0.400000 -0.450000        1    7.03617488E-10  3.80447806E-09  7.73586691E-09  8.64943742E-09
     36  0.300000 -0.400000 -0.450000        1    1.91693776E-09  1.13042219E-09  5.29394165E-10  2.28752331E-09
     37  0.350000 -0.400000 -0.450000        1    1.19100737E-10  1.09640577E-09  1.42222749E-10  1.11198826E-09
     38  0.400000 -0.400000 -0.450000        1    1.07924786E-09  1.40817344E-09  4.54011002E-09  4.87445662E-09
     39  0.450000 -0.400000 -0.450000        1    6.24709558E-10  6.38312491E-10  3.73383553E-11  8.93923386E-10
     40  0.500000 -0.400000 -0.450000        1    3.95755066E-10  4.73707602E-10  9.52128758E-10  1.13471148E-09
     41 -0.450000 -0.350000 -0.450000        1    2.10057315E-10  1.30959877E-09  4.52910662E-10  1.40153526E-09
     42 -0.400000 -0.350000 -0.450000        1    7.61941065E-10  9.49631316E-11  2.06580656E-09  2.20388950E-09
     43 -0.350000 -0.350000 -0.450000        1    3.27827869E-10  7.76022829E-10  2.08475666E-09  2.24853127E-09
     44 -0.300000 -0.350000 -0.450000        1    5.80966728E-10  5.53455775E-10  4.11827880E-10  9.01907887E-10
     45 -0.250000 -0.350000 -0.450000        1    4.82942472E-10  3.52524262E-10  1.80345864E-09  1.89999206E-09
     46 -0.200000 -0.350000 -0.450000        1    2.20207504E-09  1.51323111E-09  1.04393259E-09  2.86858817E-09
     47 -0.150000 -0.350000 -0.450000        1    4.16145049E-11  7.75376440E-10  5.57847863E-10  9.56103880E-10
     48 -0.100000 -0.350000 -0.450000        1    9.06564890E-10  7.73922721E-10  7.63640653E-11  1.19442360E-09
     49 -0.050000 -0.350000 -0.450000        1    2.19280722E-09  3.10796505E-09  1.90820442E-10  3.80844623E-09
     50  0.000000 -0.350000 -0.450000        1    6.89146135E-10  4.22595705E-10  1.44146643E-11  8.08527864E-10
     51  0.050000 -0.350000 -0.450000        1    6.29308537E-11  1.08036201E-09  6.66731001E-10  1.27109110E-09
     52  0.100000 -0.350000 -0.450000        1    5.90666000E-10  1.68449065E-09  3.68423148E-09  4.09389261E-09
     53  0.150000 -0.350000 -0.450000        1    1.15332278E-10  3.79481741E-09  3.19754311E-09  4.96369042E-09
     54  0.200000 -0.350000 -0.450000        1    3.82331355E-10  1.27317666E-09  7.26062943E-10  1.51470243E-09
     55  0.250000 -0.350000 -0.450000        1    3.38869479E-09  1.14497695E-10  2.00871022E-10  3.39657346E-09
     56  0.300000 -0.350000 -0.450000        1    2.00622678E-09  3.66444176E-10  1.06143577E-09  2.29910268E-09
     57  0.350000 -0.350000 -0.450000        1    2.22560197E-10  1.04166013E-09  1.88588749E-09  2.16590870E-09
     58  0.400000 -0.350000 -0.450000        1    6.99423975E-10  6.34380999E-10  1.87151877E-09  2.09623845E-09
     59  0.450000 -0.350000 -0.450000        1    2.39843760E-10  7.47991093E-11  8.98747099E-10  9.33202166E-10
     60  0.500000 -0.350000 -0.450000        1    5.66110027E-09  8.67832018E-11  4.80251244E-10  5.68209722E-09
     61 -0.450000 -0.300000 -0.450000        1    2.25655921E-09  3.81775781E-11  1.44675054E-09  2.68078424E-09
     62 -0.400000 -0.300000 -0.450000        1    1.49359367E-10  1.17703056E-09  9.84339926E-10  1.54163363E-09
     63 -0.350000 -0.300000 -0.450000        1    2.46942405E-10  5.12792223E-10  6.24172627E-10  8.44705797E-10
     64 -0.300000 -0.300000 -0.450000        1    8.21235608E-10  3.58112835E-09  1.92107480E-09  4.14601454E-09
     65 -0.250000 -0.300000 -0.450000        1    1.32701111E-09  1.23978238E-10  3.28708494E-10  1.37272662E-09
     66 -0.200000 -0.300000 -0.450000        1    3.35570100E-12  8.36546363E-10  1.19173384E-09  1.45603936E-09
     67 -0.150000 -0.300000 -0.450000        1    1.99030382E-10  1.28041286E-09  3.60522422E-10  1.34500803E-09
     68 -0.100000 -0.300000 -0.450000        1    8.68581731E-10  3.70032662E-09  1.15713734E-10  3.80266236E-09
     69 -0.050000 -0.300000 -0.450000        1    1.75822897E-09  9.28353895E-10  1.42092302E-10  1.99333898E-09
     70  0.000000 -0.300000 -0.450000        1    1.97803429E-10  7.24911016E-10  6.13932213E-09  6.18513528E-09
     71  0.050000 -0.300000 -0.450000        1    1.20995881E-09  9.64693185E-10  1.95230023E-10  1.55972691E-09
     72  0.100000 -0.300000 -0.450000        1    3.67240571E-11  7.03958894E-09  5.59424390E-09  8.99181439E-09
     73  0.150000 -0.300000 -0.450000        1    1.30774839E-09  7.54489934E-10  1.99538662E-09  2.50220477E-09
     74  0.200000 -0.300000 -0.450000        1    3.15390359E-10  2.19361083E-09  1.62721300E-09  2.74940388E-09
     75  0.250000 -0.300000 -0.450000        1    6.70122600E-10  1.22602293E-09  2.57720425E-10  1.42078019E-09
     76  0.300000 -0.300000 -0.450000        1    3.31836331E-10  1.38021457E-09  1.31917962E-09  1.93787060E-09
     77  0.350000 -0.300000 -0.450000        1    3.70361051E-10  1.18507177E-09  2.43074127E-09  2.72948082E-09
     78  0.400000 -0.300000 -0.450000        1    8.52776976E-10  8.75517129E-10  1.68831761E-09  2.08426850E-09
     79  0.450000 -0.300000 -0.450000        1    9.95062220E-10  9.76534206E-10  2.26996325E-09  2.66392587E-09
     80  0.500000 -0.300000 -0.450000        1    2.40566886E-09  5.20058465E-10  1.10828324E-09  2.69925827E-09
     81 -0.450000 -0.250000 -0.450000        1    9.33699293E-10  1.52268898E-09  3.65930454E-10  1.82326115E-09
     82 -0.400000 -0.250000 -0.450000        1    3.68519521E-11  3.39389261E-10  1.32957446E-09  1.37270222E-09
     83 -0.350000 -0.250000 -0.450000        1    7.62115175E-10  4.35268705E-10  1.77018744E-09  1.97581425E-09
     84 -0.300000 -0.250000 -0.450000        1    4.97890896E-10  1.32784464E-11  3.37405539E-09  3.41061892E-09
     85 -0.250000 -0.250000 -0.450000        1    1.33625600E-09  2.94041696E-09  2.07681698E-10  3.23647396E-09
     86 -0.200000 -0.250000 -0.450000        1    1.32889963E-09  2.11300682E-09  1.88265758E-09  3.12652708E-09
     87 -0.150000 -0.250000 -0.450000        1    4.97643066E-10  1.29612273E-09  1.23633251E-09  1.85905913E-09
     88 -0.100000 -0.250000 -0.450000        1    2.03206966E-09  4.37028724E-09  3.62972111E-10  4.83326664E-09
     89 -0.050000 -0.250000 -0.450000        1    1.64677198E-09  1.54888769E-09  3.43595167E-10  2.28669384E-09
     90  0.000000 -0.250000 -0.450000        1    4.47671287E-09  3.07499424E-09  1.91046853E-09  5.75729430E-09
     91  0.050000 -0.250000 -0.450000        1    1.32246539E-09  8.24822529E-10  1.28800979E-09  2.02193376E-09
     92  0.100000 -0.250000 -0.450000        1    6.71041396E-11  8.22336182E-10  6.11874979E-10  1.02719558E-09
     93  0.150000 -0.250000 -0.450000        1    4.05201366E-09  2.42953443E-09  2.48510723E-09  5.33827783E-09
     94  0.200000 -0.250000 -0.450000        1    1.21534946E-10  1.47755948E-09  3.44334973E-09  3.74894787E-09
     95  0.250000 -0.250000 -0.450000        1    2.14583522E-10  4.79618748E-11  2.92241392E-09  2.93067391E-09
     96  0.300000 -0.250000 -0.450000        1    2.08014545E-09  2.44700505E-09  1.68652291E-09  3.62756093E-09
     97  0.350000 -0.250000 -0.450000        1    3.53594724E-10  1.57441704E-09  1.88064425E-10  1.62455731E-09
     98  0.400000 -0.250000 -0.450000        1    4.89420658E-10  2.96819394E-09  6.15216435E-09  6.84827234E-09
     99  0.450000 -0.250000 -0.450000        1    1.76650618E-09  3.00965758E-09  1.81636509E-09  3.93417907E-09
    100  0.500000 -0.250000 -0.450000        1    3.46656636E-09  5.81806077E-10  4.06655045E-10  3.53849530E-09
    101 -0.450000 -0.200000 -0.450000        1    3.32596820E-10  1.80667351E-10  8.04538174E-10  8.89124856E-10
    102 -0.400000 -0.200000 -0.450000        1    4.10806037E-10  5.04920544E-10  5.64296020E-10  8.61473362E-10
    103 -0.350000 -0.200000 -0.450000        1    3.26320676E-10  6.66535422E-10  9.09905695E-10  1.17417334E-09
    104 -0.300000 -0.200000 -0.450000        1    1.20066585E-09  1.48448515E-09  5.52655663E-10  1.98764255E-09
    105 -0.250000 -0.200000 -0.450000        1    2.27788505E-10  9.27607564E-11  4.23824002E-10  4.90019332E-10
    106 -0.200000 -0.200000 -0.450000        1    2.40959096E-10  5.75055071E-10  7.71049323E-10  9.91598043E-10
    107 -0.150000 -0.200000 -0.450000        1    3.85239724E-09  2.38415956E-10  3.28050128E-09  5.06552024E-09
    108 -0.100000 -0.200000 -0.450000        1    2.66495367E-11  1.80413753E-10  2.24531678E-09  2.25271098E-09
    109 -0.050000 -0.200000 -0.450000        1    3.63005951E-10  3.63142223E-09  1.29020653E-09  3.87086988E-09
    110  0.000000 -0.200000 -0.450000        1    9.50898782E-10  5.65661047E-09  1.89520514E-10  5.73910869E-09
    111  0.050000 -0.200000 -0.450000        1    4.96501943E-10  2.08232687E-09  6.33933115E-09  6.69101777E-09
    112  0.100000 -0.200000 -0.450000        1    1.45160768E-10  5.67697026E-10  2.78806159E-09  2.84897157E-09
    113  0.150000 -0.200000 -0.450000        1    2.85002173E-11  2.27373967E-10  3.22674810E-09  3.23487472E-09
    114  0.200000 -0.200000 -0.450000        1    4.67308003E-09  1.33031344E-09  3.44692709E-11  4.85886808E-09
    115  0.250000 -0.200000 -0.450000        1    5.92708111E-09  4.03101601E-09  3.28255506E-10  7.17545346E-09
    116  0.300000 -0.200000 -0.450000        1    3.31572289E-09  2.67669885E-09  3.88334189E-11  4.26148367E-09
    117  0.350000 -0.200000 -0.450000        1    4.99989317E-10  1.12413832E-09  1.07390209E-09  1.63307745E-09
    118  0.400000 -0.200000 -0.450000        1    5.02219219E-10  6.45621792E-10  7.28132873E-10  1.09509320E-09
    119  0.450000 -0.200000 -0.450000        1    1.17028235E-09  1.05566383E-09  2.94846900E-10  1.60340937E-09
    120  0.500000 -0.200000 -0.450000        1    1.90751646E-11  4.23695401E-10  1.94472708E-09  1.99043841E-09
    121 -0.450000 -0.150000 -0.450000        1    1.05630941E-09  2.11355532E-10  5.12183074E-10  1.19280855E-09
    122 -0.400000 -0.150000 -0.450000        1    2.68176842E-10  1.05670633E-09  1.70537424E-10  1.10346278E-09
    123 -0.350000 -0.150000 -0.450000        1    3.16901755E-10  2.40257367E-10  1.60690729E-10  4.28919381E-10
    124 -0.300000 -0.150000 -0.450000        1    3.52280374E-09  1.16351854E-09  7.21175636E-10  3.77942005E-09
    125 -0.250000 -0.150000 -0.450000        1    3.44093244E-09  9.39003612E-10  3.01261618E-09  4.66879000E-09
    126 -0.200000 -0.150000 -0.450000        1    3.69732001E-09  4.39252500E-10  3.74209593E-09  5.27886351E-09
    127 -0.150000 -0.150000 -0.450000        1    2.41556051E-10  2.80338819E-09  6.22757665E-09  6.83374316E-09
    128 -0.100000 -0.150000 -0.450000        1    6.79889349E-10  1.90323802E-09  9.49230636E-10  2.23284646E-09
    129 -0.050000 -0.150000 -0.450000        1    1.46884663E-09  1.88272524E-09  5.63830984E-09  6.12312849E-09
    130  0.000000 -0.150000 -0.450000        1    5.42993175E-10  4.10569538E-10  2.69061685E-09  2.77539691E-09
    131  0.050000 -0.150000 -0.450000        1    1.16121256E-09  3.72946250E-09  3.30131353E-11  3.90619956E-09
    132  0.100000 -0.150000 -0.450000        1    2.04445610E-09  1.30076267E-09  6.51968949E-10  2.50935206E-09
    133  0.150000 -0.150000 -0.450000        1    2.55895854E-09  1.49137980E-09  4.50148282E-10  2.99584979E-09
    134  0.200000 -0.150000 -0.450000        1    4.20968013E-10  1.62657835E-09  1.45064415E-09  2.21976117E-09
    135  0.250000 -0.150000 -0.450000        1    3.61623351E-09  4.77374375E-09  3.44981574E-10  5.99873207E-09
    136  0.300000 -0.150000 -0.450000        1    1.52154750E-09  3.93600061E-09  4.77510812E-10  4.24678986E-09
    137  0.350000 -0.150000 -0.450000        1    1.50749828E-09  1.08657869E-09  8.80461078E-09  8.99857630E-09
    138  0.400000 -0.150000 -0.450000        1    4.92425565E-10  8.90826426E-10  4.43435992E-10  1.11026580E-09
    139  0.450000 -0.150000 -0.450000        1    1.38532651E-11  7.54151839E-10  1.26134871E-09  1.46967257E-09
    140  0.500000 -0.150000 -0.450000        1    9.41781850E-11  2.07341649E-10  1.78696667E-09  1.80141887E-09
    141 -0.450000 -0.100000 -0.450000        1    5.84849651E-10  7.25270116E-10  1.31339567E-09  1.61030247E-09
    142 -0.400000 -0.100000 -0.450000        1    3.50320530E-10  7.28639017E-09  2.22867048E-10  7.29821046E-09
    143 -0.350000 -0.100000 -0.450000        1    1.03932371E-10  4.11195234E-10  8.10071410E-10  9.14384573E-10
    144 -0.300000 -0.100000 -0.450000        1    2.76032222E-10  1.33985560E-09  4.06884822E-10  1.42722181E-09
    145 -0.250000 -0.100000 -0.450000        1    2.36678358E-09  2.14516964E-10  3.42365869E-10  2.40101987E-09
    146 -0.200000 -0.100000 -0.450000        1    1.75102390E-09  2.30270373E-10  2.57802596E-09  3.12495232E-09
    147 -0.150000 -0.100000 -0.450000        1    3.51842932E-10  5.80307119E-10  3.51325479E-09  3.57819913E-09
    148 -0.100000 -0.100000 -0.450000        1    3.04788940E-09  4.35226667E-09  2.94157897E-09  6.07328097E-09
    149 -0.050000 -0.100000 -0.450000        1    8.40820763E-10  9.56211258E-10  9.76668287E-10  1.60474312E-09
    150  0.000000 -0.100000 -0.450000        1    2.92256765E-09  4.51140170E-09  1.37558746E-09  5.54854826E-09
    151  0.050000 -0.100000 -0.450000        1    1.49153181E-09  1.00240415E-09  5.92836777E-10  1.89233630E-09
    152  0.100000 -0.100000 -0.450000        1    3.21777506E-09  5.32352794E-09  1.47364084E-09  6.39262414E-09
    153  0.150000 -0.100000 -0.450000        1    3.17023595E-09  2.34148012E-09  2.86848055E-09  4.87453647E-09
    154  0.200000 -0.100000 -0.450000        1    6.01570753E-10  2.74035464E-10  1.42915342E-09  1.57463085E-09
    155  0.250000 -0.100000 -0.450000        1    2.39514978E-09  1.94020513E-09  2.25001861E-09  3.81624451E-09
    156  0.300000 -0.100000 -0.450000        1    2.38770385E-09  2.23221020E-09  6.45206994E-10  3.33169388E-09
    157  0.350000 -0.100000 -0.450000        1    7.76056843E-10  3.40599494E-10  2.24184954E-09  2.39669806E-09
    158  0.400000 -0.100000 -0.450000        1    1.09912506E-09  9.64221472E-10  2.53865021E-09  2.92959790E-09
    159  0.450000 -0.100000 -0.450000        1    4.11784150E-10  4.10886003E-10  4.49464007E-10  7.35126783E-10
    160  0.500000 -0.100000 -0.450000        1    4.38358036E-09  8.79290537E-10  1.22803766E-09  4.63648629E-09
    161 -0.450000 -0.050000 -0.450000        1    1.52981049E-09  5.63578743E-10  1.98381498E-09  2.56777394E-09
    162 -0.400000 -0.050000 -0.450000        1    1.53484049E-09  1.28732253E-09  2.65513538E-09  3.32606051E-09
    163 -0.350000 -0.050000 -0.450000        1    1.73614747E-09  6.11025796E-11  6.36038322E-10  1.84999630E-09
    164 -0.300000 -0.050000 -0.450000        1    8.03704062E-10  2.18738980E-09  1.91486178E-10  2.33822182E-09
    165 -0.250000 -0.050000 -0.450000        1    1.59797535E-09  8.37414582E-10  1.68271099E-09  2.46704371E-09
    166 -0.200000 -0.050000 -0.450000        1    7.03970656E-10  4.30200854E-09  1.52159897E-09  4.61715449E-09
    167 -0.150000 -0.050000 -0.450000        1    2.72789568E-10  1.77264476E-09  1.19537306E-09  2.15536548E-09
    168 -0.100000 -0.050000 -0.450000        1    3.03891275E-10  3.20114213E-09  7.89501322E-10  3.31103808E-09
    169 -0.050000 -0.050000 -0.450000        1    3.53338723E-09  4.51323008E-09  9.46999953E-10  5.80955076E-09
    170  0.000000 -0.050000 -0.450000        1    1.59802974E-09  7.29079214E-09  4.40076680E-09  8.66464641E-09
    171  0.050000 -0.050000 -0.450000        1    5.07711404E-10  1.21833245E-08  3.32440956E-09  1.26389424E-08
    172  0.100000 -0.050000 -0.450000        1    1.69719020E-09  1.48519818E-09  1.29248995E-09  2.59938425E-09
    173  0.150000 -0.050000 -0.450000        1    6.24720438E-10  6.05387181E-11  7.33931246E-11  6.31923344E-10
    174  0.200000 -0.050000 -0.450000        1    1.03481842E-09  7.43861282E-10  3.72276186E-11  1.27497634E-09
    175  0.250000 -0.050000 -0.450000        1    1.47178046E-09  2.62734768E-09  1.67655585E-09  3.44672788E-09
    176  0.300000 -0.050000 -0.450000        1    5.69987998E-10  3.56157077E-09  4.22307513E-09  5.55374074E-09
    177  0.350000 -0.050000 -0.450000        1    3.92485734E-10  2.68502121E-11  2.23332116E-09  2.26770575E-09
    178  0.400000 -0.050000 -0.450000        1    3.95687229E-09  1.70235636E-09  1.16855015E-11  4.30755058E-09
    179  0.450000 -0.050000 -0.450000        1    4.87715030E-10  3.96666557E-10  5.27697069E-09  5.31428546E-09
    180  0.500000 -0.050000 -0.450000        1    5.46871845E-09  2.86966821E-10  6.34648980E-09  8.38255118E-09
    181 -0.450000  0.000000 -0.450000        1    2.70118768E-11  1.35207794E-10  6.23410767E-11  1.51318204E-10
    182 -0.400000  0.000000 -0.450000        1    1.93046887E-09  3.77446070E-09  1.34900379E-10  4.24163433E-09
    183 -0.350000  0.000000 -0.450000        1    2.75981304E-10  1.79974308E-09  3.80903645E-09  4.22184788E-09
    184 -0.300000  0.000000 -0.450000        1    5.71847634E-10  1.39049832E-09  2.07511499E-10  1.51774712E-09
    185 -0.250000  0.000000 -0.450000        1    2.39069362E-10  2.09574297E-09  2.34632330E-09  3.15507936E-09
    186 -0.200000  0.000000 -0.450000        1    1.69717918E-09  9.76526998E-10  2.41860785E-09  3.11186216E-09
    187 -0.150000  0.000000 -0.450000        1    2.56945773E-10  5.62611755E-10  2.28605910E-09  2.36825238E-09
    188 -0.100000  0.000000 -0.450000        1    2.54534318E-09  1.62702618E-09  3.90014012E-10  3.04599688E-09
    189 -0.050000  0.000000 -0.450000        1    8.41101773E-10  9.82319569E-10  5.82288086E-11  1.29452482E-09
    190  0.000000  0.000000 -0.450000        1    1.62344558E-09  9.10580817E-10  7.67643885E-10  2.01345725E-09
    191  0.050000  0.000000 -0.450000        1    1.56680249E-10  1.12473932E-09  1.49662811E-10  1.14541965E-09
    192  0.100000  0.000000 -0.450000        1    3.73899724E-11  6.58384796E-09  2.34245372E-09  6.98824309E-09
    193  0.150000  0.000000 -0.450000        1    5.74243128E-10  2.00699272E-09  1.31941121E-09  2.46953860E-09
    194  0.200000  0.000000 -0.450000        1    1.07161227E-09  3.05907624E-09  1.73135832E-10  3.24596308E-09
    195  0.250000  0.000000 -0.450000        1    5.17462494E-09  4.45136394E-10  8.54559333E-10  5.26356926E-09
    196  0.300000  0.000000 -0.450000        1    4.32212494E-10  5.19751415E-09  2.14412391E-09  5.63899178E-09
    197  0.350000  0.000000 -0.450000        1    1.89592526E-09  2.51681018E-09  5.07549600E-09  5.97407112E-09
    198  0.400000  0.000000 -0.450000        1    4.62511206E-09  1.01460460E-10  2.22166290E-09  5.13203096E-09
    199  0.450000  0.000000 -0.450000        1    3.43336483E-09  1.25404243E-09  2.57078789E-09  4.46873213E-09
    200  0.500000  0.000000 -0.450000        1    6.38079457E-10  3.86906709E-09  5.50425202E-10  3.95977190E-09
    201 -0.450000  0.050000 -0.450000        1    6.41141977E-10  5.79169043E-10  2.29771050E-09  2.45478581E-09
    202 -0.400000  0.050000 -0.450000        1    5.18425608E-10  2.37472569E-09  5.70398435E-10  2.49668612E-09
    203 -0.350000  0.050000 -0.450000        1    1.09846294E-09  1.69956765E-09  1.00324426E-10  2.02613326E-09
    204 -0.300000  0.050000 -0.450000        1    1.57969398E-09  9.49448014E-10  1.51185279E-10  1.84925433E-09
    205 -0.250000  0.050000 -0.450000        1    8.48980945E-10  4.44599791E-11  1.40915318E-09  1.64573935E-09
    206 -0.200000  0.050000 -0.450000        1    5.52745473E-10  1.99060237E-09  7.46663191E-10  2.19670919E-09
    207 -0.150000  0.050000 -0.450000        1    1.14424137E-09  4.97920869E-09  2.66176521E-09  5.76079869E-09
    208 -0.100000  0.050000 -0.450000        1    2.00601204E-09  2.69480045E-10  1.22811270E-09  2.36748064E-09
    209 -0.050000  0.050000 -0.450000        1    8.26928409E-10  2.18614692E-09  8.60323423E-10  2.49062349E-09
    210  0.000000  0.050000 -0.450000        1    2.66198157E-09  1.22062100E-10  3.95118297E-09  4.76580443E-09
    211  0.050000  0.050000 -0.450000        1    1.08770491E-09  3.40675081E-09  1.47946790E-09  3.87012639E-09
    212  0.100000  0.050000 -0.450000        1    1.14871996E-09  2.67776833E-09  1.88106267E-09  3.46819802E-09
    213  0.150000  0.050000 -0.450000        1    1.30459115E-09  3.95987415E-09  2.38652943E-09  4.80396545E-09
    214  0.200000  0.050000 -0.450000        1    8.72548883E-10  5.16566015E-10  2.50646291E-09  2.70380072E-09
    215  0.250000  0.050000 -0.450000        1    1.56858888E-09  8.50644461E-09  2.11851248E-09  8.90551324E-09
    216  0.300000  0.050000 -0.450000        1    4.61750211E-10  9.25214395E-10  1.72722997E-09  2.01309670E-09
    217  0.350000  0.050000 -0.450000        1    5.24325310E-10  2.16727159E-09  1.71128169E-09  2.81077715E-09
    218  0.400000  0.050000 -0.450000        1    9.26271074E-12  2.44723963E-09  3.37157638E-09  4.16612469E-09
    219  0.450000  0.050000 -0.450000        1    7.14628899E-10  1.04790208E-09  1.14160839E-09  1.70647676E-09
    220  0.500000  0.050000 -0.450000        1    4.12085928E-10  3.90703960E-09  2.79380493E-09  4.82080068E-09
    221 -0.450000  0.100000 -0.450000        1    4.44818553E-10  1.49373808E-10  5.27984367E-09  5.30065328E-09
    222 -0.400000  0.100000 -0.450000        1    5.34799866E-09  2.80935317E-09  2.09213947E-09  6.39301200E-09
    223 -0.350000  0.100000 -0.450000        1    6.07566666E-10  5.25251559E-10  5.86295530E-10  9.94368594E-10
    224 -0.300000  0.100000 -0.450000        1    4.16239855E-10  7.00975675E-10  3.11922729E-09  3.22400394E-09
    225 -0.250000  0.100000 -0.450000        1    2.17204109E-09  5.72558448E-11  1.04438656E-10  2.17530415E-09
    226 -0.200000  0.100000 -0.450000        1    4.22342345E-09  9.64795152E-09  3.45996061E-09  1.10856485E-08
    227 -0.150000  0.100000 -0.450000        1    2.07991374E-12  1.46892982E-10  2.88964136E-09  2.89337331E-09
    228 -0.100000  0.100000 -0.450000        1    1.38626510E-10  1.35174161E-09  3.21321566E-09  3.48872148E-09
    229 -0.050000  0.100000 -0.450000        1    2.79108443E-09  3.88926665E-10  2.31472695E-09  3.64683110E-09
    230  0.000000  0.100000 -0.450000        1    1.50140713E-09  6.55380352E-09  3.88550321E-09  7.76554564E-09
    231  0.050000  0.100000 -0.450000        1    3.25388620E-10  3.56850905E-09  1.73174561E-09  3.97983384E-09
    232  0.100000  0.100000 -0.450000        1    1.66660696E-10  1.25180906E-10  1.51256245E-09  1.52685665E-09
    233  0.150000  0.100000 -0.450000        1    1.94934570E-09  1.05998608E-09  6.99074859E-10  2.32641888E-09
    234  0.200000  0.100000 -0.450000        1    1.20173695E-09  5.78381595E-11  8.64628796E-10  1.48158696E-09
    235  0.250000  0.100000 -0.450000        1    3.30998753E-10  6.71497551E-11  2.50244340E-10  4.20346873E-10
    236  0.300000  0.100000 -0.450000        1    2.06575982E-09  3.99393859E-09  5.88720595E-11  4.49692951E-09
    237  0.350000  0.100000 -0.450000        1    5.01781576E-10  8.73776027E-10  6.06786251E-09  6.15095315E-09
    238  0.400000  0.100000 -0.450000        1    1.78227815E-10  9.39322692E-10  3.60829403E-09  3.73281102E-09
