#          E(meV)         D(S(q,E))         Int(D(S))  
    145.295631804129    0.000484427627    0.687496692753
    146.304629247214    0.000489814157    0.687990913985
    147.313626690298    0.000500054118    0.688495467312
    148.322624133382    0.000514483917    0.689014580269
    149.331621576466    0.000532731441    0.689552104930
    150.340619019551    0.000554623895    0.690111719023
    151.349616462635    0.000580091923    0.690697030290
    152.358613905719    0.000609116494    0.691311627275
    153.367611348803    0.000641714122    0.691959115183
    154.376608791887    0.000677943367    0.692643158306
    155.385606234972    0.000717940338    0.693367558271
    156.394603678056    0.000762007828    0.694136422222
    157.403601121140    0.000810750204    0.694954467105
    158.412598564224    0.000865176546    0.695827428027
    159.421596007309    0.000926655401    0.696762420957
    160.430593450393    0.000996662076    0.697768050443
    161.439590893477    0.001076406680    0.698854142031
    162.448588336561    0.001166569834    0.700031208011
    163.457585779646    0.001267376804    0.701309987966
    164.466583222730    0.001379063139    0.702701459147
    165.475580665814    0.001502520512    0.704217498502
    166.484578108898    0.001639749462    0.705872001516
    167.493575551983    0.001793831894    0.707681973310
    168.502572995067    0.001968446437    0.709668130732
    169.511570438151    0.002167282841    0.711854913578
    170.520567881235    0.002393822571    0.714270274431
    171.529565324319    0.002651735120    0.716945868387
    172.538562767404    0.002945716642    0.719918088947
    173.547560210488    0.003282245968    0.723229866736
    174.556557653572    0.003669687936    0.726932572481
    175.565555096656    0.004117460650    0.731087079748
    176.574552539741    0.004634403343    0.735763180871
    177.583549982825    0.005226767964    0.741036976383
    178.592547425909    0.005896277283    0.746986305085
    179.601544868993    0.006638537451    0.753684572398
    180.610542312078    0.007441981320    0.761193512521
    181.619539755162    0.008287584458    0.769555664049
    182.628537198246    0.009149747272    0.778787735651
    183.637534641330    0.009998715844    0.788876414372
    184.646532084414    0.010804522745    0.799778150195
    185.655529527499    0.011541735631    0.811423731936
    186.664526970583    0.012193646954    0.823727090534
    187.673524413667    0.012754319825    0.836596166625
    188.682521856751    0.013227313799    0.849942492428
    189.691519299836    0.013620832766    0.863685877861
    190.700516742920    0.013940162304    0.877751465982
    191.709514186004    0.014179303800    0.892058347260
    192.718511629088    0.014314458760    0.906501599549
    193.727509072173    0.014302245571    0.920932528760
    194.736506515257    0.014084912387    0.935144169344
    195.745503958341    0.013603053054    0.948869615094
    196.754501401425    0.012813579532    0.961798484078
    197.763498844509    0.011707853390    0.973611678213
    198.772496287594    0.010323410913    0.984027973428
    199.781493730678    0.008743895538    0.992850541669
    200.790491173762    0.007085705103    1.000000000000
