   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -2.00710596E-02 -2.15271021E-02  2.56526549E-01  2.58209477E-01  0.00000000E+00
     100 -1.79273188E-02 -2.25498219E-02  3.01304095E-01  3.02678114E-01  0.00000000E+00
     200 -1.30040676E-02 -1.96149229E-02  3.15519068E-01  3.16395533E-01  0.00000000E+00
     300 -8.45264767E-03 -1.53815017E-02  3.22909435E-01  3.23386056E-01  0.00000000E+00
     400 -4.77240752E-03 -1.18209097E-02  3.26308530E-01  3.26557448E-01  0.00000000E+00
     500 -2.02508048E-03 -9.42847268E-03  3.27404265E-01  3.27546256E-01  0.00000000E+00
     600 -1.16836241E-04 -8.06531016E-03  3.27239144E-01  3.27338541E-01  0.00000000E+00
     700  1.09180415E-03 -7.44269910E-03  3.26425411E-01  3.26512075E-01  0.00000000E+00
     800  1.75131802E-03 -7.29751605E-03  3.25322271E-01  3.25408821E-01  0.00000000E+00
     900  2.00429576E-03 -7.43497377E-03  3.24144328E-01  3.24235780E-01  0.00000000E+00
    1000  1.97581906E-03 -7.72529688E-03  3.23017975E-01  3.23116382E-01  0.00000000E+00
    1100  1.76938009E-03 -8.08741121E-03  3.22010993E-01  3.22117396E-01  0.00000000E+00
    1200  1.46588218E-03 -8.47229696E-03  3.21150942E-01  3.21266021E-01  0.00000000E+00
    1300  1.12480658E-03 -8.85039858E-03  3.20438802E-01  3.20562974E-01  0.00000000E+00
    1400  7.86926903E-04 -9.20371534E-03  3.19859749E-01  3.19993104E-01  0.00000000E+00
    1500  4.77831016E-04 -9.52152899E-03  3.19391425E-01  3.19533677E-01  0.00000000E+00
    1600  2.11560721E-04 -9.79829368E-03  3.19009775E-01  3.19160285E-01  0.00000000E+00
    1700 -6.09712421E-06 -1.00324834E-02  3.18692654E-01  3.18850527E-01  0.00000000E+00
    1800 -1.74889838E-04 -1.02257002E-02  3.18421653E-01  3.18585851E-01  0.00000000E+00
    1900 -2.97992843E-04 -1.03817848E-02  3.18182612E-01  3.18352076E-01  0.00000000E+00
    2000 -3.80464503E-04 -1.05059244E-02  3.17965352E-01  3.18139096E-01  0.00000000E+00
    2100 -4.28167955E-04 -1.06038478E-02  3.17763001E-01  3.17940167E-01  0.00000000E+00
    2200 -4.47059276E-04 -1.06811871E-02  3.17571195E-01  3.17751084E-01  0.00000000E+00
    2300 -4.42750260E-04 -1.07430436E-02  3.17387327E-01  3.17569401E-01  0.00000000E+00
    2400 -4.20268861E-04 -1.07937509E-02  3.17209923E-01  3.17393789E-01  0.00000000E+00
    2500 -3.83955870E-04 -1.08367992E-02  3.17038172E-01  3.17223559E-01  0.00000000E+00
    2600 -3.37450601E-04 -1.08748714E-02  3.16871593E-01  3.17058327E-01  0.00000000E+00
    2700 -2.83730572E-04 -1.09099464E-02  3.16709828E-01  3.16897811E-01  0.00000000E+00
    2800 -2.25180255E-04 -1.09434295E-02  3.16552528E-01  3.16741712E-01  0.00000000E+00
    2900 -1.63671926E-04 -1.09762843E-02  3.16399295E-01  3.16589671E-01  0.00000000E+00
    3000 -1.00647840E-04 -1.10091502E-02  3.16249671E-01  3.16441252E-01  0.00000000E+00
    3100 -3.71974010E-05 -1.10424368E-02  3.16103148E-01  3.16295964E-01  0.00000000E+00
    3200  2.58738504E-05 -1.10763966E-02  3.15959191E-01  3.16153282E-01  0.00000000E+00
    3300  8.79846335E-05 -1.11111753E-02  3.15817265E-01  3.16012675E-01  0.00000000E+00
    3400  1.48727666E-04 -1.11468464E-02  3.15676855E-01  3.15873632E-01  0.00000000E+00
    3500  2.07828078E-04 -1.11834328E-02  3.15537488E-01  3.15735678E-01  0.00000000E+00
    3600  2.65109555E-04 -1.12209206E-02  3.15398743E-01  3.15598394E-01  0.00000000E+00
    3700  3.20467178E-04 -1.12592671E-02  3.15260265E-01  3.15461422E-01  0.00000000E+00
    3800  3.73845988E-04 -1.12984064E-02  3.15121764E-01  3.15324467E-01  0.00000000E+00
    3900  4.25224372E-04 -1.13382533E-02  3.14983013E-01  3.15187302E-01  0.00000000E+00
    4000  4.74601488E-04 -1.13787070E-02  3.14843850E-01  3.15049758E-01  0.00000000E+00
    4100  5.21988015E-04 -1.14196548E-02  3.14704167E-01  3.14911724E-01  0.00000000E+00
    4200  5.67399615E-04 -1.14609756E-02  3.14563907E-01  3.14773136E-01  0.00000000E+00
    4300  6.10852575E-04 -1.15025431E-02  3.14423054E-01  3.14633976E-01  0.00000000E+00
    4400  6.52361133E-04 -1.15442298E-02  3.14281629E-01  3.14494256E-01  0.00000000E+00
    4500  6.91936104E-04 -1.15859095E-02  3.14139678E-01  3.14354019E-01  0.00000000E+00
    4600  7.29584430E-04 -1.16274605E-02  3.13997273E-01  3.14213331E-01  0.00000000E+00
    4700  7.65309371E-04 -1.16687672E-02  3.13854498E-01  3.14072271E-01  0.00000000E+00
    4800  7.99111097E-04 -1.17097221E-02  3.13711451E-01  3.13930932E-01  0.00000000E+00
    4900  8.30987480E-04 -1.17502272E-02  3.13568236E-01  3.13789415E-01  0.00000000E+00
    5000  8.60934957E-04 -1.17901942E-02  3.13424961E-01  3.13647821E-01  0.00000000E+00
    5100  8.88949360E-04 -1.18295451E-02  3.13281735E-01  3.13506258E-01  0.00000000E+00
    5200  9.15026641E-04 -1.18682122E-02  3.13138667E-01  3.13364829E-01  0.00000000E+00
    5300  9.39163459E-04 -1.19061378E-02  3.12995860E-01  3.13223637E-01  0.00000000E+00
    5400  9.61357638E-04 -1.19432740E-02  3.12853416E-01  3.13082778E-01  0.00000000E+00
    5500  9.81608472E-04 -1.19795816E-02  3.12711428E-01  3.12942345E-01  0.00000000E+00
    5600  9.99916920E-04 -1.20150301E-02  3.12569987E-01  3.12802426E-01  0.00000000E+00
    5700  1.01628572E-03 -1.20495966E-02  3.12429174E-01  3.12663100E-01  0.00000000E+00
    5800  1.03071943E-03 -1.20832651E-02  3.12289063E-01  3.12524441E-01  0.00000000E+00
    5900  1.04322446E-03 -1.21160263E-02  3.12149722E-01  3.12386515E-01  0.00000000E+00
    6000  1.05380908E-03 -1.21478761E-02  3.12011209E-01  3.12249381E-01  0.00000000E+00
    6100  1.06248352E-03 -1.21788158E-02  3.11873574E-01  3.12113087E-01  0.00000000E+00
    6200  1.06925999E-03 -1.22088511E-02  3.11736861E-01  3.11977675E-01  0.00000000E+00
    6300  1.07415294E-03 -1.22379917E-02  3.11601100E-01  3.11843178E-01  0.00000000E+00
    6400  1.07717919E-03 -1.22662504E-02  3.11466314E-01  3.11709618E-01  0.00000000E+00
    6500  1.07835828E-03 -1.22936433E-02  3.11332517E-01  3.11577009E-01  0.00000000E+00
    6600  1.07771285E-03 -1.23201887E-02  3.11199710E-01  3.11445353E-01  0.00000000E+00
    6700  1.07526897E-03 -1.23459071E-02  3.11067882E-01  3.11314640E-01  0.00000000E+00
    6800  1.07105670E-03 -1.23708204E-02  3.10937011E-01  3.11184847E-01  0.00000000E+00
    6900  1.06511048E-03 -1.23949516E-02  3.10807061E-01  3.11055941E-01  0.00000000E+00
    7000  1.05746970E-03 -1.24183248E-02  3.10677982E-01  3.10927872E-01  0.00000000E+00
    7100  1.04817910E-03 -1.24409640E-02  3.10549708E-01  3.10800575E-01  0.00000000E+00
    7200  1.03728929E-03 -1.24628933E-02  3.10422157E-01  3.10673969E-01  0.00000000E+00
    7300  1.02485704E-03 -1.24841364E-02  3.10295230E-01  3.10547957E-01  0.00000000E+00
    7400  1.01094569E-03 -1.25047160E-02  3.10168809E-01  3.10422422E-01  0.00000000E+00
    7500  9.95625284E-04 -1.25246540E-02  3.10042758E-01  3.10297228E-01  0.00000000E+00
    7600  9.78972726E-04 -1.25439703E-02  3.09916919E-01  3.10172220E-01  0.00000000E+00
    7700  9.61071765E-04 -1.25626836E-02  3.09791115E-01  3.10047222E-01  0.00000000E+00
    7800  9.42012855E-04 -1.25808105E-02  3.09665147E-01  3.09922035E-01  0.00000000E+00
    7900  9.21892900E-04 -1.25983654E-02  3.09538796E-01  3.09796441E-01  0.00000000E+00
    8000  9.00814865E-04 -1.26153608E-02  3.09411818E-01  3.09670198E-01  0.00000000E+00
    8100  8.78887269E-04 -1.26318070E-02  3.09283950E-01  3.09543045E-01  0.00000000E+00
    8200  8.56223560E-04 -1.26477121E-02  3.09154909E-01  3.09414699E-01  0.00000000E+00
    8300  8.32941398E-04 -1.26630824E-02  3.09024390E-01  3.09284854E-01  0.00000000E+00
    8400  8.09161846E-04 -1.26779222E-02  3.08892069E-01  3.09153190E-01  0.00000000E+00
    8500  7.85008501E-04 -1.26922344E-02  3.08757606E-01  3.09019365E-01  0.00000000E+00
    8600  7.60606572E-04 -1.27060203E-02  3.08620644E-01  3.08883026E-01  0.00000000E+00
    8700  7.36081929E-04 -1.27192804E-02  3.08480817E-01  3.08743803E-01  0.00000000E+00
