   5    6    0    0    0    0.431549
   5    6    0    0    1    0.431544
   5    7    0    0    0    0.428074
   5    7    1    0    0    0.428113
   5    8    0    0    0    0.430162
   5    8    0    1    0    0.430160
   5    6    0    1    0   -0.064896
   5    6    0    1    1   -0.064894
   5    7    0    0    1   -0.066341
   5    7    1    0    1   -0.066350
   5    8    1    0    0   -0.066469
   5    8    1    1    0   -0.066458
   5    6   -1    0    0   -0.084647
   5    6   -1    0    1   -0.084647
   5    7    0   -1    0   -0.084420
   5    7    1   -1    0   -0.084431
   5    8    0    0   -1   -0.085980
   5    8    0    1   -1   -0.085958
   5    5   -1    0    0    0.086095
   5    5    0   -1    0    0.088433
   5    5    0    0   -1    0.087137
   5    5    0    0    1    0.087137
   5    5    0    1    0    0.088433
   5    5    1    0    0    0.086095
   5    6   -1    1    0    0.025396
   5    6   -1    1    1    0.025396
   5    7    0   -1    1    0.025034
   5    7    1   -1    1    0.025016
   5    8    1    0   -1    0.024667
   5    8    1    1   -1    0.024688
   5    6    1    0    0    0.039800
   5    6    1    0    1    0.039800
   5    7    0    1    0    0.039810
   5    7    1    1    0    0.039798
   5    8    0    0    1    0.040434
   5    8    0    1    1    0.040447
   5    6    0   -1    0    0.029590
   5    6    0   -1    1    0.029589
   5    7    0    0   -1    0.029748
   5    7    1    0   -1    0.029744
   5    8   -1    0    0    0.029913
   5    8   -1    1    0    0.029926
   5    5   -1   -1    0   -0.006033
   5    5   -1    0   -1   -0.005757
   5    5   -1    0    1    0.015420
   5    5   -1    1    0    0.015519
   5    5    0   -1   -1   -0.005817
   5    5    0   -1    1    0.015628
   5    5    0    1   -1    0.015628
   5    5    0    1    1   -0.005817
   5    5    1   -1    0    0.015519
   5    5    1    0   -1    0.015420
   5    5    1    0    1   -0.005757
   5    5    1    1    0   -0.006033
   5    6    1    1    0   -0.016027
   5    6    1    1    1   -0.016026
   5    7    0    1    1   -0.016070
   5    7    1    1    1   -0.016069
   5    8    1    0    1   -0.016076
   5    8    1    1    1   -0.016085
   5    6    0    0   -1    0.029622
   5    7   -1    0    0    0.029067
   5    7    2    0    0    0.029070
   5    8    0   -1    0    0.028944
   5    8    0    2    0    0.028937
   5    6    0    0    2    0.029622
   5    6   -1   -1    0   -0.012217
   5    6   -1   -1    1   -0.012219
   5    7    0   -1   -1   -0.011886
   5    7    1   -1   -1   -0.011875
   5    8   -1    0   -1   -0.012008
   5    8   -1    1   -1   -0.012010
   5    6    0    1   -1    0.001127
   5    7   -1    0    1    0.001680
   5    8    1   -1    0    0.001546
   5    6    0    1    2    0.001127
   5    7    2    0    1    0.001676
   5    8    1    2    0    0.001549
   5    6   -1    0   -1   -0.008070
   5    7   -1   -1    0   -0.008133
   5    8    0   -1   -1   -0.008079
   5    6   -1    0    2   -0.008070
   5    7    2   -1    0   -0.008137
   5    8    0    2   -1   -0.008074
   5    5   -1   -1   -1   -0.000031
   5    5   -1   -1    1    0.009262
   5    5   -1    1   -1    0.009441
   5    5   -1    1    1    0.009236
   5    5    1   -1   -1    0.009236
   5    5    1   -1    1    0.009441
   5    5    1    1   -1    0.009262
   5    5    1    1    1   -0.000031
   5    6    0    2    0    0.007888
   5    6    0    2    1    0.007888
   5    7    0    0    2    0.007927
   5    7    1    0    2    0.007929
   5    8    2    0    0    0.008170
   5    8    2    1    0    0.008165
