   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.06008332E-02 -1.35893180E-02  9.68487175E-03  1.97697741E-02  0.00000000E+00
     100 -6.03860746E-02  1.32363327E-02 -4.37370122E-02  7.57271731E-02  0.00000000E+00
     200  1.05569524E-02 -8.33221835E-03  4.01417196E-03  1.40352657E-02  0.00000000E+00
     300  2.43677945E-02 -4.11777077E-03 -8.40771122E-02  8.76339331E-02  0.00000000E+00
     400 -5.73709455E-04 -1.53839608E-02  3.53883847E-02  3.85918795E-02  0.00000000E+00
     500 -4.36205852E-03  5.52363024E-02  2.23371196E-02  5.97413054E-02  0.00000000E+00
     600 -5.21342516E-02  2.76491499E-02  4.33947871E-03  5.91716719E-02  0.00000000E+00
     700 -3.42478852E-02  1.54410108E-02  3.93793342E-03  3.77736651E-02  0.00000000E+00
     800 -2.02863312E-02  3.28526706E-02  2.57663913E-02  4.64191784E-02  0.00000000E+00
     900  2.36308067E-02 -2.29064705E-02 -4.86682984E-04  3.29144084E-02  0.00000000E+00
    1000 -7.02618915E-02 -1.58884426E-02 -3.39104078E-04  7.20367337E-02  0.00000000E+00
    1100  1.24646901E-02 -2.10155522E-02  5.27099908E-02  5.80978920E-02  0.00000000E+00
    1200  1.38962687E-02  1.37927762E-02  1.27465364E-02  2.33628156E-02  0.00000000E+00
    1300  2.73216115E-02 -5.55201065E-03  5.57867868E-02  6.23655422E-02  0.00000000E+00
    1400 -5.54821355E-03  1.97612531E-02 -2.09504111E-02  2.93293287E-02  0.00000000E+00
    1500  3.55403036E-02 -1.93006414E-03 -4.35524955E-03  3.58581445E-02  0.00000000E+00
    1600 -2.64301135E-02 -1.14091808E-02  7.08409274E-02  7.64667071E-02  0.00000000E+00
    1700 -6.01262977E-02 -5.88133803E-03  1.87176234E-02  6.32464326E-02  0.00000000E+00
    1800 -1.41418931E-02  3.88424758E-02  1.08167886E-02  4.27286085E-02  0.00000000E+00
    1900 -1.00840986E-02  8.19243083E-04  4.02790528E-02  4.15302577E-02  0.00000000E+00
    2000 -2.64197641E-02  4.40617461E-02  2.36963401E-02  5.65770089E-02  0.00000000E+00
    2100  1.93934939E-02  6.25728681E-03  6.18761262E-03  2.12966615E-02  0.00000000E+00
    2200 -2.11697052E-03  2.35862061E-02  7.42023331E-03  2.48163363E-02  0.00000000E+00
    2300 -2.48449650E-02  7.78737647E-03 -5.57220843E-02  6.15050096E-02  0.00000000E+00
    2400 -1.32809595E-02 -4.12063539E-03 -5.49897429E-02  5.67206783E-02  0.00000000E+00
    2500 -1.37001741E-02 -4.94225484E-02 -2.32780964E-02  5.63218682E-02  0.00000000E+00
