   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.12796408E-02 -3.48995477E-02  3.15962626E-02  4.84100459E-02  0.00000000E+00
     100 -2.24618718E-02  2.76032270E-02 -9.61820276E-03  3.68643954E-02  0.00000000E+00
     200  3.81437090E-02  2.62426771E-02 -2.81381614E-02  5.41791175E-02  0.00000000E+00
     300  3.81591754E-02  2.25191289E-02 -5.85221426E-02  7.34035082E-02  0.00000000E+00
     400  2.67500620E-02  4.69650291E-03 -5.04660605E-02  5.73100883E-02  0.00000000E+00
     500  2.80979933E-02  1.23939268E-02 -3.30962315E-02  4.51493875E-02  0.00000000E+00
     600  4.65794267E-02 -7.47422476E-03 -5.25436940E-02  7.06140694E-02  0.00000000E+00
     700  1.78306691E-02 -4.21855452E-02 -7.31712372E-02  8.63225517E-02  0.00000000E+00
     800 -1.16532402E-04 -2.58020153E-02 -1.03274208E-01  1.06448671E-01  0.00000000E+00
     900  3.69693771E-02 -1.07440100E-01 -1.26922176E-01  1.70350664E-01  0.00000000E+00
    1000  5.72678094E-02 -7.71222368E-02 -1.25386671E-01  1.57953343E-01  0.00000000E+00
    1100  3.89535532E-02 -9.20940899E-02 -1.11557719E-01  1.49812634E-01  0.00000000E+00
    1200  6.59329216E-02 -3.78659122E-02 -9.58792533E-02  1.22367515E-01  0.00000000E+00
    1300  8.14357837E-02 -3.45832124E-02 -6.57999371E-02  1.10260678E-01  0.00000000E+00
    1400  6.64224539E-02 -2.58941793E-02 -7.71455928E-02  1.05042341E-01  0.00000000E+00
    1500  7.92892134E-02 -2.09220479E-02 -2.40247719E-02  8.54499919E-02  0.00000000E+00
    1600  1.37031699E-02 -3.65052132E-02  9.60850575E-03  4.01588202E-02  0.00000000E+00
    1700 -9.43171568E-03 -5.79691729E-02 -1.29704890E-02  6.01466196E-02  0.00000000E+00
    1800 -4.73943186E-03 -6.56414840E-02 -4.18871176E-02  7.80115200E-02  0.00000000E+00
    1900 -2.07374531E-02 -5.49880955E-02 -2.07994036E-02  6.23405791E-02  0.00000000E+00
    2000  6.82762158E-05 -4.50499621E-02 -5.60988837E-02  7.19485128E-02  0.00000000E+00
    2100  2.98197734E-02 -3.37671503E-02 -6.26264404E-02  7.71460327E-02  0.00000000E+00
    2200  3.54406858E-02 -1.92360331E-02 -5.43812256E-02  6.77007008E-02  0.00000000E+00
    2300  4.21525075E-04  7.72462679E-03 -8.93073518E-02  8.96417906E-02  0.00000000E+00
    2400 -1.32424953E-03 -1.73632717E-03 -1.31558347E-01  1.31576469E-01  0.00000000E+00
    2500  4.12763551E-05 -2.06599094E-02 -6.79520332E-02  7.10233228E-02  0.00000000E+00
    2600 -4.24946226E-03 -1.90136512E-02 -6.48099620E-02  6.76750178E-02  0.00000000E+00
    2700  2.90603756E-02  3.26787617E-03 -3.41517075E-02  4.49613563E-02  0.00000000E+00
    2800  1.94714142E-02  1.71941943E-02 -3.70515005E-02  4.52503036E-02  0.00000000E+00
    2900 -1.79677793E-02  2.19690493E-02 -3.49811407E-02  4.50462033E-02  0.00000000E+00
    3000  1.96511532E-03  3.27094544E-02 -4.36660197E-02  5.45938766E-02  0.00000000E+00
    3100  4.45970713E-02 -3.79926981E-02 -6.06835638E-02  8.43495038E-02  0.00000000E+00
    3200  1.99035175E-02 -2.49343239E-02 -5.24721046E-02  6.14100340E-02  0.00000000E+00
    3300 -3.12421979E-03 -2.66085463E-02 -2.63718798E-02  3.75932378E-02  0.00000000E+00
    3400  8.04196195E-03  1.59075753E-02  8.33499099E-03  1.96773011E-02  0.00000000E+00
    3500  1.51150493E-02  3.34446797E-02 -2.70684605E-02  4.56038690E-02  0.00000000E+00
    3600  1.73510817E-02  5.32307679E-02 -1.18465322E-02  5.72268732E-02  0.00000000E+00
    3700 -2.35923086E-02  1.63531392E-02  1.14966219E-02  3.09223949E-02  0.00000000E+00
    3800 -3.78140102E-02  2.48456631E-02  6.26564477E-02  7.72854241E-02  0.00000000E+00
    3900 -5.43139814E-02  3.64188733E-02  5.36148461E-02  8.45629625E-02  0.00000000E+00
    4000 -9.11935918E-02  7.97567237E-02  3.51078519E-02  1.26134719E-01  0.00000000E+00
    4100 -6.88824516E-02  9.59209788E-02  1.49827032E-02  1.19038262E-01  0.00000000E+00
    4200 -6.17878852E-02  7.42675832E-02 -8.26489938E-03  9.69624940E-02  0.00000000E+00
    4300 -7.77357307E-02  5.68998742E-02 -3.10640702E-02  1.01219642E-01  0.00000000E+00
    4400 -7.17985919E-02  4.34316549E-02 -5.75783340E-03  8.41100416E-02  0.00000000E+00
