#    iq    q_x        q_y      q_x          qw       Re(S_xx)        Re(S_yy)        Re(S_zz)         |S|      
     43 -0.350000 -0.350000 -0.450000        1    2.75575351E-09  3.09542094E-09  4.88647972E-09  6.40729992E-09
     44 -0.300000 -0.350000 -0.450000        1    1.99862509E-09  1.13190829E-09  7.60206000E-10  2.41942799E-09
     45 -0.250000 -0.350000 -0.450000        1    1.17851110E-09  9.10204033E-10  4.98237676E-09  5.20013826E-09
     46 -0.200000 -0.350000 -0.450000        1    7.10992438E-11  1.32550300E-09  2.74016370E-10  1.35539598E-09
     47 -0.150000 -0.350000 -0.450000        1    6.51202710E-10  3.80395142E-11  1.36672050E-09  1.51440975E-09
     48 -0.100000 -0.350000 -0.450000        1    9.37631290E-10  2.15199806E-09  2.64427598E-10  2.36223836E-09
     49 -0.050000 -0.350000 -0.450000        1    1.63325309E-09  1.09288677E-08  4.95066085E-09  1.21085386E-08
     50  0.000000 -0.350000 -0.450000        1    1.44837135E-09  2.08098394E-09  2.16855863E-09  3.33630338E-09
     51  0.050000 -0.350000 -0.450000        1    1.46309310E-09  1.66928117E-09  8.32753617E-09  8.61829448E-09
     52  0.100000 -0.350000 -0.450000        1    1.38914273E-10  3.33259849E-09  3.18938343E-09  4.61494058E-09
     53  0.150000 -0.350000 -0.450000        1    3.55911499E-10  2.35239333E-09  1.41832979E-09  2.76985321E-09
     54  0.200000 -0.350000 -0.450000        1    1.23467798E-09  8.19241309E-09  9.44531340E-10  8.33859709E-09
     55  0.250000 -0.350000 -0.450000        1    9.97080340E-09  3.18922635E-11  3.63498556E-09  1.06127780E-08
     56  0.300000 -0.350000 -0.450000        1    1.75423830E-10  7.16722704E-09  4.04605855E-09  8.23228441E-09
     57  0.350000 -0.350000 -0.450000        1    8.73129810E-09  2.14886960E-09  4.79665183E-10  9.00462579E-09
     58  0.400000 -0.350000 -0.450000        1    1.98432982E-09  2.49546303E-09  6.85869748E-09  7.56350658E-09
     59  0.450000 -0.350000 -0.450000        1    1.71035175E-10  7.48428084E-09  3.42263438E-10  7.49405478E-09
     60  0.500000 -0.350000 -0.450000        1    9.90627503E-10  4.31557871E-09  3.60304679E-09  5.70854698E-09
     61 -0.450000 -0.300000 -0.450000        1    1.89522075E-09  1.31611985E-09  2.83833446E-10  2.32477840E-09
     62 -0.400000 -0.300000 -0.450000        1    1.30789726E-09  1.00566403E-09  2.34374137E-10  1.66639930E-09
     63 -0.350000 -0.300000 -0.450000        1    2.44308252E-09  5.85477441E-09  3.14489408E-10  6.35184534E-09
     64 -0.300000 -0.300000 -0.450000        1    5.83844324E-11  2.68033943E-09  1.56313600E-09  3.10338885E-09
     65 -0.250000 -0.300000 -0.450000        1    6.33434089E-09  3.32396848E-11  1.08462614E-09  6.42661601E-09
     66 -0.200000 -0.300000 -0.450000        1    1.40700070E-09  4.54335377E-09  3.56876874E-09  5.94624459E-09
     67 -0.150000 -0.300000 -0.450000        1    5.08784305E-09  5.91406549E-10  2.33910912E-10  5.12743824E-09
     68 -0.100000 -0.300000 -0.450000        1    8.47242582E-09  7.35083183E-09  5.20750837E-09  1.23666839E-08
     69 -0.050000 -0.300000 -0.450000        1    3.39495685E-09  1.94634875E-09  2.53499368E-10  3.92151341E-09
     70  0.000000 -0.300000 -0.450000        1    6.04704685E-09  5.19550743E-09  5.58558303E-09  9.73441374E-09
     71  0.050000 -0.300000 -0.450000        1    2.69264203E-09  2.36478212E-09  3.32280846E-09  4.88708212E-09
     72  0.100000 -0.300000 -0.450000        1    1.12507763E-08  3.84063854E-09  7.05727932E-09  1.38251822E-08
     73  0.150000 -0.300000 -0.450000        1    6.38337490E-09  9.83907943E-09  1.28168842E-08  1.73731828E-08
     74  0.200000 -0.300000 -0.450000        1    3.77853711E-10  2.75027763E-09  1.72628544E-09  3.26907661E-09
     75  0.250000 -0.300000 -0.450000        1    4.89254158E-10  1.04836407E-09  2.50039288E-09  2.75506832E-09
     76  0.300000 -0.300000 -0.450000        1    2.57025087E-10  7.65465126E-10  4.39249585E-09  4.46609657E-09
     77  0.350000 -0.300000 -0.450000        1    8.49557705E-11  9.41790068E-10  6.22030848E-09  6.29177428E-09
     78  0.400000 -0.300000 -0.450000        1    1.07567433E-09  3.74746824E-09  4.14057085E-09  5.68725948E-09
     79  0.450000 -0.300000 -0.450000        1    5.05168777E-09  1.40423689E-09  5.07848426E-09  7.29948169E-09
     80  0.500000 -0.300000 -0.450000        1    3.17091380E-09  9.51663042E-10  2.23667787E-09  3.99538294E-09
     81 -0.450000 -0.250000 -0.450000        1    4.96450762E-09  3.84953713E-10  2.53436588E-09  5.58726549E-09
     82 -0.400000 -0.250000 -0.450000        1    2.39266440E-09  1.81068502E-10  1.77007799E-09  2.98174526E-09
     83 -0.350000 -0.250000 -0.450000        1    4.29813307E-10  3.75199533E-09  5.86766894E-10  3.82184561E-09
     84 -0.300000 -0.250000 -0.450000        1    1.44122465E-09  1.81556755E-08  8.80770251E-10  1.82340736E-08
     85 -0.250000 -0.250000 -0.450000        1    5.22298039E-09  2.34683423E-09  2.94930870E-09  6.44092982E-09
     86 -0.200000 -0.250000 -0.450000        1    1.63902936E-09  4.23981439E-09  1.41763609E-10  4.54780608E-09
     87 -0.150000 -0.250000 -0.450000        1    4.01286693E-09  6.99555586E-10  3.27609508E-09  5.22735860E-09
     88 -0.100000 -0.250000 -0.450000        1    1.68140018E-09  1.24765647E-09  5.00943771E-11  2.09434063E-09
     89 -0.050000 -0.250000 -0.450000        1    1.61408636E-09  4.48003226E-09  2.56944802E-09  5.41091739E-09
     90  0.000000 -0.250000 -0.450000        1    4.72881566E-09  1.13534013E-09  2.07604356E-09  5.28778325E-09
     91  0.050000 -0.250000 -0.450000        1    1.21036147E-09  1.19802219E-09  8.65798709E-09  8.82388648E-09
     92  0.100000 -0.250000 -0.450000        1    3.89440742E-09  5.53942573E-10  8.87239002E-10  4.03242540E-09
     93  0.150000 -0.250000 -0.450000        1    9.22009479E-09  8.51864648E-10  8.89369790E-09  1.28387571E-08
     94  0.200000 -0.250000 -0.450000        1    1.14315375E-08  5.28152729E-09  9.18254395E-10  1.26260751E-08
     95  0.250000 -0.250000 -0.450000        1    2.05345767E-09  1.34430894E-09  4.54727430E-09  5.16735508E-09
     96  0.300000 -0.250000 -0.450000        1    1.54637996E-09  1.74741066E-10  7.77570068E-10  1.73966681E-09
     97  0.350000 -0.250000 -0.450000        1    2.99499149E-09  3.80680481E-09  1.46319026E-09  5.05990737E-09
     98  0.400000 -0.250000 -0.450000        1    1.88991146E-09  1.05670794E-09  1.41941023E-10  2.16991803E-09
     99  0.450000 -0.250000 -0.450000        1    3.27507084E-09  7.98130617E-09  4.81391048E-09  9.87932544E-09
    100  0.500000 -0.250000 -0.450000        1    5.34371692E-09  2.77964439E-10  2.72774075E-09  6.00609227E-09
    101 -0.450000 -0.200000 -0.450000        1    5.24589873E-10  1.24326516E-09  4.81686890E-09  5.00231235E-09
    102 -0.400000 -0.200000 -0.450000        1    4.26455359E-11  4.52063968E-10  1.27942097E-09  1.35760763E-09
    103 -0.350000 -0.200000 -0.450000        1    1.58571914E-09  9.09132470E-09  1.24052123E-09  9.31158327E-09
    104 -0.300000 -0.200000 -0.450000        1    6.81078102E-09  1.32222646E-08  3.42259372E-09  1.52620172E-08
    105 -0.250000 -0.200000 -0.450000        1    3.42537523E-09  3.13083893E-09  9.72256935E-10  4.74137442E-09
    106 -0.200000 -0.200000 -0.450000        1    4.31127387E-09  1.91057881E-10  2.92656113E-10  4.32541710E-09
    107 -0.150000 -0.200000 -0.450000        1    2.17033852E-10  6.10488526E-11  4.54484437E-09  4.55043306E-09
    108 -0.100000 -0.200000 -0.450000        1    6.58092339E-10  6.63205814E-09  2.67701076E-09  7.18217705E-09
    109 -0.050000 -0.200000 -0.450000        1    1.08886051E-09  6.74614030E-09  6.40540450E-09  9.36617494E-09
    110  0.000000 -0.200000 -0.450000        1    2.68369038E-09  2.50911215E-10  1.49575791E-08  1.51984974E-08
    111  0.050000 -0.200000 -0.450000        1    1.65328905E-09  3.86079440E-09  5.73111538E-10  4.23881527E-09
    112  0.100000 -0.200000 -0.450000        1    5.08332344E-09  1.17014263E-08  2.65412251E-09  1.30310369E-08
    113  0.150000 -0.200000 -0.450000        1    7.34069240E-09  1.54414539E-09  9.66739324E-10  7.56338118E-09
    114  0.200000 -0.200000 -0.450000        1    2.25473177E-10  1.57676336E-09  1.53143690E-09  2.20959721E-09
    115  0.250000 -0.200000 -0.450000        1    4.81617803E-09  7.44349165E-09  3.81226464E-09  9.65062176E-09
    116  0.300000 -0.200000 -0.450000        1    5.90985760E-09  7.46890003E-10  2.38738868E-09  6.41746727E-09
    117  0.350000 -0.200000 -0.450000        1    2.32525042E-10  8.32181888E-10  4.37504837E-09  4.45955635E-09
    118  0.400000 -0.200000 -0.450000        1    4.30565922E-10  6.78730878E-09  2.55785570E-09  7.26605623E-09
    119  0.450000 -0.200000 -0.450000        1    1.48739513E-09  1.07932461E-09  4.13705645E-09  4.52686668E-09
    120  0.500000 -0.200000 -0.450000        1    1.42089025E-09  1.69650647E-09  4.08142292E-09  4.64274449E-09
    121 -0.450000 -0.150000 -0.450000        1    5.85736919E-09  1.87305955E-09  3.29341832E-09  6.97593937E-09
    122 -0.400000 -0.150000 -0.450000        1    9.67850003E-10  2.83831776E-09  1.22643982E-10  3.00130353E-09
    123 -0.350000 -0.150000 -0.450000        1    6.50117938E-10  2.21769745E-09  8.33344718E-10  2.45668450E-09
    124 -0.300000 -0.150000 -0.450000        1    6.90835325E-09  1.36253110E-09  1.30870066E-08  1.48610759E-08
    125 -0.250000 -0.150000 -0.450000        1    5.18409822E-09  3.43696600E-09  5.59026739E-09  8.36293604E-09
    126 -0.200000 -0.150000 -0.450000        1    7.45577053E-10  6.61172960E-09  5.28044452E-09  8.49434799E-09
    127 -0.150000 -0.150000 -0.450000        1    6.27694607E-10  2.17333745E-10  2.10075683E-09  2.20327341E-09
    128 -0.100000 -0.150000 -0.450000        1    5.85173955E-09  7.42726964E-09  9.91403650E-10  9.50736931E-09
    129 -0.050000 -0.150000 -0.450000        1    2.29204758E-09  1.40486907E-09  3.95392229E-09  4.78128023E-09
    130  0.000000 -0.150000 -0.450000        1    7.64317285E-10  2.16499432E-09  5.43932709E-09  5.90403765E-09
    131  0.050000 -0.150000 -0.450000        1    4.01970207E-09  1.29186863E-09  1.89404933E-09  4.62756439E-09
    132  0.100000 -0.150000 -0.450000        1    9.50242767E-09  2.49606651E-09  2.67421358E-09  1.01822344E-08
    133  0.150000 -0.150000 -0.450000        1    9.50025445E-09  1.36610054E-09  5.19158786E-10  9.61200245E-09
    134  0.200000 -0.150000 -0.450000        1    9.96349810E-10  3.35201080E-09  1.56318842E-09  3.83043698E-09
    135  0.250000 -0.150000 -0.450000        1    2.83014356E-09  3.13878682E-09  4.41272218E-09  6.11014013E-09
    136  0.300000 -0.150000 -0.450000        1    3.53245996E-09  1.18577217E-10  3.99399700E-09  5.33332411E-09
    137  0.350000 -0.150000 -0.450000        1    3.35549032E-09  5.04097608E-10  3.07768618E-09  4.58100228E-09
    138  0.400000 -0.150000 -0.450000        1    4.57811358E-10  2.62679238E-09  1.92899479E-09  3.29099534E-09
    139  0.450000 -0.150000 -0.450000        1    3.78107069E-09  9.27555638E-10  9.72538019E-10  4.01281512E-09
    140  0.500000 -0.150000 -0.450000        1    7.43126232E-09  3.21260692E-10  2.05312703E-09  7.71635917E-09
    141 -0.450000 -0.100000 -0.450000        1    7.03039313E-09  2.93219272E-09  2.71309284E-09  8.08610256E-09
    142 -0.400000 -0.100000 -0.450000        1    1.37723046E-08  1.29229862E-09  1.13060756E-09  1.38789294E-08
    143 -0.350000 -0.100000 -0.450000        1    1.65294051E-09  8.59937978E-09  2.34664423E-09  9.06577543E-09
    144 -0.300000 -0.100000 -0.450000        1    4.20277405E-09  1.30848231E-09  2.14790421E-09  4.89784934E-09
    145 -0.250000 -0.100000 -0.450000        1    7.50586850E-10  5.17916176E-10  2.40632408E-09  2.57332729E-09
    146 -0.200000 -0.100000 -0.450000        1    1.69516999E-09  2.77370265E-09  1.41194227E-08  1.44887931E-08
    147 -0.150000 -0.100000 -0.450000        1    3.76883359E-09  7.83113479E-10  2.71091289E-09  4.70812298E-09
    148 -0.100000 -0.100000 -0.450000        1    1.86588579E-09  3.94106962E-09  8.87618226E-10  4.44987929E-09
    149 -0.050000 -0.100000 -0.450000        1    7.10051448E-09  1.95777765E-09  1.07152187E-08  1.30025425E-08
    150  0.000000 -0.100000 -0.450000        1    6.91705402E-09  1.61469907E-09  1.99977220E-09  7.37915837E-09
    151  0.050000 -0.100000 -0.450000        1    2.92150987E-09  2.61388334E-10  1.68479792E-10  2.93801451E-09
    152  0.100000 -0.100000 -0.450000        1    6.28200928E-09  3.19308697E-09  4.22482798E-10  7.05959890E-09
    153  0.150000 -0.100000 -0.450000        1    1.81700838E-08  8.90624433E-09  1.83726334E-08  2.73317909E-08
    154  0.200000 -0.100000 -0.450000        1    6.80045662E-10  4.19231070E-09  3.63776238E-09  5.59206994E-09
    155  0.250000 -0.100000 -0.450000        1    9.28568369E-09  8.68681104E-10  2.68488294E-09  9.70500515E-09
    156  0.300000 -0.100000 -0.450000        1    1.48108245E-09  5.46395593E-09  3.10672743E-09  6.45756726E-09
    157  0.350000 -0.100000 -0.450000        1    3.40266669E-10  1.11848132E-09  7.62825034E-09  7.71731723E-09
    158  0.400000 -0.100000 -0.450000        1    1.45852704E-09  6.62967785E-09  2.68245701E-09  7.29900713E-09
    159  0.450000 -0.100000 -0.450000        1    2.39147554E-10  1.11628207E-08  4.25116123E-09  1.19473064E-08
    160  0.500000 -0.100000 -0.450000        1    4.38062743E-09  1.94563871E-09  1.06873345E-09  4.91096710E-09
    161 -0.450000 -0.050000 -0.450000        1    7.59919165E-09  6.62878113E-09  6.67117177E-09  1.20910291E-08
    162 -0.400000 -0.050000 -0.450000        1    8.40510946E-09  7.18547065E-10  3.78201889E-10  8.44424133E-09
    163 -0.350000 -0.050000 -0.450000        1    4.70186415E-09  3.41171575E-09  5.15072073E-09  7.76384280E-09
    164 -0.300000 -0.050000 -0.450000        1    2.46947828E-09  1.42022788E-09  9.33057981E-09  9.75577213E-09
    165 -0.250000 -0.050000 -0.450000        1    1.03993580E-09  7.63677308E-09  1.34834659E-09  7.82430879E-09
    166 -0.200000 -0.050000 -0.450000        1    4.72329898E-09  1.83304286E-09  3.27002141E-09  6.03014423E-09
    167 -0.150000 -0.050000 -0.450000        1    1.53932311E-10  5.74286899E-09  1.44424873E-08  1.55431554E-08
    168 -0.100000 -0.050000 -0.450000        1    2.02283302E-09  3.59715144E-09  8.89482835E-09  9.80557613E-09
    169 -0.050000 -0.050000 -0.450000        1    1.34262481E-08  1.41026350E-08  6.24310694E-09  2.04481010E-08
    170  0.000000 -0.050000 -0.450000        1    2.80910603E-10  1.82613415E-09  4.06779330E-09  4.46773086E-09
    171  0.050000 -0.050000 -0.450000        1    7.45501199E-10  4.93228073E-09  6.24637849E-09  7.99377317E-09
    172  0.100000 -0.050000 -0.450000        1    2.41531640E-09  3.13634167E-09  1.01309004E-08  1.08768348E-08
    173  0.150000 -0.050000 -0.450000        1    6.81417438E-09  1.55262392E-09  1.11688882E-10  6.98971301E-09
    174  0.200000 -0.050000 -0.450000        1    7.99059135E-10  1.70701024E-09  2.52590179E-09  3.15159631E-09
    175  0.250000 -0.050000 -0.450000        1    1.35328322E-10  1.52361479E-09  2.54598259E-09  2.97014193E-09
    176  0.300000 -0.050000 -0.450000        1    2.81477166E-09  1.09129408E-08  1.09307444E-08  1.57002035E-08
    177  0.350000 -0.050000 -0.450000        1    3.15613246E-10  8.49086275E-09  6.46418895E-10  8.52128039E-09
    178  0.400000 -0.050000 -0.450000        1    2.97189663E-10  2.66029337E-10  6.41798016E-09  6.43036256E-09
    179  0.450000 -0.050000 -0.450000        1    3.41604846E-09  5.72809671E-11  2.25383911E-09  4.09297678E-09
    180  0.500000 -0.050000 -0.450000        1    1.09105553E-09  3.63733294E-09  6.73774138E-10  3.85675572E-09
    181 -0.450000  0.000000 -0.450000        1    2.68048047E-09  6.45728429E-09  1.75875416E-09  7.20934894E-09
    182 -0.400000  0.000000 -0.450000        1    6.49152187E-09  2.90226275E-09  2.59323712E-09  7.56887469E-09
    183 -0.350000  0.000000 -0.450000        1    2.18440658E-09  1.05085743E-09  2.35578457E-09  3.38018555E-09
    184 -0.300000  0.000000 -0.450000        1    1.55297713E-09  4.81195019E-09  6.15877317E-09  7.96850611E-09
    185 -0.250000  0.000000 -0.450000        1    4.41106148E-09  1.27504126E-08  9.75361666E-10  1.35270771E-08
    186 -0.200000  0.000000 -0.450000        1    7.11064918E-10  2.35675712E-09  5.49842841E-10  2.52234902E-09
    187 -0.150000  0.000000 -0.450000        1    3.65833726E-09  1.23403205E-09  5.33549096E-10  3.89755580E-09
    188 -0.100000  0.000000 -0.450000        1    1.30366673E-09  1.08281476E-08  2.83557995E-09  1.12689326E-08
    189 -0.050000  0.000000 -0.450000        1    1.34111780E-09  3.38262934E-08  2.83223494E-09  3.39711389E-08
    190  0.000000  0.000000 -0.450000        1    4.43540890E-09  4.36842891E-10  1.06123099E-09  4.58147302E-09
    191  0.050000  0.000000 -0.450000        1    3.21471440E-09  2.10816384E-09  7.73265270E-10  3.92131134E-09
    192  0.100000  0.000000 -0.450000        1    9.02212912E-09  1.65764817E-09  3.28962675E-09  9.74516575E-09
    193  0.150000  0.000000 -0.450000        1    4.75416412E-09  4.73842276E-09  3.45011059E-09  7.54705174E-09
    194  0.200000  0.000000 -0.450000        1    2.62235576E-09  4.13806187E-09  2.39679197E-09  5.45389013E-09
    195  0.250000  0.000000 -0.450000        1    1.17631739E-09  8.98021805E-10  1.85645554E-09  2.37415100E-09
    196  0.300000  0.000000 -0.450000        1    5.38311900E-09  9.47386140E-10  5.87959722E-10  5.49738186E-09
    197  0.350000  0.000000 -0.450000        1    6.47898203E-09  3.12488559E-09  4.20490518E-09  8.33206731E-09
    198  0.400000  0.000000 -0.450000        1    2.10894944E-09  3.99539895E-09  2.28092506E-10  4.52359444E-09
    199  0.450000  0.000000 -0.450000        1    2.77688225E-09  4.92026368E-09  3.08042456E-09  6.43498914E-09
    200  0.500000  0.000000 -0.450000        1    2.21572411E-10  2.57128994E-10  2.12292493E-09  2.14988835E-09
    201 -0.450000  0.050000 -0.450000        1    1.17714570E-09  7.41575823E-09  9.13501339E-09  1.18248726E-08
    202 -0.400000  0.050000 -0.450000        1    4.63226990E-09  6.28541937E-09  4.14568367E-09  8.84031188E-09
    203 -0.350000  0.050000 -0.450000        1    2.10099550E-09  1.17622119E-09  6.26885666E-09  6.71537358E-09
    204 -0.300000  0.050000 -0.450000        1    3.41023393E-09  3.53294162E-09  1.11172624E-08  1.21533903E-08
    205 -0.250000  0.050000 -0.450000        1    2.05730009E-09  5.24261439E-09  1.35349500E-09  5.79218767E-09
    206 -0.200000  0.050000 -0.450000        1    7.75568490E-09  4.56037566E-10  5.64169090E-09  9.60142149E-09
    207 -0.150000  0.050000 -0.450000        1    1.31532222E-10  1.71068464E-09  2.85065782E-09  3.32715986E-09
    208 -0.100000  0.050000 -0.450000        1    9.67450493E-09  2.00234559E-09  1.06549653E-09  9.93683633E-09
    209 -0.050000  0.050000 -0.450000        1    3.85403220E-11  1.23897719E-09  2.24456989E-10  1.25973441E-09
    210  0.000000  0.050000 -0.450000        1    7.93020154E-10  2.84632113E-09  2.03085181E-09  3.58535689E-09
    211  0.050000  0.050000 -0.450000        1    1.20064000E-08  3.34127502E-09  1.42187730E-08  1.89074394E-08
    212  0.100000  0.050000 -0.450000        1    6.44780595E-09  4.10706138E-11  3.40829665E-11  6.44802683E-09
    213  0.150000  0.050000 -0.450000        1    7.84019743E-09  7.44849960E-11  3.81288708E-09  8.71850627E-09
    214  0.200000  0.050000 -0.450000        1    4.79115663E-09  2.51269026E-09  1.02702466E-09  5.50668446E-09
    215  0.250000  0.050000 -0.450000        1    4.18987632E-10  1.13666760E-09  7.78628837E-10  1.44007872E-09
    216  0.300000  0.050000 -0.450000        1    9.92772847E-10  2.71234102E-09  3.08568866E-09  4.22656672E-09
    217  0.350000  0.050000 -0.450000        1    1.78969123E-08  1.33320573E-09  1.32808634E-08  2.23261784E-08
    218  0.400000  0.050000 -0.450000        1    8.25014220E-09  4.03156127E-09  9.07972353E-09  1.29135476E-08
    219  0.450000  0.050000 -0.450000        1    1.76022807E-09  2.72639392E-10  7.69827499E-09  7.90165634E-09
    220  0.500000  0.050000 -0.450000        1    3.82460060E-09  5.94117330E-09  8.46536092E-09  1.10266697E-08
    221 -0.450000  0.100000 -0.450000        1    2.94509903E-09  8.62371987E-09  1.13855840E-08  1.45833355E-08
    222 -0.400000  0.100000 -0.450000        1    1.54744780E-10  6.21996676E-09  1.53280675E-11  6.22191027E-09
    223 -0.350000  0.100000 -0.450000        1    4.81613515E-10  1.22907190E-09  1.07571529E-09  1.70286015E-09
    224 -0.300000  0.100000 -0.450000        1    7.52064350E-09  3.23204069E-09  2.82020791E-09  8.65792922E-09
    225 -0.250000  0.100000 -0.450000        1    2.58283890E-09  1.31204385E-09  1.84924420E-09  3.43689104E-09
    226 -0.200000  0.100000 -0.450000        1    5.80682741E-10  1.42883875E-09  2.14895840E-09  2.64514552E-09
    227 -0.150000  0.100000 -0.450000        1    1.06711957E-09  1.19049963E-08  4.34844027E-09  1.27191436E-08
    228 -0.100000  0.100000 -0.450000        1    3.05404735E-09  2.99001744E-09  1.60690753E-09  4.56613199E-09
    229 -0.050000  0.100000 -0.450000        1    5.20491431E-11  1.26688476E-09  3.50645038E-09  3.72865933E-09
    230  0.000000  0.100000 -0.450000        1    1.96228416E-09  7.22666905E-10  1.21287989E-09  2.41741271E-09
    231  0.050000  0.100000 -0.450000        1    5.27422754E-10  4.50555670E-09  1.12179596E-09  4.67296931E-09
    232  0.100000  0.100000 -0.450000        1    5.52008076E-09  9.69084266E-11  1.22649859E-09  5.65552664E-09
    233  0.150000  0.100000 -0.450000        1    2.58061844E-09  3.74509623E-09  2.75815489E-09  5.31909350E-09
    234  0.200000  0.100000 -0.450000        1    4.10262171E-09  3.51530834E-09  1.47989819E-08  1.57543252E-08
    235  0.250000  0.100000 -0.450000        1    2.83459848E-09  7.42893920E-09  1.56621383E-08  1.75649271E-08
    236  0.300000  0.100000 -0.450000        1    3.57290559E-09  2.91224277E-09  2.77007254E-10  4.61774245E-09
    237  0.350000  0.100000 -0.450000        1    1.12215544E-09  9.28836035E-10  1.01061832E-09  1.77294067E-09
    238  0.400000  0.100000 -0.450000        1    1.64414013E-09  7.92502576E-09  5.62777976E-09  9.85804925E-09
