   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  4.52540985E-03 -6.09169905E-02  2.20652952E+00  2.20737489E+00  0.00000000E+00
     100  1.61493196E-02 -5.33324480E-02  2.48132785E+00  2.48195348E+00  0.00000000E+00
     200  2.23474830E-02 -4.13890079E-02  2.53467412E+00  2.53511052E+00  0.00000000E+00
     300  2.38092220E-02 -2.97578600E-02  2.55924070E+00  2.55952444E+00  0.00000000E+00
     400  2.23056627E-02 -1.98598509E-02  2.57148768E+00  2.57166110E+00  0.00000000E+00
     500  1.92038911E-02 -1.22632538E-02  2.57755633E+00  2.57765704E+00  0.00000000E+00
     600  1.54664739E-02 -6.92153251E-03  2.58035281E+00  2.58040844E+00  0.00000000E+00
     700  1.17163085E-02 -3.49447346E-03  2.58140481E+00  2.58143376E+00  0.00000000E+00
     800  8.31536698E-03 -1.55653250E-03  2.58155309E+00  2.58156695E+00  0.00000000E+00
     900  5.43984667E-03 -6.99532300E-04  2.58126707E+00  2.58127290E+00  0.00000000E+00
    1000  3.14219922E-03 -5.74918194E-04  2.58080775E+00  2.58080973E+00  0.00000000E+00
    1100  1.39872221E-03 -9.05799139E-04  2.58031714E+00  2.58031768E+00  0.00000000E+00
    1200  1.44157810E-04 -1.48462685E-03  2.57986847E+00  2.57986890E+00  0.00000000E+00
    1300 -7.04592856E-04 -2.16442644E-03  2.57949493E+00  2.57949593E+00  0.00000000E+00
    1400 -1.23329646E-03 -2.84767420E-03  2.57920652E+00  2.57920839E+00  0.00000000E+00
    1500 -1.52149503E-03 -3.47506814E-03  2.57900014E+00  2.57900293E+00  0.00000000E+00
    1600 -1.63797483E-03 -4.01539421E-03  2.57886588E+00  2.57886953E+00  0.00000000E+00
    1700 -1.63910872E-03 -4.45702100E-03  2.57879093E+00  2.57879530E+00  0.00000000E+00
    1800 -1.56898140E-03 -4.80113541E-03  2.57876195E+00  2.57876690E+00  0.00000000E+00
    1900 -1.46052845E-03 -5.05660078E-03  2.57876651E+00  2.57877188E+00  0.00000000E+00
    2000 -1.33716464E-03 -5.23621565E-03  2.57879380E+00  2.57879947E+00  0.00000000E+00
    2100 -1.21455957E-03 -5.35412164E-03  2.57883493E+00  2.57884077E+00  0.00000000E+00
    2200 -1.10235104E-03 -5.42411641E-03  2.57888291E+00  2.57888885E+00  0.00000000E+00
    2300 -1.00567973E-03 -5.45865242E-03  2.57893252E+00  2.57893849E+00  0.00000000E+00
    2400 -9.26491742E-04 -5.46833430E-03  2.57898007E+00  2.57898603E+00  0.00000000E+00
    2500 -8.64595884E-04 -5.46176120E-03  2.57902310E+00  2.57902902E+00  0.00000000E+00
    2600 -8.18487330E-04 -5.44559297E-03  2.57906015E+00  2.57906603E+00  0.00000000E+00
    2700 -7.85962693E-04 -5.42474822E-03  2.57909051E+00  2.57909634E+00  0.00000000E+00
    2800 -7.64557958E-04 -5.40266751E-03  2.57911403E+00  2.57911981E+00  0.00000000E+00
    2900 -7.51842148E-04 -5.38159537E-03  2.57913093E+00  2.57913665E+00  0.00000000E+00
    3000 -7.45598157E-04 -5.36285139E-03  2.57914168E+00  2.57914736E+00  0.00000000E+00
    3100 -7.43918974E-04 -5.34707277E-03  2.57914690E+00  2.57915255E+00  0.00000000E+00
    3200 -7.45243424E-04 -5.33441989E-03  2.57914729E+00  2.57915291E+00  0.00000000E+00
    3300 -7.48351245E-04 -5.32474247E-03  2.57914356E+00  2.57914916E+00  0.00000000E+00
    3400 -7.52333042E-04 -5.31770798E-03  2.57913640E+00  2.57914199E+00  0.00000000E+00
    3500 -7.56546851E-04 -5.31289646E-03  2.57912647E+00  2.57913205E+00  0.00000000E+00
    3600 -7.60569728E-04 -5.30986670E-03  2.57911434E+00  2.57911992E+00  0.00000000E+00
    3700 -7.64150022E-04 -5.30819937E-03  2.57910053E+00  2.57910611E+00  0.00000000E+00
    3800 -7.67163839E-04 -5.30752235E-03  2.57908550E+00  2.57909107E+00  0.00000000E+00
    3900 -7.69577578E-04 -5.30752276E-03  2.57906961E+00  2.57907519E+00  0.00000000E+00
    4000 -7.71417228E-04 -5.30794990E-03  2.57905320E+00  2.57905877E+00  0.00000000E+00
    4100 -7.72744337E-04 -5.30861211E-03  2.57903650E+00  2.57904208E+00  0.00000000E+00
    4200 -7.73638071E-04 -5.30937006E-03  2.57901972E+00  2.57902530E+00  0.00000000E+00
    4300 -7.74182514E-04 -5.31012846E-03  2.57900303E+00  2.57900861E+00  0.00000000E+00
    4400 -7.74458272E-04 -5.31082728E-03  2.57898653E+00  2.57899212E+00  0.00000000E+00
    4500 -7.74537441E-04 -5.31143347E-03  2.57897032E+00  2.57897591E+00  0.00000000E+00
    4600 -7.74481098E-04 -5.31193355E-03  2.57895445E+00  2.57896004E+00  0.00000000E+00
    4700 -7.74338579E-04 -5.31232746E-03  2.57893896E+00  2.57894455E+00  0.00000000E+00
    4800 -7.74147936E-04 -5.31262356E-03  2.57892386E+00  2.57892945E+00  0.00000000E+00
    4900 -7.73937113E-04 -5.31283485E-03  2.57890917E+00  2.57891476E+00  0.00000000E+00
    5000 -7.73725477E-04 -5.31297622E-03  2.57889487E+00  2.57890046E+00  0.00000000E+00
    5100 -7.73525457E-04 -5.31306252E-03  2.57888096E+00  2.57888655E+00  0.00000000E+00
    5200 -7.73344123E-04 -5.31310744E-03  2.57886742E+00  2.57887301E+00  0.00000000E+00
    5300 -7.73184604E-04 -5.31312280E-03  2.57885422E+00  2.57885981E+00  0.00000000E+00
    5400 -7.73047294E-04 -5.31311832E-03  2.57884136E+00  2.57884695E+00  0.00000000E+00
    5500 -7.72930829E-04 -5.31310160E-03  2.57882881E+00  2.57883440E+00  0.00000000E+00
    5600 -7.72832838E-04 -5.31307834E-03  2.57881655E+00  2.57882214E+00  0.00000000E+00
    5700 -7.72750502E-04 -5.31305253E-03  2.57880456E+00  2.57881015E+00  0.00000000E+00
    5800 -7.72680942E-04 -5.31302684E-03  2.57879282E+00  2.57879840E+00  0.00000000E+00
    5900 -7.72621462E-04 -5.31300283E-03  2.57878131E+00  2.57878690E+00  0.00000000E+00
    6000 -7.72569697E-04 -5.31298128E-03  2.57877002E+00  2.57877561E+00  0.00000000E+00
