   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0  1.48729760E-02  4.16181344E-02  3.21178156E-02  5.46335850E-02  0.00000000E+00
     100  5.65946596E-03 -1.22286916E-02  6.45049610E-03  1.49391885E-02  0.00000000E+00
     200 -3.27485975E-02 -1.33879710E-02  5.86102944E-03  3.58616797E-02  0.00000000E+00
     300  6.72698416E-04  1.79666619E-02  1.82103560E-04  1.79801731E-02  0.00000000E+00
     400 -2.06004014E-02 -1.36601447E-02  1.86139252E-04  2.47186315E-02  0.00000000E+00
     500  2.34748555E-02  1.08506112E-02 -2.46277030E-02  3.57117398E-02  0.00000000E+00
     600 -3.01523174E-03  1.52109934E-02 -4.27426911E-03  1.60852516E-02  0.00000000E+00
     700 -1.99849041E-02 -2.21261499E-02 -1.95758022E-02  3.56675614E-02  0.00000000E+00
     800 -5.78786193E-02 -1.01452333E-02  5.87585514E-02  8.30989031E-02  0.00000000E+00
     900 -2.43648590E-02  2.72147435E-02 -2.41300735E-02  4.37784087E-02  0.00000000E+00
    1000 -2.26051545E-03  1.87963717E-02 -1.00200653E-02  2.14199727E-02  0.00000000E+00
    1100 -1.34174236E-02  3.12350720E-02  1.20848369E-02  3.60790834E-02  0.00000000E+00
    1200 -2.43210055E-02 -1.59905670E-02  2.66257269E-02  3.94479261E-02  0.00000000E+00
    1300  1.43838054E-02 -2.84737996E-03 -2.21169928E-04  1.46645950E-02  0.00000000E+00
    1400 -3.49580110E-02 -4.54298803E-03  1.50883764E-02  3.83452784E-02  0.00000000E+00
    1500  2.74245831E-02 -1.16977046E-02  1.45998612E-02  3.31978915E-02  0.00000000E+00
    1600 -2.17389524E-02 -1.06998849E-02 -5.49973499E-03  2.48458583E-02  0.00000000E+00
    1700 -3.54383861E-03  4.31887358E-02  2.15079674E-03  4.33872287E-02  0.00000000E+00
    1800  7.80902098E-03 -1.99069114E-02 -9.42509514E-04  2.14045382E-02  0.00000000E+00
    1900  3.60415296E-02  3.79357529E-02 -2.17277077E-02  5.66586841E-02  0.00000000E+00
    2000  9.53802366E-03  3.58994806E-02 -6.05487235E-03  3.76351974E-02  0.00000000E+00
    2100  1.11473478E-02  4.33143813E-02 -8.10080314E-02  9.25348590E-02  0.00000000E+00
    2200 -1.12983662E-02 -3.98886949E-02 -2.58795623E-03  4.15386395E-02  0.00000000E+00
    2300 -2.89673941E-02 -1.06821939E-02 -2.82642674E-02  4.18579503E-02  0.00000000E+00
    2400 -2.29569833E-02 -2.17307077E-02  5.06360575E-02  5.96930235E-02  0.00000000E+00
    2500 -2.22170000E-02  1.97842562E-02  4.99623755E-02  5.81485241E-02  0.00000000E+00
    2600 -1.74469405E-02  1.87445614E-02 -4.53510199E-02  5.20813721E-02  0.00000000E+00
    2700 -2.85157443E-02  6.21909688E-02 -3.19202732E-02  7.54968086E-02  0.00000000E+00
    2800  2.74175595E-02 -1.02840551E-02  2.39063102E-02  3.78020638E-02  0.00000000E+00
    2900 -3.12534646E-02 -2.17551266E-02  1.15204945E-04  3.80798878E-02  0.00000000E+00
    3000 -1.55386572E-02  3.88282132E-02  6.46023642E-02  7.69580760E-02  0.00000000E+00
