#    iq    q_x        q_y      q_x          qw       Re(S_xx)        Re(S_yy)        Re(S_zz)         |S|      
     24 -0.300000 -0.400000 -0.450000        1    3.57492869E-10  7.94376033E-10  3.65046208E-09  3.75295988E-09
     25 -0.250000 -0.400000 -0.450000        1    1.12959331E-09  3.78928320E-10  3.48233749E-09  3.68052199E-09
     26 -0.200000 -0.400000 -0.450000        1    5.51350725E-11  2.36572259E-09  3.30349097E-10  2.38931240E-09
     27 -0.150000 -0.400000 -0.450000        1    7.99279807E-10  6.00353636E-11  2.38956413E-09  2.52041052E-09
     28 -0.100000 -0.400000 -0.450000        1    1.51546856E-09  3.66888936E-09  2.12204109E-09  4.50116124E-09
     29 -0.050000 -0.400000 -0.450000        1    1.43797843E-09  1.18275891E-09  2.95105402E-10  1.88514928E-09
     30  0.000000 -0.400000 -0.450000        1    1.03440750E-09  2.59988745E-09  1.13011239E-09  3.01770900E-09
     31  0.050000 -0.400000 -0.450000        1    1.36028557E-09  4.38485108E-10  2.86946468E-10  1.45773259E-09
     32  0.100000 -0.400000 -0.450000        1    2.45220254E-09  4.07487250E-09  2.00547394E-10  4.76005278E-09
     33  0.150000 -0.400000 -0.450000        1    1.01174983E-09  3.74344630E-09  2.03147439E-09  4.37766103E-09
     34  0.200000 -0.400000 -0.450000        1    4.13589782E-12  7.19128197E-11  5.94627543E-10  5.98974519E-10
     35  0.250000 -0.400000 -0.450000        1    1.34792013E-09  3.65146735E-10  3.74916348E-09  4.00080587E-09
     36  0.300000 -0.400000 -0.450000        1    2.44635743E-09  1.61200104E-09  1.79620196E-10  2.93521301E-09
     37  0.350000 -0.400000 -0.450000        1    3.07412600E-10  1.05902525E-09  4.43004920E-10  1.18839823E-09
     38  0.400000 -0.400000 -0.450000        1    1.12310573E-09  2.47301330E-09  1.70228234E-09  3.20545261E-09
     39  0.450000 -0.400000 -0.450000        1    1.21950717E-09  1.31790072E-09  1.62697270E-09  2.42303532E-09
     40  0.500000 -0.400000 -0.450000        1    1.17916458E-09  4.52226960E-11  1.24950164E-09  1.71864149E-09
     41 -0.450000 -0.350000 -0.450000        1    1.93396694E-09  6.77054295E-09  9.83859348E-10  7.10974396E-09
     42 -0.400000 -0.350000 -0.450000        1    2.48331726E-10  3.67283305E-09  2.97285545E-09  4.73172704E-09
     43 -0.350000 -0.350000 -0.450000        1    5.04213514E-09  4.37533672E-10  2.35021477E-10  5.06653704E-09
     44 -0.300000 -0.350000 -0.450000        1    3.27727238E-10  1.73654373E-09  1.63160552E-10  1.77471424E-09
     45 -0.250000 -0.350000 -0.450000        1    1.21099113E-09  1.80416912E-09  1.23299258E-09  2.49835875E-09
     46 -0.200000 -0.350000 -0.450000        1    1.00312005E-09  1.52778358E-10  4.18749442E-09  4.30867736E-09
     47 -0.150000 -0.350000 -0.450000        1    2.86041618E-09  2.88592355E-09  2.43743616E-09  4.73831515E-09
     48 -0.100000 -0.350000 -0.450000        1    8.28662577E-09  6.17160280E-09  3.12034256E-10  1.03370312E-08
     49 -0.050000 -0.350000 -0.450000        1    4.56211719E-10  9.66918874E-10  2.32432124E-10  1.09411422E-09
     50  0.000000 -0.350000 -0.450000        1    1.93903415E-10  8.29570147E-09  3.77376856E-10  8.30654409E-09
     51  0.050000 -0.350000 -0.450000        1    2.93492324E-11  1.62797938E-09  8.42219726E-10  1.83317002E-09
     52  0.100000 -0.350000 -0.450000        1    3.23348804E-10  8.09825419E-10  1.84133745E-09  2.03737460E-09
     53  0.150000 -0.350000 -0.450000        1    1.16504563E-09  6.00101909E-10  3.94472243E-11  1.31111011E-09
     54  0.200000 -0.350000 -0.450000        1    1.19465364E-09  5.25515339E-09  1.14994123E-09  5.51055344E-09
     55  0.250000 -0.350000 -0.450000        1    1.92453426E-09  3.60663757E-10  4.34177091E-10  2.00559722E-09
     56  0.300000 -0.350000 -0.450000        1    1.86709456E-09  6.45302825E-10  1.70156007E-12  1.97546469E-09
     57  0.350000 -0.350000 -0.450000        1    2.66569552E-09  1.98631153E-09  1.10156271E-09  3.50211458E-09
     58  0.400000 -0.350000 -0.450000        1    5.29283811E-09  1.62741234E-09  1.18875695E-09  5.66354565E-09
     59  0.450000 -0.350000 -0.450000        1    4.93921828E-10  1.38010382E-09  2.65706528E-09  3.03457431E-09
     60  0.500000 -0.350000 -0.450000        1    3.65700235E-09  4.32341403E-11  5.37967059E-11  3.65765355E-09
     61 -0.450000 -0.300000 -0.450000        1    4.01487440E-10  1.87583987E-10  1.47631544E-09  1.54139132E-09
     62 -0.400000 -0.300000 -0.450000        1    4.66856856E-09  3.97953373E-10  3.66587139E-09  5.94916064E-09
     63 -0.350000 -0.300000 -0.450000        1    1.28980169E-10  5.09274282E-10  1.96901992E-09  2.03789981E-09
     64 -0.300000 -0.300000 -0.450000        1    1.06855513E-10  1.29912317E-09  1.38089352E-09  1.89894867E-09
     65 -0.250000 -0.300000 -0.450000        1    3.46901505E-09  4.60210335E-10  3.90696004E-10  3.52115071E-09
     66 -0.200000 -0.300000 -0.450000        1    2.58972590E-09  8.84685219E-10  1.46805156E-09  3.10556332E-09
     67 -0.150000 -0.300000 -0.450000        1    2.57631748E-09  2.36821856E-09  2.46366514E-09  4.27966317E-09
     68 -0.100000 -0.300000 -0.450000        1    4.22647499E-09  1.54748798E-10  6.49669217E-10  4.27891436E-09
     69 -0.050000 -0.300000 -0.450000        1    2.38079139E-09  5.83358938E-09  8.54886538E-09  1.06198885E-08
     70  0.000000 -0.300000 -0.450000        1    2.44244442E-09  3.27743354E-10  5.20979104E-10  2.51880322E-09
     71  0.050000 -0.300000 -0.450000        1    1.98900917E-09  2.80177490E-09  3.84688005E-11  3.43621593E-09
     72  0.100000 -0.300000 -0.450000        1    3.41219982E-09  8.96907404E-09  3.97223466E-09  1.03858579E-08
     73  0.150000 -0.300000 -0.450000        1    3.00217172E-09  6.88363359E-09  3.49539834E-09  8.28343262E-09
     74  0.200000 -0.300000 -0.450000        1    2.53552979E-09  1.21651888E-09  2.71583841E-09  3.90955340E-09
     75  0.250000 -0.300000 -0.450000        1    9.73265054E-10  9.85286758E-10  2.59678223E-10  1.40906623E-09
     76  0.300000 -0.300000 -0.450000        1    3.08753214E-10  2.22091180E-09  1.47221572E-09  2.68238642E-09
     77  0.350000 -0.300000 -0.450000        1    2.31870508E-09  5.24274019E-10  2.54758126E-09  3.48445501E-09
     78  0.400000 -0.300000 -0.450000        1    1.76507806E-09  3.57435085E-09  2.50023384E-10  3.99424539E-09
     79  0.450000 -0.300000 -0.450000        1    1.69563369E-10  1.96648910E-09  9.01171051E-09  9.22533237E-09
     80  0.500000 -0.300000 -0.450000        1    3.15424981E-09  9.06544688E-10  2.31399402E-09  4.01567970E-09
     81 -0.450000 -0.250000 -0.450000        1    2.67018758E-09  1.37410879E-09  7.25586996E-10  3.08942602E-09
     82 -0.400000 -0.250000 -0.450000        1    2.10978325E-10  1.00997193E-09  9.30908550E-10  1.38965675E-09
     83 -0.350000 -0.250000 -0.450000        1    3.55737015E-09  1.31119311E-09  1.76432233E-09  4.18173923E-09
     84 -0.300000 -0.250000 -0.450000        1    5.27458736E-09  2.57207144E-09  1.58178947E-09  6.07773652E-09
     85 -0.250000 -0.250000 -0.450000        1    6.39402566E-09  3.59797577E-09  2.81023106E-09  7.85661457E-09
     86 -0.200000 -0.250000 -0.450000        1    7.40976692E-10  7.46772642E-10  3.99952880E-10  1.12546797E-09
     87 -0.150000 -0.250000 -0.450000        1    1.77028851E-09  2.59514067E-09  6.56659792E-09  7.27934645E-09
     88 -0.100000 -0.250000 -0.450000        1    4.25178764E-09  3.13534088E-09  3.48336659E-10  5.29427984E-09
     89 -0.050000 -0.250000 -0.450000        1    3.56525037E-10  5.25000367E-11  1.43374140E-09  1.47833716E-09
     90  0.000000 -0.250000 -0.450000        1    1.13264723E-10  6.92832320E-10  3.18276197E-09  3.25926668E-09
     91  0.050000 -0.250000 -0.450000        1    2.24965475E-09  1.67767583E-09  2.85791351E-09  4.00539789E-09
     92  0.100000 -0.250000 -0.450000        1    8.87488627E-10  3.19652359E-09  1.66612464E-09  3.71232682E-09
     93  0.150000 -0.250000 -0.450000        1    2.44395341E-09  7.70407082E-09  3.23260757E-09  8.70490477E-09
     94  0.200000 -0.250000 -0.450000        1    1.45114866E-09  2.96043998E-11  1.34016334E-09  1.97553705E-09
     95  0.250000 -0.250000 -0.450000        1    3.43834207E-09  2.84580864E-09  5.46100478E-09  7.05289985E-09
     96  0.300000 -0.250000 -0.450000        1    2.61443525E-09  2.52856575E-09  4.75884582E-10  3.66815792E-09
     97  0.350000 -0.250000 -0.450000        1    8.39109682E-10  2.93659885E-10  6.35826167E-10  1.09298495E-09
     98  0.400000 -0.250000 -0.450000        1    5.94666850E-10  1.70939750E-09  8.16454755E-10  1.98551425E-09
     99  0.450000 -0.250000 -0.450000        1    2.75084510E-10  3.99674905E-09  3.53418704E-09  5.34229843E-09
    100  0.500000 -0.250000 -0.450000        1    1.73756800E-10  3.30602481E-09  2.51277601E-09  4.15620437E-09
    101 -0.450000 -0.200000 -0.450000        1    1.29411269E-09  3.39886415E-10  3.23106235E-10  1.37646216E-09
    102 -0.400000 -0.200000 -0.450000        1    7.68327612E-11  2.36424979E-11  1.78112853E-10  1.95413483E-10
    103 -0.350000 -0.200000 -0.450000        1    2.27365620E-09  5.79377018E-10  3.71982155E-09  4.39798393E-09
    104 -0.300000 -0.200000 -0.450000        1    1.25688254E-10  7.36313476E-09  8.70479224E-10  7.41547606E-09
    105 -0.250000 -0.200000 -0.450000        1    3.95206152E-11  2.74908444E-10  2.98620074E-09  2.99908843E-09
    106 -0.200000 -0.200000 -0.450000        1    2.45170692E-09  4.11787577E-09  1.99723274E-09  5.19198481E-09
    107 -0.150000 -0.200000 -0.450000        1    2.34890777E-09  1.47664021E-09  9.22611405E-10  2.92387514E-09
    108 -0.100000 -0.200000 -0.450000        1    4.62151150E-10  7.82470144E-10  6.08316026E-11  9.10792894E-10
    109 -0.050000 -0.200000 -0.450000        1    1.48940231E-08  2.01374229E-09  1.10957404E-09  1.50704425E-08
    110  0.000000 -0.200000 -0.450000        1    6.79803122E-10  8.32039610E-10  5.21087257E-10  1.19413321E-09
    111  0.050000 -0.200000 -0.450000        1    6.99694458E-09  1.20247868E-09  4.94693913E-09  8.65305698E-09
    112  0.100000 -0.200000 -0.450000        1    7.24481794E-09  1.31428126E-09  5.97759002E-10  7.38728895E-09
    113  0.150000 -0.200000 -0.450000        1    2.27671776E-09  3.55273588E-09  8.66651003E-09  9.63917901E-09
    114  0.200000 -0.200000 -0.450000        1    1.74837164E-09  5.41934774E-09  1.81727216E-09  5.97734150E-09
    115  0.250000 -0.200000 -0.450000        1    2.16289702E-09  2.35942077E-09  1.14034378E-09  3.39784841E-09
    116  0.300000 -0.200000 -0.450000        1    5.12060573E-09  6.29562555E-09  1.32732422E-11  8.11515128E-09
    117  0.350000 -0.200000 -0.450000        1    3.73731170E-11  1.87677213E-09  1.89257608E-10  1.88666076E-09
    118  0.400000 -0.200000 -0.450000        1    2.05974867E-09  1.22217587E-09  9.87374103E-11  2.39708730E-09
    119  0.450000 -0.200000 -0.450000        1    2.58168205E-10  1.47495738E-09  5.39324200E-09  5.59725016E-09
    120  0.500000 -0.200000 -0.450000        1    3.88238405E-09  3.60493312E-09  6.14877455E-10  5.33352819E-09
    121 -0.450000 -0.150000 -0.450000        1    7.54601899E-10  1.71125391E-09  1.09327095E-10  1.87343705E-09
    122 -0.400000 -0.150000 -0.450000        1    3.18777147E-09  2.93063974E-09  4.11780374E-09  5.97552039E-09
    123 -0.350000 -0.150000 -0.450000        1    3.36710631E-10  3.33055061E-10  2.88113879E-09  2.91980486E-09
    124 -0.300000 -0.150000 -0.450000        1    1.27098404E-09  2.61764837E-09  7.52347172E-10  3.00557976E-09
    125 -0.250000 -0.150000 -0.450000        1    5.67349348E-10  2.61436134E-10  1.81854318E-09  1.92284514E-09
    126 -0.200000 -0.150000 -0.450000        1    2.16835378E-10  7.63341385E-10  1.58145408E-09  1.76937974E-09
    127 -0.150000 -0.150000 -0.450000        1    2.14750202E-09  1.19474817E-09  5.74877218E-09  6.25200525E-09
    128 -0.100000 -0.150000 -0.450000        1    6.67922980E-09  1.72772600E-09  5.58014554E-09  8.87328417E-09
    129 -0.050000 -0.150000 -0.450000        1    2.61470676E-09  1.72281772E-09  8.82898204E-10  3.25335236E-09
    130  0.000000 -0.150000 -0.450000        1    1.62836106E-09  1.48911704E-09  4.50636295E-09  5.01760265E-09
    131  0.050000 -0.150000 -0.450000        1    3.44912995E-09  1.22636210E-09  2.58577261E-09  4.48181676E-09
    132  0.100000 -0.150000 -0.450000        1    6.49914503E-10  8.11034913E-11  1.66629637E-09  1.79039388E-09
    133  0.150000 -0.150000 -0.450000        1    1.19245699E-08  2.34118414E-09  9.81077573E-11  1.21526184E-08
    134  0.200000 -0.150000 -0.450000        1    1.71976951E-09  9.50573646E-10  5.96206767E-09  6.27753521E-09
    135  0.250000 -0.150000 -0.450000        1    9.17597755E-09  9.52671816E-10  4.52567485E-09  1.02755964E-08
    136  0.300000 -0.150000 -0.450000        1    3.22421204E-09  6.45449927E-10  1.50881431E-09  3.61782663E-09
    137  0.350000 -0.150000 -0.450000        1    1.97400118E-09  4.16647815E-10  9.70422335E-10  2.23874866E-09
    138  0.400000 -0.150000 -0.450000        1    4.97318457E-10  5.55543616E-09  1.58319758E-09  5.79799199E-09
    139  0.450000 -0.150000 -0.450000        1    1.84501029E-10  3.29973204E-10  7.38823463E-10  8.29929548E-10
    140  0.500000 -0.150000 -0.450000        1    1.46027221E-11  2.19968799E-09  6.28771707E-10  2.28783618E-09
    141 -0.450000 -0.100000 -0.450000        1    1.73311857E-10  1.65759802E-09  2.90809008E-10  1.69181502E-09
    142 -0.400000 -0.100000 -0.450000        1    3.45941899E-09  1.52585597E-09  1.19876861E-11  3.78099985E-09
    143 -0.350000 -0.100000 -0.450000        1    9.90139149E-10  3.74923487E-09  2.99372560E-10  3.88931376E-09
    144 -0.300000 -0.100000 -0.450000        1    1.54680095E-09  1.47694904E-08  1.66602240E-09  1.49434290E-08
    145 -0.250000 -0.100000 -0.450000        1    1.63391465E-09  3.13574641E-10  3.44017851E-09  3.82136551E-09
    146 -0.200000 -0.100000 -0.450000        1    6.30634765E-09  7.46460680E-09  3.01679746E-10  9.77657333E-09
    147 -0.150000 -0.100000 -0.450000        1    3.23438877E-09  6.89302385E-10  1.51062391E-09  3.63571081E-09
    148 -0.100000 -0.100000 -0.450000        1    4.88838910E-09  6.19551638E-09  4.90009886E-09  9.28933475E-09
    149 -0.050000 -0.100000 -0.450000        1    5.41873655E-09  2.17992395E-09  1.65771156E-09  6.07147280E-09
    150  0.000000 -0.100000 -0.450000        1    5.50566552E-09  1.40208281E-10  4.39032473E-09  7.04322102E-09
    151  0.050000 -0.100000 -0.450000        1    1.21493407E-09  2.73344857E-09  4.90799541E-09  5.74771475E-09
    152  0.100000 -0.100000 -0.450000        1    1.37148216E-09  2.58909229E-10  1.08811215E-09  1.76974161E-09
    153  0.150000 -0.100000 -0.450000        1    4.80872628E-10  6.56655041E-09  1.79149679E-09  6.82350962E-09
    154  0.200000 -0.100000 -0.450000        1    5.37598701E-09  1.29747560E-08  5.46379205E-09  1.50697895E-08
    155  0.250000 -0.100000 -0.450000        1    4.89668070E-09  3.49109588E-10  3.10834780E-10  4.91894071E-09
    156  0.300000 -0.100000 -0.450000        1    2.54500977E-09  3.76063334E-09  2.23834225E-09  5.06256989E-09
    157  0.350000 -0.100000 -0.450000        1    8.50645018E-10  2.82823084E-09  3.37640880E-09  4.48582467E-09
    158  0.400000 -0.100000 -0.450000        1    1.78630371E-09  4.71150772E-10  2.26142208E-09  2.92008455E-09
    159  0.450000 -0.100000 -0.450000        1    1.33649449E-09  1.02736352E-09  5.40459639E-09  5.66139166E-09
    160  0.500000 -0.100000 -0.450000        1    7.00228921E-10  1.78979408E-10  7.49401858E-09  7.52878932E-09
    161 -0.450000 -0.050000 -0.450000        1    2.36383620E-09  3.28436421E-09  2.21029907E-09  4.61087755E-09
    162 -0.400000 -0.050000 -0.450000        1    4.32416934E-10  7.25755614E-10  7.12426635E-09  7.17418126E-09
    163 -0.350000 -0.050000 -0.450000        1    9.26452499E-09  1.88755102E-09  2.20944684E-09  9.70957916E-09
    164 -0.300000 -0.050000 -0.450000        1    2.63473157E-10  2.46198423E-09  4.98737979E-10  2.52577197E-09
    165 -0.250000 -0.050000 -0.450000        1    8.17162627E-11  2.95011304E-09  3.74220492E-09  4.76591462E-09
    166 -0.200000 -0.050000 -0.450000        1    1.51204005E-09  2.73122163E-10  9.38602602E-10  1.80050984E-09
    167 -0.150000 -0.050000 -0.450000        1    3.09450302E-09  2.81897412E-09  4.88884378E-09  6.43609800E-09
    168 -0.100000 -0.050000 -0.450000        1    5.34875042E-10  1.73472512E-09  2.84119718E-09  3.37161148E-09
    169 -0.050000 -0.050000 -0.450000        1    1.07160884E-08  6.65484057E-09  3.42869228E-09  1.30720077E-08
    170  0.000000 -0.050000 -0.450000        1    4.82906790E-09  1.75226370E-09  3.49353801E-09  6.21249810E-09
    171  0.050000 -0.050000 -0.450000        1    1.01467754E-08  1.70566146E-08  2.17120237E-09  1.99649511E-08
    172  0.100000 -0.050000 -0.450000        1    2.36582457E-10  1.00921407E-08  5.83793391E-09  1.16614213E-08
    173  0.150000 -0.050000 -0.450000        1    2.80745140E-10  1.28706521E-09  2.15242970E-09  2.52355073E-09
    174  0.200000 -0.050000 -0.450000        1    1.19664977E-10  7.57685746E-12  1.12675415E-09  1.13311607E-09
    175  0.250000 -0.050000 -0.450000        1    2.62823582E-10  5.27282880E-09  9.66545453E-11  5.28025965E-09
    176  0.300000 -0.050000 -0.450000        1    3.29462904E-09  2.68233082E-09  5.16203275E-10  4.27971319E-09
    177  0.350000 -0.050000 -0.450000        1    1.03448004E-09  1.20381257E-11  3.49660782E-09  3.64644486E-09
    178  0.400000 -0.050000 -0.450000        1    2.48366561E-09  2.30546004E-09  1.09868092E-09  3.56242061E-09
    179  0.450000 -0.050000 -0.450000        1    3.29095397E-09  2.64787368E-09  3.72278857E-10  4.24030714E-09
    180  0.500000 -0.050000 -0.450000        1    1.56801408E-09  1.97434367E-09  1.21618427E-09  2.79925084E-09
    181 -0.450000  0.000000 -0.450000        1    1.25413341E-09  3.24356057E-10  2.53390858E-09  2.84583031E-09
    182 -0.400000  0.000000 -0.450000        1    7.65935982E-10  1.26251578E-09  3.83765504E-10  1.52573916E-09
    183 -0.350000  0.000000 -0.450000        1    2.85533843E-09  2.18317445E-09  1.09562751E-09  3.75760666E-09
    184 -0.300000  0.000000 -0.450000        1    1.13653318E-09  2.17525365E-10  2.19546607E-09  2.48175265E-09
    185 -0.250000  0.000000 -0.450000        1    6.16273686E-09  1.52218952E-09  4.04421706E-09  7.52675749E-09
    186 -0.200000  0.000000 -0.450000        1    4.11082865E-09  5.32126993E-09  7.37411201E-10  6.76451041E-09
    187 -0.150000  0.000000 -0.450000        1    7.51770090E-10  5.43899251E-09  1.94704096E-09  5.82569878E-09
    188 -0.100000  0.000000 -0.450000        1    7.85810110E-09  1.21803446E-09  2.46347862E-09  8.32478755E-09
    189 -0.050000  0.000000 -0.450000        1    5.14384464E-10  1.18801158E-09  6.41163129E-09  6.54102276E-09
    190  0.000000  0.000000 -0.450000        1    1.02886026E-08  8.57496491E-10  3.57799337E-10  1.03304726E-08
    191  0.050000  0.000000 -0.450000        1    1.11260835E-09  2.04914156E-10  2.49677106E-09  2.74112256E-09
    192  0.100000  0.000000 -0.450000        1    2.88987185E-09  9.01764078E-10  2.77342417E-09  4.10565699E-09
    193  0.150000  0.000000 -0.450000        1    2.39623096E-09  4.22922484E-09  3.24933779E-09  5.84691899E-09
    194  0.200000  0.000000 -0.450000        1    1.25518026E-09  3.95829043E-09  3.32039451E-10  4.16578814E-09
    195  0.250000  0.000000 -0.450000        1    1.56581527E-09  1.89192078E-10  1.97431556E-09  2.52695331E-09
    196  0.300000  0.000000 -0.450000        1    1.92844004E-09  1.64407508E-09  5.39662454E-10  2.59096496E-09
    197  0.350000  0.000000 -0.450000        1    2.83928020E-09  2.10564795E-09  1.80965876E-09  3.97116232E-09
    198  0.400000  0.000000 -0.450000        1    1.20690128E-09  2.35953848E-09  1.12616909E-09  2.87963355E-09
    199  0.450000  0.000000 -0.450000        1    1.02513223E-08  4.94276793E-10  1.17918442E-09  1.03307499E-08
    200  0.500000  0.000000 -0.450000        1    1.02027646E-09  6.65332837E-09  5.63440638E-10  6.75464343E-09
    201 -0.450000  0.050000 -0.450000        1    5.91544522E-09  5.73992398E-10  1.00282104E-08  1.16570563E-08
    202 -0.400000  0.050000 -0.450000        1    2.27077374E-10  1.71471720E-09  3.94889512E-09  4.31110100E-09
    203 -0.350000  0.050000 -0.450000        1    3.17042869E-09  6.65625788E-10  1.71868812E-11  3.23959429E-09
    204 -0.300000  0.050000 -0.450000        1    5.23372167E-10  3.60023924E-11  3.98718476E-09  4.02154907E-09
    205 -0.250000  0.050000 -0.450000        1    1.15900905E-10  2.11271422E-09  1.70408449E-09  2.71678088E-09
    206 -0.200000  0.050000 -0.450000        1    4.77045910E-09  6.83824603E-09  3.49535808E-09  9.04081948E-09
    207 -0.150000  0.050000 -0.450000        1    9.26764301E-10  4.88832188E-09  1.16917234E-09  5.11092427E-09
    208 -0.100000  0.050000 -0.450000        1    1.40639217E-09  1.02207374E-08  1.95757951E-09  1.05011204E-08
    209 -0.050000  0.050000 -0.450000        1    9.60540294E-10  1.13010115E-08  4.37746285E-10  1.13502035E-08
    210  0.000000  0.050000 -0.450000        1    1.01232138E-08  3.06603560E-09  1.51745134E-09  1.06856301E-08
    211  0.050000  0.050000 -0.450000        1    1.26093146E-11  4.81033951E-09  3.01804520E-09  5.67874300E-09
    212  0.100000  0.050000 -0.450000        1    5.81290843E-09  5.95935587E-09  7.35146388E-10  8.35728826E-09
    213  0.150000  0.050000 -0.450000        1    1.25564368E-09  2.86211266E-09  3.37630899E-09  4.60084691E-09
    214  0.200000  0.050000 -0.450000        1    6.63805104E-10  3.66793633E-10  9.66764290E-10  1.22874244E-09
    215  0.250000  0.050000 -0.450000        1    1.39085198E-09  2.18619200E-09  1.50892334E-10  2.59551020E-09
    216  0.300000  0.050000 -0.450000        1    1.63909347E-09  8.79701647E-11  6.24515028E-09  6.45726476E-09
    217  0.350000  0.050000 -0.450000        1    7.77035965E-09  3.59398519E-09  3.88261711E-09  9.40052841E-09
    218  0.400000  0.050000 -0.450000        1    1.92368638E-10  6.65076448E-12  6.20794074E-09  6.21092410E-09
    219  0.450000  0.050000 -0.450000        1    1.41487143E-09  1.47027884E-09  1.04799739E-09  2.29387871E-09
    220  0.500000  0.050000 -0.450000        1    1.81578567E-10  6.42685973E-10  2.95620816E-09  3.03070664E-09
    221 -0.450000  0.100000 -0.450000        1    3.98108796E-10  2.35887511E-10  7.21179790E-09  7.22662871E-09
    222 -0.400000  0.100000 -0.450000        1    5.49839441E-09  7.62670649E-09  4.98990222E-09  1.06441588E-08
    223 -0.350000  0.100000 -0.450000        1    2.47322080E-10  2.42540079E-09  1.08288381E-09  2.66765338E-09
    224 -0.300000  0.100000 -0.450000        1    4.61603466E-09  3.48916775E-09  2.38503429E-09  6.25863053E-09
    225 -0.250000  0.100000 -0.450000        1    6.58499382E-09  9.14543585E-10  2.19359753E-09  7.00074308E-09
    226 -0.200000  0.100000 -0.450000        1    5.34537831E-09  1.05389024E-10  2.97531786E-10  5.35468965E-09
    227 -0.150000  0.100000 -0.450000        1    3.63599602E-09  5.43445298E-11  2.99811970E-09  4.71297593E-09
    228 -0.100000  0.100000 -0.450000        1    4.04250044E-10  1.99701047E-09  3.60655511E-09  4.14230717E-09
    229 -0.050000  0.100000 -0.450000        1    3.90186117E-10  8.48710754E-09  7.04433813E-10  8.52522531E-09
    230  0.000000  0.100000 -0.450000        1    6.60419821E-10  3.71767544E-09  1.21547368E-08  1.27277214E-08
    231  0.050000  0.100000 -0.450000        1    8.56692333E-10  2.35146699E-09  7.40053154E-10  2.60978877E-09
    232  0.100000  0.100000 -0.450000        1    2.29367107E-09  7.58269834E-09  6.39814770E-10  7.94780498E-09
    233  0.150000  0.100000 -0.450000        1    1.61956825E-10  3.01586285E-10  5.44410349E-09  5.45485537E-09
    234  0.200000  0.100000 -0.450000        1    8.03253150E-10  1.98783457E-09  9.21195516E-09  9.45816155E-09
    235  0.250000  0.100000 -0.450000        1    5.11412341E-09  4.12766996E-10  3.82835370E-10  5.14501679E-09
    236  0.300000  0.100000 -0.450000        1    7.86723945E-09  7.41353569E-10  3.80018585E-09  8.76837922E-09
    237  0.350000  0.100000 -0.450000        1    9.92285091E-10  7.61806121E-10  1.13343029E-09  1.68808842E-09
    238  0.400000  0.100000 -0.450000        1    5.71643993E-09  3.30088326E-09  8.40304463E-11  6.60155867E-09
