   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  1.87772006E-02  3.52583261E-04  1.24314956E-07  6.66666667E-01 -1.32341772E-19  4.10598856E-13 -2.12416880E+00 -2.09994166E+00  0.00000000E+00
    1591  8.36299893E-02  8.08065198E-03  1.01165567E-04  4.83561440E-01  1.63436113E-02  1.22397645E+00 -3.89909855E+00 -3.82131988E+00  0.00000000E+00
    1601  8.34116482E-02  8.04325573E-03  1.00402654E-04  4.82678908E-01  1.63297113E-02  1.25156171E+00 -3.89868900E+00 -3.82094340E+00  0.00000000E+00
    1611  8.31673616E-02  8.00059561E-03  9.95483527E-05  4.81596191E-01  1.63001263E-02  1.23720817E+00 -3.89863548E+00 -3.82090217E+00  0.00000000E+00
    1621  8.29154579E-02  7.95426030E-03  9.86059668E-05  4.80503838E-01  1.62324698E-02  1.23206752E+00 -3.89856892E+00 -3.82086030E+00  0.00000000E+00
    1631  8.26151652E-02  7.90393596E-03  9.76623300E-05  4.78902486E-01  1.62231945E-02  1.22737797E+00 -3.89852604E+00 -3.82081295E+00  0.00000000E+00
    1641  8.21239136E-02  7.83245967E-03  9.65477152E-05  4.75404681E-01  1.63653534E-02  1.23262997E+00 -3.89867435E+00 -3.82095394E+00  0.00000000E+00
    1651  8.23763706E-02  7.89014517E-03  9.80870252E-05  4.74805317E-01  1.66083432E-02  1.23349338E+00 -3.89888822E+00 -3.82115280E+00  0.00000000E+00
    1661  8.23606575E-02  7.89198883E-03  9.81773394E-05  4.74567321E-01  1.66750032E-02  1.25232182E+00 -3.89857459E+00 -3.82088864E+00  0.00000000E+00
    1671  8.21180974E-02  7.86337250E-03  9.78240475E-05  4.72640621E-01  1.68446493E-02  1.25879780E+00 -3.89866273E+00 -3.82097694E+00  0.00000000E+00
    1681  8.25849795E-02  7.95641345E-03  1.00331638E-04  4.71698354E-01  1.70874553E-02  1.25890781E+00 -3.89860905E+00 -3.82092357E+00  0.00000000E+00
    1691  8.25400793E-02  7.95428869E-03  1.00336848E-04  4.71388631E-01  1.71670077E-02  1.26183513E+00 -3.89851548E+00 -3.82085031E+00  0.00000000E+00
    1701  8.23494046E-02  7.91705878E-03  9.95205843E-05  4.70746274E-01  1.70799313E-02  1.28126126E+00 -3.89880261E+00 -3.82113517E+00  0.00000000E+00
    1711  8.28620229E-02  8.01542011E-03  1.01743172E-04  4.72124582E-01  1.72855418E-02  1.27145888E+00 -3.89870055E+00 -3.82099691E+00  0.00000000E+00
    1721  8.33650551E-02  8.11185870E-03  1.03942897E-04  4.73458258E-01  1.74783699E-02  1.27035363E+00 -3.89870104E+00 -3.82097028E+00  0.00000000E+00
    1731  8.39800965E-02  8.24042186E-03  1.07493803E-04  4.72328935E-01  1.78639798E-02  1.26963645E+00 -3.89879493E+00 -3.82105088E+00  0.00000000E+00
    1741  8.42796353E-02  8.29097580E-03  1.08382898E-04  4.74432855E-01  1.78662903E-02  1.28176210E+00 -3.89879867E+00 -3.82104757E+00  0.00000000E+00
    1751  8.44205403E-02  8.30606591E-03  1.08344079E-04  4.76528330E-01  1.77357342E-02  1.29042589E+00 -3.89895179E+00 -3.82113739E+00  0.00000000E+00
    1761  8.44925386E-02  8.31394925E-03  1.08320017E-04  4.77636615E-01  1.76713914E-02  1.28684884E+00 -3.89880229E+00 -3.82099943E+00  0.00000000E+00
    1771  8.44265552E-02  8.29267271E-03  1.07633719E-04  4.78279333E-01  1.75190260E-02  1.29507935E+00 -3.89873015E+00 -3.82092674E+00  0.00000000E+00
    1781  8.41758002E-02  8.24853391E-03  1.06761068E-04  4.76956119E-01  1.74910379E-02  1.29393324E+00 -3.89870740E+00 -3.82094512E+00  0.00000000E+00
    1791  8.38328382E-02  8.19201737E-03  1.05721982E-04  4.74875461E-01  1.75076427E-02  1.30171419E+00 -3.89885568E+00 -3.82105546E+00  0.00000000E+00
    1801  8.37241741E-02  8.16533046E-03  1.04992727E-04  4.75083254E-01  1.73801113E-02  1.29070800E+00 -3.89883810E+00 -3.82104950E+00  0.00000000E+00
    1811  8.34772689E-02  8.12137082E-03  1.04100507E-04  4.73894421E-01  1.73398534E-02  1.28423607E+00 -3.89884574E+00 -3.82103503E+00  0.00000000E+00
    1821  8.34217703E-02  8.10330979E-03  1.03509005E-04  4.74549275E-01  1.72075260E-02  1.28441674E+00 -3.89864446E+00 -3.82082798E+00  0.00000000E+00
    1831  8.30352373E-02  8.04920607E-03  1.02620994E-04  4.72030455E-01  1.73614964E-02  1.27650540E+00 -3.89850972E+00 -3.82067894E+00  0.00000000E+00
    1841  8.29304301E-02  8.02620034E-03  1.01998616E-04  4.72219873E-01  1.72771020E-02  1.27872185E+00 -3.89835876E+00 -3.82053733E+00  0.00000000E+00
    1851  8.27570272E-02  7.99781009E-03  1.01446521E-04  4.71343315E-01  1.72822221E-02  1.27964749E+00 -3.89831297E+00 -3.82047004E+00  0.00000000E+00
    1861  8.26023951E-02  7.97166407E-03  1.00868011E-04  4.70904311E-01  1.72735569E-02  1.28020917E+00 -3.89846432E+00 -3.82064837E+00  0.00000000E+00
    1871  8.28036811E-02  8.00114843E-03  1.01212966E-04  4.73000453E-01  1.72162610E-02  1.27383924E+00 -3.89857710E+00 -3.82076497E+00  0.00000000E+00
    1881  8.29452830E-02  8.02652099E-03  1.01734584E-04  4.73628133E-01  1.72448699E-02  1.26700830E+00 -3.89867713E+00 -3.82084373E+00  0.00000000E+00
    1891  8.29481263E-02  8.02534591E-03  1.01566263E-04  4.74345123E-01  1.72201027E-02  1.26665438E+00 -3.89874237E+00 -3.82087146E+00  0.00000000E+00
    1901  8.28953231E-02  8.01490549E-03  1.01185120E-04  4.74952512E-01  1.71947850E-02  1.26612753E+00 -3.89883965E+00 -3.82093217E+00  0.00000000E+00
    1911  8.34555917E-02  8.13719319E-03  1.05002120E-04  4.71399514E-01  1.76322459E-02  1.27114093E+00 -3.89900320E+00 -3.82107376E+00  0.00000000E+00
    1921  8.32665893E-02  8.10382367E-03  1.04294467E-04  4.70629120E-01  1.76042920E-02  1.26362903E+00 -3.89896622E+00 -3.82105117E+00  0.00000000E+00
    1931  8.30255681E-02  8.05835846E-03  1.03376120E-04  4.69352885E-01  1.75232976E-02  1.25376515E+00 -3.89889298E+00 -3.82096946E+00  0.00000000E+00
    1941  8.30083164E-02  8.04944022E-03  1.03021984E-04  4.69998261E-01  1.74322474E-02  1.25122856E+00 -3.89885105E+00 -3.82091468E+00  0.00000000E+00
    1951  8.30777171E-02  8.07029381E-03  1.03637455E-04  4.69583784E-01  1.75725270E-02  1.26254680E+00 -3.89899791E+00 -3.82103877E+00  0.00000000E+00
    1961  8.27810305E-02  8.01961044E-03  1.02700010E-04  4.67716890E-01  1.75503383E-02  1.27178228E+00 -3.89918944E+00 -3.82119976E+00  0.00000000E+00
    1971  8.27098857E-02  7.99938910E-03  1.02091165E-04  4.68193963E-01  1.74232879E-02  1.26258647E+00 -3.89918518E+00 -3.82118154E+00  0.00000000E+00
    1981  8.23237472E-02  7.94268370E-03  1.01149101E-04  4.65551041E-01  1.75288751E-02  1.25470704E+00 -3.89910986E+00 -3.82107494E+00  0.00000000E+00
    1991  8.19212418E-02  7.88250327E-03  1.00182739E-04  4.62543490E-01  1.76180483E-02  1.25669164E+00 -3.89893300E+00 -3.82088278E+00  0.00000000E+00
    2001  8.18100463E-02  7.85663881E-03  9.95176523E-05  4.62590559E-01  1.75028678E-02  1.25502258E+00 -3.89889136E+00 -3.82087659E+00  0.00000000E+00
    2011  8.18711241E-02  7.85777845E-03  9.92268484E-05  4.64316360E-01  1.73696489E-02  1.25648940E+00 -3.89874423E+00 -3.82072708E+00  0.00000000E+00
    2021  8.18398215E-02  7.84507157E-03  9.87638569E-05  4.65087229E-01  1.72556110E-02  1.25173845E+00 -3.89878282E+00 -3.82076424E+00  0.00000000E+00
    2031  8.18579799E-02  7.83917723E-03  9.83739394E-05  4.66397517E-01  1.71222541E-02  1.25253930E+00 -3.89881913E+00 -3.82082322E+00  0.00000000E+00
    2041  8.17729331E-02  7.82012572E-03  9.78537356E-05  4.66629877E-01  1.70450204E-02  1.24307907E+00 -3.89888528E+00 -3.82084651E+00  0.00000000E+00
    2051  8.17137795E-02  7.80396295E-03  9.73909427E-05  4.66951264E-01  1.69473814E-02  1.24329995E+00 -3.89899588E+00 -3.82092631E+00  0.00000000E+00
    2061  8.22787526E-02  7.93361252E-03  1.01663070E-04  4.61606271E-01  1.75038340E-02  1.24794215E+00 -3.89907487E+00 -3.82101474E+00  0.00000000E+00
    2071  8.28466690E-02  8.05588778E-03  1.05325452E-04  4.59014952E-01  1.79324413E-02  1.25395326E+00 -3.89895351E+00 -3.82089939E+00  0.00000000E+00
    2081  8.26842831E-02  8.02899224E-03  1.04747873E-04  4.58371032E-01  1.79322057E-02  1.25584190E+00 -3.89896705E+00 -3.82093032E+00  0.00000000E+00
    2091  8.25323660E-02  8.00191917E-03  1.04131681E-04  4.57907619E-01  1.79025193E-02  1.26312512E+00 -3.89911643E+00 -3.82109581E+00  0.00000000E+00
    2101  8.24213109E-02  7.97728522E-03  1.03479233E-04  4.57972018E-01  1.78075418E-02  1.29156534E+00 -3.89914247E+00 -3.82113556E+00  0.00000000E+00
    2111  8.20241513E-02  7.92214489E-03  1.02610997E-04  4.55011812E-01  1.79605100E-02  1.28841368E+00 -3.89926019E+00 -3.82124029E+00  0.00000000E+00
    2121  8.20914614E-02  7.93308336E-03  1.02766023E-04  4.55692575E-01  1.79588832E-02  1.29169097E+00 -3.89940863E+00 -3.82141106E+00  0.00000000E+00
    2131  8.20070612E-02  7.91304058E-03  1.02204489E-04  4.55921043E-01  1.78657429E-02  1.29610300E+00 -3.89925090E+00 -3.82127940E+00  0.00000000E+00
    2141  8.23027009E-02  7.96508464E-03  1.03177315E-04  4.57896542E-01  1.79178953E-02  1.28800021E+00 -3.89930632E+00 -3.82133960E+00  0.00000000E+00
    2151  8.27921516E-02  8.06166135E-03  1.05446128E-04  4.59170615E-01  1.81550897E-02  1.28147244E+00 -3.89937431E+00 -3.82142070E+00  0.00000000E+00
    2161  8.30521856E-02  8.10834381E-03  1.06485987E-04  4.60107994E-01  1.82085913E-02  1.27715268E+00 -3.89933756E+00 -3.82140462E+00  0.00000000E+00
    2171  8.35082159E-02  8.19820612E-03  1.08644904E-04  4.61171650E-01  1.84177333E-02  1.27802512E+00 -3.89918972E+00 -3.82125765E+00  0.00000000E+00
    2181  8.35098625E-02  8.19866959E-03  1.08614648E-04  4.61382603E-01  1.84205678E-02  1.27159306E+00 -3.89910609E+00 -3.82119430E+00  0.00000000E+00
    2191  8.31836053E-02  8.14545057E-03  1.07682709E-04  4.59003451E-01  1.84381032E-02  1.27804093E+00 -3.89910114E+00 -3.82117021E+00  0.00000000E+00
    2201  8.33602759E-02  8.17038695E-03  1.07903547E-04  4.61197982E-01  1.83706184E-02  1.27942890E+00 -3.89917275E+00 -3.82122353E+00  0.00000000E+00
    2211  8.33072964E-02  8.15285924E-03  1.07330312E-04  4.61753459E-01  1.82398045E-02  1.28174670E+00 -3.89899017E+00 -3.82107157E+00  0.00000000E+00
    2221  8.31718758E-02  8.13063314E-03  1.06939019E-04  4.60779729E-01  1.82445963E-02  1.28738112E+00 -3.89890058E+00 -3.82099203E+00  0.00000000E+00
    2231  8.34566937E-02  8.18243488E-03  1.08060612E-04  4.62001515E-01  1.83099141E-02  1.28520260E+00 -3.89877827E+00 -3.82092470E+00  0.00000000E+00
    2241  8.30167274E-02  8.12267811E-03  1.07136099E-04  4.58727344E-01  1.85127422E-02  1.28627903E+00 -3.89867092E+00 -3.82081792E+00  0.00000000E+00
    2251  8.27211846E-02  8.07468555E-03  1.06271363E-04  4.56694928E-01  1.85276330E-02  1.28222800E+00 -3.89868306E+00 -3.82083040E+00  0.00000000E+00
    2261  8.26355339E-02  8.05503497E-03  1.05704948E-04  4.56950767E-01  1.84450987E-02  1.28179367E+00 -3.89875813E+00 -3.82092041E+00  0.00000000E+00
    2271  8.23959421E-02  8.01503498E-03  1.04929148E-04  4.55542421E-01  1.84381834E-02  1.28841874E+00 -3.89891627E+00 -3.82104711E+00  0.00000000E+00
    2281  8.24086597E-02  8.00958163E-03  1.04611346E-04  4.56452037E-01  1.83246423E-02  1.28684880E+00 -3.89890897E+00 -3.82102320E+00  0.00000000E+00
    2291  8.29451541E-02  8.12452911E-03  1.07920546E-04  4.55012577E-01  1.87192328E-02  1.28059900E+00 -3.89883299E+00 -3.82097320E+00  0.00000000E+00
    2301  8.34262901E-02  8.23184172E-03  1.11687848E-04  4.50597483E-01  1.91293029E-02  1.27420685E+00 -3.89875871E+00 -3.82090372E+00  0.00000000E+00
    2311  8.38735745E-02  8.32542438E-03  1.14410040E-04  4.49787920E-01  1.94113336E-02  1.27790762E+00 -3.89880166E+00 -3.82094148E+00  0.00000000E+00
    2321  8.36878405E-02  8.29060351E-03  1.13637561E-04  4.48902605E-01  1.93557006E-02  1.27454583E+00 -3.89884427E+00 -3.82099419E+00  0.00000000E+00
    2331  8.38426602E-02  8.31223912E-03  1.13831679E-04  4.50831231E-01  1.92910072E-02  1.26961310E+00 -3.89878352E+00 -3.82092436E+00  0.00000000E+00
    2341  8.39055807E-02  8.31329990E-03  1.13501878E-04  4.52562055E-01  1.91482172E-02  1.26248727E+00 -3.89873870E+00 -3.82085759E+00  0.00000000E+00
    2351  8.38655723E-02  8.30415966E-03  1.13244582E-04  4.52599995E-01  1.91117001E-02  1.25777634E+00 -3.89877828E+00 -3.82087371E+00  0.00000000E+00
    2361  8.36878005E-02  8.26910397E-03  1.12465501E-04  4.51746815E-01  1.90324483E-02  1.25244829E+00 -3.89877555E+00 -3.82084097E+00  0.00000000E+00
    2371  8.35275370E-02  8.23838735E-03  1.11762875E-04  4.51101690E-01  1.89735199E-02  1.24971020E+00 -3.89888509E+00 -3.82093945E+00  0.00000000E+00
    2381  8.36527433E-02  8.25382929E-03  1.11796207E-04  4.52990524E-01  1.88909490E-02  1.24596161E+00 -3.89895135E+00 -3.82101130E+00  0.00000000E+00
    2391  8.39109270E-02  8.30096693E-03  1.12835121E-04  4.54159597E-01  1.89492355E-02  1.24590782E+00 -3.89906802E+00 -3.82111170E+00  0.00000000E+00
    2401  8.42650530E-02  8.36965442E-03  1.14511356E-04  4.55105719E-01  1.90865808E-02  1.25132483E+00 -3.89890204E+00 -3.82095085E+00  0.00000000E+00
    2411  8.42362993E-02  8.36016148E-03  1.14101295E-04  4.55823246E-01  1.90166765E-02  1.25815506E+00 -3.89889418E+00 -3.82093303E+00  0.00000000E+00
    2421  8.41616902E-02  8.34072123E-03  1.13516902E-04  4.56083713E-01  1.89132581E-02  1.27437924E+00 -3.89910232E+00 -3.82111408E+00  0.00000000E+00
    2431  8.40657790E-02  8.31850043E-03  1.12918846E-04  4.56054875E-01  1.88217262E-02  1.28192862E+00 -3.89926930E+00 -3.82126641E+00  0.00000000E+00
    2441  8.36916213E-02  8.26434550E-03  1.12028931E-04  4.53245950E-01  1.89512625E-02  1.27989178E+00 -3.89933981E+00 -3.82133967E+00  0.00000000E+00
    2451  8.36214109E-02  8.24938779E-03  1.11600635E-04  4.53359289E-01  1.89029750E-02  1.27844269E+00 -3.89942061E+00 -3.82140381E+00  0.00000000E+00
    2461  8.36407342E-02  8.24899722E-03  1.11474294E-04  4.53926422E-01  1.88484908E-02  1.27611868E+00 -3.89941269E+00 -3.82140857E+00  0.00000000E+00
    2471  8.38858226E-02  8.30155139E-03  1.13019938E-04  4.53342528E-01  1.90213807E-02  1.27461033E+00 -3.89931139E+00 -3.82130967E+00  0.00000000E+00
    2481  8.44443886E-02  8.42741923E-03  1.17064623E-04  4.50566395E-01  1.95003191E-02  1.27801154E+00 -3.89932941E+00 -3.82134631E+00  0.00000000E+00
    2491  8.48369196E-02  8.51194498E-03  1.19642869E-04  4.49562582E-01  1.97722059E-02  1.27939122E+00 -3.89928001E+00 -3.82130737E+00  0.00000000E+00
    2501  8.46434088E-02  8.47640987E-03  1.18881569E-04  4.48469701E-01  1.97310137E-02  1.28751062E+00 -3.89912841E+00 -3.82118607E+00  0.00000000E+00
    2511  8.46412530E-02  8.47314880E-03  1.18687890E-04  4.48944316E-01  1.96874560E-02  1.28485060E+00 -3.89919482E+00 -3.82124858E+00  0.00000000E+00
    2521  8.47975193E-02  8.49521474E-03  1.18845307E-04  4.51076202E-01  1.96211051E-02  1.27978426E+00 -3.89929685E+00 -3.82133451E+00  0.00000000E+00
    2531  8.45496687E-02  8.45300975E-03  1.18012128E-04  4.49467899E-01  1.96176132E-02  1.27325156E+00 -3.89933423E+00 -3.82140608E+00  0.00000000E+00
    2541  8.41889291E-02  8.40017270E-03  1.17121216E-04  4.46729022E-01  1.97384389E-02  1.27951501E+00 -3.89933201E+00 -3.82141461E+00  0.00000000E+00
    2551  8.39998776E-02  8.36546220E-03  1.16376628E-04  4.45674786E-01  1.96946100E-02  1.27281017E+00 -3.89928442E+00 -3.82134983E+00  0.00000000E+00
    2561  8.38531041E-02  8.33451543E-03  1.15638169E-04  4.45094226E-01  1.95997017E-02  1.27704493E+00 -3.89927079E+00 -3.82134684E+00  0.00000000E+00
    2571  8.40503948E-02  8.36972112E-03  1.16399292E-04  4.46130934E-01  1.96309832E-02  1.27577951E+00 -3.89931857E+00 -3.82137998E+00  0.00000000E+00
    2581  8.41971457E-02  8.39952317E-03  1.17233020E-04  4.46115216E-01  1.97078615E-02  1.28616939E+00 -3.89918225E+00 -3.82124252E+00  0.00000000E+00
    2591  8.42435164E-02  8.40160760E-03  1.17044469E-04  4.47280414E-01  1.96217382E-02  1.29613175E+00 -3.89902825E+00 -3.82110648E+00  0.00000000E+00
    2601  8.41113217E-02  8.37688527E-03  1.16485035E-04  4.46670602E-01  1.95846386E-02  1.29630779E+00 -3.89894837E+00 -3.82107087E+00  0.00000000E+00
    2611  8.38774212E-02  8.34162198E-03  1.15832938E-04  4.45106283E-01  1.96452402E-02  1.29021617E+00 -3.89899105E+00 -3.82110797E+00  0.00000000E+00
    2621  8.41735917E-02  8.39607501E-03  1.16977536E-04  4.46868244E-01  1.97156467E-02  1.29026554E+00 -3.89899608E+00 -3.82109834E+00  0.00000000E+00
    2631  8.42385279E-02  8.40222324E-03  1.16922812E-04  4.47935825E-01  1.96436380E-02  1.28859803E+00 -3.89891920E+00 -3.82102992E+00  0.00000000E+00
    2641  8.42828083E-02  8.40314907E-03  1.16689505E-04  4.49158813E-01  1.95453312E-02  1.29299481E+00 -3.89890199E+00 -3.82101854E+00  0.00000000E+00
    2651  8.40108613E-02  8.36045333E-03  1.15909454E-04  4.47238291E-01  1.95915223E-02  1.29113083E+00 -3.89896071E+00 -3.82109098E+00  0.00000000E+00
    2661  8.37935488E-02  8.32312061E-03  1.15162180E-04  4.45864153E-01  1.95784867E-02  1.28468351E+00 -3.89893382E+00 -3.82107275E+00  0.00000000E+00
    2671  8.37359058E-02  8.31128649E-03  1.14821986E-04  4.45926609E-01  1.95457413E-02  1.28284229E+00 -3.89896113E+00 -3.82109044E+00  0.00000000E+00
    2681  8.39181522E-02  8.34025697E-03  1.15229206E-04  4.47817738E-01  1.95219201E-02  1.27786848E+00 -3.89894793E+00 -3.82106207E+00  0.00000000E+00
    2691  8.42026221E-02  8.39127359E-03  1.16199798E-04  4.49916831E-01  1.95699175E-02  1.27581106E+00 -3.89904796E+00 -3.82114884E+00  0.00000000E+00
    2701  8.42448266E-02  8.39701115E-03  1.16227664E-04  4.50536566E-01  1.95492873E-02  1.27849672E+00 -3.89900980E+00 -3.82109972E+00  0.00000000E+00
    2711  8.46511884E-02  8.48221727E-03  1.18632747E-04  4.50377447E-01  1.97985488E-02  1.28411120E+00 -3.89911198E+00 -3.82121766E+00  0.00000000E+00
    2721  8.47445952E-02  8.49270715E-03  1.18593010E-04  4.51917998E-01  1.97183428E-02  1.28790220E+00 -3.89914567E+00 -3.82128144E+00  0.00000000E+00
    2731  8.45126227E-02  8.45351212E-03  1.17825789E-04  4.50402509E-01  1.97193653E-02  1.29440193E+00 -3.89919642E+00 -3.82130375E+00  0.00000000E+00
    2741  8.47739616E-02  8.50667927E-03  1.19460771E-04  4.49719730E-01  1.98536120E-02  1.29089082E+00 -3.89927825E+00 -3.82136984E+00  0.00000000E+00
    2751  8.49947408E-02  8.54442989E-03  1.20133579E-04  4.51499561E-01  1.98576610E-02  1.28420243E+00 -3.89928289E+00 -3.82136839E+00  0.00000000E+00
    2761  8.49358557E-02  8.52762888E-03  1.19594902E-04  4.51805306E-01  1.97554700E-02  1.28141336E+00 -3.89925426E+00 -3.82136518E+00  0.00000000E+00
    2771  8.47110801E-02  8.48999823E-03  1.18842870E-04  4.50412716E-01  1.97630176E-02  1.27652104E+00 -3.89924734E+00 -3.82134580E+00  0.00000000E+00
    2781  8.46534086E-02  8.47291107E-03  1.18300548E-04  4.50711879E-01  1.96529299E-02  1.27358872E+00 -3.89924010E+00 -3.82133163E+00  0.00000000E+00
    2791  8.46225578E-02  8.46562031E-03  1.18012508E-04  4.51105079E-01  1.96218204E-02  1.27282613E+00 -3.89934051E+00 -3.82142128E+00  0.00000000E+00
    2801  8.44468334E-02  8.43322678E-03  1.17311090E-04  4.50167692E-01  1.95814544E-02  1.26572983E+00 -3.89934430E+00 -3.82144026E+00  0.00000000E+00
    2811  8.42568471E-02  8.40128432E-03  1.16649210E-04  4.49104556E-01  1.95830927E-02  1.26423274E+00 -3.89937113E+00 -3.82144626E+00  0.00000000E+00
    2821  8.40410977E-02  8.36469550E-03  1.15922570E-04  4.47736330E-01  1.95789018E-02  1.26506899E+00 -3.89940303E+00 -3.82146895E+00  0.00000000E+00
    2831  8.41111225E-02  8.37117669E-03  1.15823897E-04  4.49060514E-01  1.94992857E-02  1.26202168E+00 -3.89948422E+00 -3.82154988E+00  0.00000000E+00
    2841  8.39792869E-02  8.34474716E-03  1.15212253E-04  4.48492971E-01  1.94350766E-02  1.26166931E+00 -3.89942282E+00 -3.82149926E+00  0.00000000E+00
    2851  8.41173509E-02  8.36997121E-03  1.15678816E-04  4.49592109E-01  1.94653964E-02  1.26286855E+00 -3.89953363E+00 -3.82160550E+00  0.00000000E+00
    2861  8.38177805E-02  8.32662890E-03  1.14928345E-04  4.47455220E-01  1.95701663E-02  1.25715308E+00 -3.89959659E+00 -3.82165262E+00  0.00000000E+00
    2871  8.37576770E-02  8.31161083E-03  1.14481856E-04  4.47611020E-01  1.94957755E-02  1.25998278E+00 -3.89973990E+00 -3.82174656E+00  0.00000000E+00
    2881  8.37759710E-02  8.30806628E-03  1.14185827E-04  4.48569172E-01  1.93963701E-02  1.25660667E+00 -3.89969759E+00 -3.82168262E+00  0.00000000E+00
    2891  8.39294963E-02  8.33290276E-03  1.14598488E-04  4.49870408E-01  1.93826754E-02  1.26988957E+00 -3.89987439E+00 -3.82184404E+00  0.00000000E+00
    2901  8.39821163E-02  8.33477568E-03  1.14377518E-04  4.51177912E-01  1.92779581E-02  1.27287093E+00 -3.89986351E+00 -3.82182762E+00  0.00000000E+00
    2911  8.41680912E-02  8.36580591E-03  1.14908588E-04  4.52712330E-01  1.92743263E-02  1.26974138E+00 -3.89981908E+00 -3.82179936E+00  0.00000000E+00
    2921  8.40141352E-02  8.33894168E-03  1.14328829E-04  4.51959533E-01  1.92597139E-02  1.28318441E+00 -3.90000481E+00 -3.82198976E+00  0.00000000E+00
    2931  8.41845101E-02  8.36574021E-03  1.14684017E-04  4.53773338E-01  1.92317649E-02  1.27895767E+00 -3.89998829E+00 -3.82197200E+00  0.00000000E+00
    2941  8.40224697E-02  8.33481694E-03  1.14020148E-04  4.52898109E-01  1.91766142E-02  1.27517600E+00 -3.90001852E+00 -3.82200099E+00  0.00000000E+00
    2951  8.40272427E-02  8.33379598E-03  1.13907309E-04  4.53305623E-01  1.91491953E-02  1.27071337E+00 -3.89997662E+00 -3.82195477E+00  0.00000000E+00
    2961  8.39655091E-02  8.31976187E-03  1.13507220E-04  4.53386391E-01  1.90940992E-02  1.27562718E+00 -3.90012833E+00 -3.82208650E+00  0.00000000E+00
    2971  8.39201422E-02  8.30970123E-03  1.13241286E-04  4.53345762E-01  1.90573387E-02  1.27701893E+00 -3.90010185E+00 -3.82205786E+00  0.00000000E+00
    2981  8.41071164E-02  8.33926496E-03  1.13636832E-04  4.55318884E-01  1.90294690E-02  1.28066709E+00 -3.90018235E+00 -3.82211724E+00  0.00000000E+00
    2991  8.41242731E-02  8.34033862E-03  1.13542739E-04  4.55910001E-01  1.90022070E-02  1.27900790E+00 -3.90007534E+00 -3.82204066E+00  0.00000000E+00
    3001  8.41054272E-02  8.33194760E-03  1.13202641E-04  4.56446564E-01  1.89236896E-02  1.27309462E+00 -3.90006641E+00 -3.82202400E+00  0.00000000E+00
    3011  8.38688627E-02  8.29395802E-03  1.12519005E-04  4.54768469E-01  1.89499669E-02  1.27171747E+00 -3.89995023E+00 -3.82191373E+00  0.00000000E+00
    3021  8.36966836E-02  8.26678104E-03  1.11958563E-04  4.53911296E-01  1.89751484E-02  1.26776411E+00 -3.90003133E+00 -3.82198525E+00  0.00000000E+00
    3031  8.34042625E-02  8.22338653E-03  1.11244851E-04  4.51650746E-01  1.90574072E-02  1.26501247E+00 -3.90005967E+00 -3.82201165E+00  0.00000000E+00
    3041  8.32892996E-02  8.20312453E-03  1.10815628E-04  4.51064714E-01  1.90408870E-02  1.26203393E+00 -3.90014043E+00 -3.82208205E+00  0.00000000E+00
    3051  8.33866680E-02  8.21431288E-03  1.10806218E-04  4.52605542E-01  1.89650760E-02  1.25881318E+00 -3.90007767E+00 -3.82200538E+00  0.00000000E+00
    3061  8.36879574E-02  8.27598516E-03  1.12424758E-04  4.52856430E-01  1.91355461E-02  1.25390819E+00 -3.90012227E+00 -3.82203599E+00  0.00000000E+00
    3071  8.40500965E-02  8.35332553E-03  1.14689992E-04  4.52119988E-01  1.93851481E-02  1.25250204E+00 -3.90012653E+00 -3.82205221E+00  0.00000000E+00
    3081  8.43819638E-02  8.42457458E-03  1.17011970E-04  4.50442576E-01  1.96160411E-02  1.25050151E+00 -3.90002315E+00 -3.82198704E+00  0.00000000E+00
    3091  8.43751706E-02  8.41736846E-03  1.16668702E-04  4.51116171E-01  1.95249031E-02  1.25242615E+00 -3.90001753E+00 -3.82200099E+00  0.00000000E+00
    3101  8.42390144E-02  8.39364552E-03  1.16134624E-04  4.50536036E-01  1.95133966E-02  1.24976416E+00 -3.90001719E+00 -3.82201049E+00  0.00000000E+00
    3111  8.40423348E-02  8.36034541E-03  1.15480075E-04  4.49271743E-01  1.95103494E-02  1.25668041E+00 -3.89988520E+00 -3.82189240E+00  0.00000000E+00
    3121  8.39462136E-02  8.34173832E-03  1.15035133E-04  4.48943511E-01  1.94733533E-02  1.25523876E+00 -3.89996004E+00 -3.82196096E+00  0.00000000E+00
    3131  8.41216839E-02  8.38191074E-03  1.16357463E-04  4.47939179E-01  1.96340031E-02  1.25325412E+00 -3.90004145E+00 -3.82200022E+00  0.00000000E+00
    3141  8.41517309E-02  8.38042640E-03  1.16089545E-04  4.49015198E-01  1.95356347E-02  1.25053429E+00 -3.90012859E+00 -3.82207693E+00  0.00000000E+00
    3151  8.41878585E-02  8.38264813E-03  1.15966407E-04  4.49891348E-01  1.94775806E-02  1.24623295E+00 -3.90014612E+00 -3.82210995E+00  0.00000000E+00
    3161  8.39938227E-02  8.34867786E-03  1.15302823E-04  4.48579030E-01  1.94574723E-02  1.24423270E+00 -3.90005133E+00 -3.82201287E+00  0.00000000E+00
    3171  8.37918234E-02  8.31539576E-03  1.14659952E-04  4.47255215E-01  1.94666538E-02  1.24010984E+00 -3.90003237E+00 -3.82198895E+00  0.00000000E+00
