   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.12796408E-02 -3.48995477E-02  3.15962626E-02  4.84100459E-02  0.00000000E+00
     100 -4.49085778E-02  2.86276412E-02 -2.78548163E-02  6.01016888E-02  0.00000000E+00
     200  3.35771973E-03  5.07048769E-02 -4.70882242E-02  6.92788545E-02  0.00000000E+00
     300  3.39117775E-02  5.96991933E-02 -5.24506894E-02  8.64006780E-02  0.00000000E+00
     400  9.78112195E-03  1.77825181E-03 -3.35014299E-02  3.49453621E-02  0.00000000E+00
     500 -3.69382256E-04  3.44534389E-02 -3.09733938E-02  4.63306273E-02  0.00000000E+00
     600 -4.05210431E-03 -4.20605025E-03 -7.19757473E-02  7.22123162E-02  0.00000000E+00
     700 -1.85281526E-02 -6.83461746E-03 -6.41656432E-02  6.71359382E-02  0.00000000E+00
     800 -2.49539414E-02  3.53963813E-02 -6.70458126E-02  7.98169405E-02  0.00000000E+00
     900  1.32842292E-02 -6.37337608E-02 -8.33920974E-02  1.05795581E-01  0.00000000E+00
    1000 -1.95922169E-02 -1.93959692E-02 -5.17878890E-02  5.86689358E-02  0.00000000E+00
    1100  2.17789078E-02 -3.05239874E-02 -3.95486294E-02  5.44988873E-02  0.00000000E+00
    1200  4.13705284E-02 -3.07567783E-02 -5.55507430E-02  7.57851244E-02  0.00000000E+00
    1300  6.51892453E-02 -3.77903426E-02 -2.42090174E-02  7.91443252E-02  0.00000000E+00
    1400  5.89621051E-02 -1.06460895E-02 -5.91069912E-02  8.41635637E-02  0.00000000E+00
    1500  7.54753882E-02  1.28103994E-03 -4.76197404E-02  8.92514143E-02  0.00000000E+00
    1600  2.88693043E-03 -5.29668061E-02  1.48165309E-02  5.50758250E-02  0.00000000E+00
    1700  3.74346235E-02 -3.55614596E-02  1.49709347E-02  5.37596254E-02  0.00000000E+00
    1800  1.29469277E-02 -2.35433443E-02  1.90042981E-02  3.29101101E-02  0.00000000E+00
    1900 -2.35484627E-03 -2.89146749E-02  3.53984382E-02  4.57673809E-02  0.00000000E+00
    2000  3.34808710E-03 -2.86086928E-02  1.21668128E-02  3.12681679E-02  0.00000000E+00
    2100  5.48044646E-02 -1.66500595E-02 -5.07392303E-03  5.75021610E-02  0.00000000E+00
    2200  7.55575617E-02  2.64614961E-02  5.61443205E-03  8.02538332E-02  0.00000000E+00
    2300  7.44246272E-02  1.73277904E-02 -4.61709564E-02  8.92806511E-02  0.00000000E+00
    2400  1.02820449E-01  6.82309000E-03 -6.48233641E-02  1.21740165E-01  0.00000000E+00
    2500  7.90687617E-02  1.31538983E-02 -3.51385773E-03  8.02324205E-02  0.00000000E+00
    2600  5.09317461E-02  2.07650237E-02  1.72920535E-02  5.76562580E-02  0.00000000E+00
    2700  4.28356374E-02  4.69022761E-02  8.80717969E-03  6.41270750E-02  0.00000000E+00
    2800  1.51558099E-02 -1.19523855E-02  1.63198207E-02  2.52763652E-02  0.00000000E+00
    2900  2.29536590E-02  5.44117072E-04  4.01603133E-02  4.62603209E-02  0.00000000E+00
    3000  6.99551933E-02 -2.14898088E-04 -1.24169712E-02  7.10489720E-02  0.00000000E+00
    3100  3.66084462E-02 -2.18277056E-02 -3.77467327E-02  5.69336710E-02  0.00000000E+00
    3200  7.31627856E-02  2.08626852E-02 -7.08766495E-02  1.03978576E-01  0.00000000E+00
    3300  6.16546188E-02  5.36288845E-02 -1.34807661E-04  8.17151604E-02  0.00000000E+00
    3400  4.07347570E-02  1.59201269E-02  6.83453047E-02  8.11409363E-02  0.00000000E+00
    3500  5.49844703E-02  4.04405658E-03  1.78956920E-02  5.79646630E-02  0.00000000E+00
