   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
       0 -1.12796408E-02 -3.48995477E-02  3.15962626E-02  4.84100459E-02  0.00000000E+00
     100 -4.36187608E-02  3.48720217E-02 -1.68367422E-02  5.83277813E-02  0.00000000E+00
     200  8.40018950E-03  1.71668423E-02 -2.31599556E-02  3.00274408E-02  0.00000000E+00
     300  3.23607256E-02 -8.14554408E-03 -6.22599198E-02  7.06389698E-02  0.00000000E+00
     400 -1.14277269E-02 -2.70993482E-02  1.96306418E-02  3.53600015E-02  0.00000000E+00
     500 -1.87748323E-02  2.35877718E-02  3.29590902E-02  4.46674259E-02  0.00000000E+00
     600 -9.30276668E-03 -2.64298240E-02 -4.65350036E-03  2.84030303E-02  0.00000000E+00
     700 -1.38915983E-02  6.65097576E-03 -2.74410076E-03  1.56442344E-02  0.00000000E+00
     800 -5.26142284E-02 -6.10644155E-03 -1.88339311E-04  5.29677367E-02  0.00000000E+00
     900  1.01034713E-02 -5.19725830E-02 -2.01686463E-02  5.66568955E-02  0.00000000E+00
    1000 -2.73436501E-02 -2.91457277E-02  3.81092049E-03  4.01456319E-02  0.00000000E+00
    1100  2.50821666E-02 -2.15469126E-02  3.57030422E-03  3.32585567E-02  0.00000000E+00
    1200  4.43081500E-02  2.57044921E-02 -3.13977622E-02  6.00812163E-02  0.00000000E+00
    1300  1.35449596E-02  8.41081899E-03  1.31678286E-02  2.06784796E-02  0.00000000E+00
    1400 -1.04354697E-02  5.07049556E-03 -1.73339621E-02  2.08584562E-02  0.00000000E+00
    1500  3.36807544E-02 -1.07958743E-02  3.08154306E-03  3.55026763E-02  0.00000000E+00
    1600 -1.83014494E-02 -3.60046517E-02  4.51916933E-02  6.06099591E-02  0.00000000E+00
    1700 -3.49426757E-02 -3.10036977E-03 -1.59762552E-02  3.85466420E-02  0.00000000E+00
    1800 -2.47820104E-02  3.24976342E-02 -3.33228435E-03  4.10042484E-02  0.00000000E+00
    1900 -1.11847943E-02  5.10667636E-02  2.55849312E-02  5.82022566E-02  0.00000000E+00
    2000  2.39730077E-03  4.36664693E-02  2.14608864E-02  4.87142406E-02  0.00000000E+00
    2100  1.23874064E-02  1.01394439E-02 -1.81882809E-02  2.42295218E-02  0.00000000E+00
    2200  5.35613924E-02  3.62214729E-02 -2.47241034E-02  6.92249893E-02  0.00000000E+00
    2300 -6.60759870E-03  1.22481936E-02 -9.66193659E-02  9.76164969E-02  0.00000000E+00
    2400 -1.58242548E-03 -6.70313440E-03 -8.55860448E-02  8.58627227E-02  0.00000000E+00
    2500  1.08585268E-02 -4.50910698E-02 -4.28201540E-03  4.65773317E-02  0.00000000E+00
    2600 -6.76674610E-02  4.63259157E-02 -5.39879062E-02  9.81818199E-02  0.00000000E+00
    2700 -4.08943115E-02  2.88175697E-02 -6.19521806E-02  7.96295782E-02  0.00000000E+00
    2800 -4.47159843E-02  5.05741379E-02 -2.71654726E-02  7.27683006E-02  0.00000000E+00
    2900 -1.22097567E-02  1.84601358E-02  3.13435129E-02  3.83701781E-02  0.00000000E+00
    3000  4.07135054E-02  1.04959642E-02 -4.25569778E-02  5.98235000E-02  0.00000000E+00
    3100  1.55243411E-02 -2.64809787E-02 -7.76957779E-02  8.35396989E-02  0.00000000E+00
    3200 -1.58275168E-02  7.87665997E-03 -7.84746264E-02  8.04414013E-02  0.00000000E+00
    3300 -5.05063266E-02  1.79475348E-02  3.77962491E-02  6.55862751E-02  0.00000000E+00
    3400 -4.00611388E-02  6.06456793E-02  7.02642066E-02  1.01093284E-01  0.00000000E+00
