   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    3171  5.68134184E-02  3.80579615E-03  2.42314193E-05  4.42343775E-01  5.21615463E-03  7.95834579E-01 -2.56739182E+00 -2.53446093E+00  0.00000000E+00
    3181  5.67258795E-02  3.79565428E-03  2.41258665E-05  4.41801882E-01  5.21432495E-03  7.99026972E-01 -2.56740347E+00 -2.53448911E+00  0.00000000E+00
    3191  5.68046732E-02  3.80727194E-03  2.43033034E-05  4.41122973E-01  5.23843858E-03  8.00605448E-01 -2.56738376E+00 -2.53446648E+00  0.00000000E+00
    3201  5.67514680E-02  3.80166825E-03  2.42342052E-05  4.41067846E-01  5.24239183E-03  7.97207358E-01 -2.56735590E+00 -2.53444695E+00  0.00000000E+00
    3211  5.67205984E-02  3.79722729E-03  2.41768015E-05  4.41086753E-01  5.23392621E-03  7.95596754E-01 -2.56726036E+00 -2.53437090E+00  0.00000000E+00
    3221  5.68031642E-02  3.80884759E-03  2.43116022E-05  4.41394590E-01  5.25420422E-03  7.92379643E-01 -2.56725302E+00 -2.53436896E+00  0.00000000E+00
    3231  5.67762452E-02  3.80532546E-03  2.42717674E-05  4.41277020E-01  5.25001094E-03  7.93876959E-01 -2.56711864E+00 -2.53423433E+00  0.00000000E+00
    3241  5.67843846E-02  3.80454659E-03  2.42309471E-05  4.41988280E-01  5.23464143E-03  7.92612721E-01 -2.56709947E+00 -2.53420880E+00  0.00000000E+00
    3251  5.67563111E-02  3.80244358E-03  2.42017594E-05  4.42043777E-01  5.24442774E-03  7.91996234E-01 -2.56705124E+00 -2.53414619E+00  0.00000000E+00
    3261  5.67937545E-02  3.80620870E-03  2.42335697E-05  4.42415180E-01  5.24003678E-03  7.94477187E-01 -2.56695826E+00 -2.53405816E+00  0.00000000E+00
    3271  5.68827476E-02  3.81989278E-03  2.44379678E-05  4.41733601E-01  5.27223130E-03  7.92130755E-01 -2.56702182E+00 -2.53411608E+00  0.00000000E+00
    3281  5.68074416E-02  3.81094495E-03  2.43447083E-05  4.41249443E-01  5.26874554E-03  7.98665121E-01 -2.56702558E+00 -2.53411597E+00  0.00000000E+00
    3291  5.67212644E-02  3.80079464E-03  2.42419152E-05  4.40632971E-01  5.26543615E-03  8.00501966E-01 -2.56696686E+00 -2.53405929E+00  0.00000000E+00
    3301  5.66796656E-02  3.79571612E-03  2.41849414E-05  4.40453303E-01  5.26217694E-03  8.03056605E-01 -2.56709027E+00 -2.53419111E+00  0.00000000E+00
    3311  5.67008233E-02  3.79552184E-03  2.41392632E-05  4.41452945E-01  5.23877643E-03  8.05305759E-01 -2.56703726E+00 -2.53413176E+00  0.00000000E+00
    3321  5.65992753E-02  3.78345932E-03  2.40220616E-05  4.40614912E-01  5.23374886E-03  8.01788609E-01 -2.56707347E+00 -2.53416520E+00  0.00000000E+00
    3331  5.65948431E-02  3.78101547E-03  2.39697429E-05  4.41111450E-01  5.21622298E-03  7.99126774E-01 -2.56712415E+00 -2.53421424E+00  0.00000000E+00
    3341  5.65867164E-02  3.78161941E-03  2.39818087E-05  4.41008707E-01  5.22997310E-03  8.02143597E-01 -2.56724505E+00 -2.53433150E+00  0.00000000E+00
    3351  5.66001402E-02  3.78097072E-03  2.39359028E-05  4.41887268E-01  5.21040836E-03  8.08307498E-01 -2.56729149E+00 -2.53436794E+00  0.00000000E+00
    3361  5.67532460E-02  3.80844855E-03  2.44849610E-05  4.37293445E-01  5.30175613E-03  8.09262965E-01 -2.56729559E+00 -2.53436819E+00  0.00000000E+00
    3371  5.68459831E-02  3.81902789E-03  2.45759221E-05  4.38327829E-01  5.30215749E-03  8.10801514E-01 -2.56744953E+00 -2.53452838E+00  0.00000000E+00
    3381  5.67273025E-02  3.80585397E-03  2.44540740E-05  4.37236755E-01  5.30491007E-03  8.11328629E-01 -2.56751335E+00 -2.53460600E+00  0.00000000E+00
    3391  5.66873950E-02  3.80003077E-03  2.43760672E-05  4.37311348E-01  5.29320503E-03  8.10976831E-01 -2.56750213E+00 -2.53458988E+00  0.00000000E+00
    3401  5.66262941E-02  3.79172327E-03  2.42760420E-05  4.37162069E-01  5.28071642E-03  8.14731117E-01 -2.56758122E+00 -2.53465917E+00  0.00000000E+00
    3411  5.66171419E-02  3.79010279E-03  2.42397333E-05  4.37523213E-01  5.27544594E-03  8.12121139E-01 -2.56752944E+00 -2.53461263E+00  0.00000000E+00
    3421  5.65690492E-02  3.78482278E-03  2.41818961E-05  4.37298595E-01  5.27692052E-03  8.12021132E-01 -2.56751691E+00 -2.53460433E+00  0.00000000E+00
    3431  5.66089754E-02  3.78958069E-03  2.42104357E-05  4.38048244E-01  5.27907857E-03  8.12925215E-01 -2.56756646E+00 -2.53464804E+00  0.00000000E+00
    3441  5.65910906E-02  3.78666823E-03  2.41597941E-05  4.38360737E-01  5.27106626E-03  8.10992900E-01 -2.56749674E+00 -2.53458110E+00  0.00000000E+00
    3451  5.65576914E-02  3.78261973E-03  2.41063726E-05  4.38402400E-01  5.26863492E-03  8.08648699E-01 -2.56741862E+00 -2.53449985E+00  0.00000000E+00
    3461  5.66226571E-02  3.78788222E-03  2.41044074E-05  4.40007421E-01  5.24977156E-03  8.08671628E-01 -2.56750847E+00 -2.53457522E+00  0.00000000E+00
    3471  5.65744222E-02  3.78088644E-03  2.40182196E-05  4.39942921E-01  5.23591314E-03  8.10929386E-01 -2.56763456E+00 -2.53468952E+00  0.00000000E+00
    3481  5.66428640E-02  3.79004431E-03  2.41243776E-05  4.40182734E-01  5.24862866E-03  8.09617437E-01 -2.56763999E+00 -2.53468550E+00  0.00000000E+00
    3491  5.66445253E-02  3.78894052E-03  2.40846911E-05  4.40777999E-01  5.23696971E-03  8.07893266E-01 -2.56764880E+00 -2.53468244E+00  0.00000000E+00
    3501  5.66186512E-02  3.78480367E-03  2.40201940E-05  4.41055685E-01  5.22608441E-03  8.05372288E-01 -2.56761889E+00 -2.53466681E+00  0.00000000E+00
    3511  5.65726907E-02  3.77860569E-03  2.39481483E-05  4.40902518E-01  5.21709967E-03  8.02119212E-01 -2.56760422E+00 -2.53464987E+00  0.00000000E+00
    3521  5.65840073E-02  3.77877137E-03  2.39226050E-05  4.41547831E-01  5.20703902E-03  7.99066817E-01 -2.56764333E+00 -2.53469007E+00  0.00000000E+00
    3531  5.65888125E-02  3.77894036E-03  2.39025371E-05  4.42066201E-01  5.20365660E-03  7.96387016E-01 -2.56762261E+00 -2.53466341E+00  0.00000000E+00
    3541  5.65896024E-02  3.77837126E-03  2.38807538E-05  4.42406735E-01  5.19771427E-03  7.93421472E-01 -2.56765799E+00 -2.53469098E+00  0.00000000E+00
    3551  5.65642474E-02  3.77355051E-03  2.38081561E-05  4.42680587E-01  5.18010192E-03  7.93860823E-01 -2.56764709E+00 -2.53467207E+00  0.00000000E+00
    3561  5.66140247E-02  3.77777731E-03  2.38130499E-05  4.43812713E-01  5.16740604E-03  7.91952520E-01 -2.56759477E+00 -2.53461949E+00  0.00000000E+00
    3571  5.65580401E-02  3.77054687E-03  2.37316441E-05  4.43586212E-01  5.15933362E-03  7.95959685E-01 -2.56742772E+00 -2.53445814E+00  0.00000000E+00
    3581  5.64562231E-02  3.75842904E-03  2.36180523E-05  4.42672959E-01  5.15381937E-03  7.92453056E-01 -2.56747013E+00 -2.53449101E+00  0.00000000E+00
    3591  5.64047348E-02  3.75130519E-03  2.35351669E-05  4.42517509E-01  5.14197243E-03  7.91205497E-01 -2.56744025E+00 -2.53445461E+00  0.00000000E+00
    3601  5.63895414E-02  3.75007825E-03  2.35226714E-05  4.42448833E-01  5.14636513E-03  7.87913457E-01 -2.56738792E+00 -2.53440034E+00  0.00000000E+00
    3611  5.64913469E-02  3.76489735E-03  2.37259344E-05  4.42049345E-01  5.17638991E-03  7.84735910E-01 -2.56739602E+00 -2.53440291E+00  0.00000000E+00
    3621  5.64612672E-02  3.76071865E-03  2.36739585E-05  4.42033739E-01  5.16934110E-03  7.83807230E-01 -2.56731717E+00 -2.53432107E+00  0.00000000E+00
    3631  5.65865428E-02  3.77745052E-03  2.38778807E-05  4.42202000E-01  5.19253039E-03  7.83223064E-01 -2.56721614E+00 -2.53421922E+00  0.00000000E+00
    3641  5.67145823E-02  3.79511250E-03  2.41151971E-05  4.41889424E-01  5.22100077E-03  7.80452654E-01 -2.56728180E+00 -2.53429031E+00  0.00000000E+00
    3651  5.66633059E-02  3.78777637E-03  2.40256926E-05  4.41804926E-01  5.20726156E-03  7.78061055E-01 -2.56728436E+00 -2.53429011E+00  0.00000000E+00
    3661  5.67012964E-02  3.79448971E-03  2.41400397E-05  4.41131068E-01  5.22897830E-03  7.74601656E-01 -2.56730640E+00 -2.53430454E+00  0.00000000E+00
    3671  5.67824340E-02  3.80358282E-03  2.42092821E-05  4.42204634E-01  5.22794342E-03  7.75094905E-01 -2.56739906E+00 -2.53439683E+00  0.00000000E+00
    3681  5.67912797E-02  3.80364015E-03  2.41866672E-05  4.42742494E-01  5.21939493E-03  7.76520534E-01 -2.56739966E+00 -2.53439619E+00  0.00000000E+00
    3691  5.69201755E-02  3.81886357E-03  2.43114735E-05  4.44323871E-01  5.22450684E-03  7.75119005E-01 -2.56741424E+00 -2.53441131E+00  0.00000000E+00
    3701  5.70595745E-02  3.83650805E-03  2.44958514E-05  4.45247770E-01  5.24035132E-03  7.74658881E-01 -2.56732168E+00 -2.53430574E+00  0.00000000E+00
    3711  5.70982552E-02  3.84064155E-03  2.45224639E-05  4.45839843E-01  5.23780471E-03  7.76154699E-01 -2.56737704E+00 -2.53437342E+00  0.00000000E+00
    3721  5.70807901E-02  3.83645389E-03  2.44487450E-05  4.46298946E-01  5.21801049E-03  7.73453992E-01 -2.56742951E+00 -2.53443617E+00  0.00000000E+00
    3731  5.70469321E-02  3.83195781E-03  2.43862629E-05  4.46417236E-01  5.21230780E-03  7.74590207E-01 -2.56729934E+00 -2.53431164E+00  0.00000000E+00
    3741  5.70182769E-02  3.82730294E-03  2.43175394E-05  4.46633717E-01  5.19979779E-03  7.76131022E-01 -2.56723492E+00 -2.53425244E+00  0.00000000E+00
    3751  5.69759845E-02  3.82082223E-03  2.42367238E-05  4.46600205E-01  5.18482149E-03  7.73394907E-01 -2.56721213E+00 -2.53423315E+00  0.00000000E+00
    3761  5.69179247E-02  3.81422647E-03  2.41638852E-05  4.46353501E-01  5.18497387E-03  7.77196985E-01 -2.56704285E+00 -2.53407034E+00  0.00000000E+00
    3771  5.69988167E-02  3.82512523E-03  2.42686990E-05  4.47116123E-01  5.20016857E-03  7.74939194E-01 -2.56707182E+00 -2.53409570E+00  0.00000000E+00
    3781  5.69461523E-02  3.81965061E-03  2.42083564E-05  4.46908773E-01  5.20491722E-03  7.74495245E-01 -2.56716527E+00 -2.53418456E+00  0.00000000E+00
    3791  5.69521140E-02  3.81868578E-03  2.41729764E-05  4.47437986E-01  5.19008307E-03  7.72795852E-01 -2.56711727E+00 -2.53413539E+00  0.00000000E+00
    3801  5.69040509E-02  3.81389873E-03  2.41211442E-05  4.47237803E-01  5.19626655E-03  7.73381447E-01 -2.56709016E+00 -2.53410843E+00  0.00000000E+00
    3811  5.69820739E-02  3.82396467E-03  2.42384409E-05  4.47470227E-01  5.20691669E-03  7.73326340E-01 -2.56709829E+00 -2.53412116E+00  0.00000000E+00
    3821  5.69755973E-02  3.82203167E-03  2.41958508E-05  4.47883049E-01  5.19613355E-03  7.77559882E-01 -2.56702942E+00 -2.53405746E+00  0.00000000E+00
    3831  5.69225282E-02  3.81502626E-03  2.41220161E-05  4.47544522E-01  5.18746200E-03  7.77160175E-01 -2.56695115E+00 -2.53397538E+00  0.00000000E+00
    3841  5.69510536E-02  3.81704813E-03  2.41136516E-05  4.48320997E-01  5.17639482E-03  7.74272518E-01 -2.56692901E+00 -2.53395507E+00  0.00000000E+00
    3851  5.68943708E-02  3.80945207E-03  2.40305271E-05  4.48028040E-01  5.16608053E-03  7.76355204E-01 -2.56696967E+00 -2.53400008E+00  0.00000000E+00
    3861  5.70201026E-02  3.82740140E-03  2.42407671E-05  4.48409113E-01  5.19880745E-03  7.81719720E-01 -2.56696287E+00 -2.53399990E+00  0.00000000E+00
    3871  5.71180611E-02  3.84226414E-03  2.44750219E-05  4.47378981E-01  5.23203319E-03  7.80990661E-01 -2.56695987E+00 -2.53398916E+00  0.00000000E+00
    3881  5.70876398E-02  3.83781357E-03  2.44210973E-05  4.47316917E-01  5.22322327E-03  7.79640073E-01 -2.56691503E+00 -2.53393678E+00  0.00000000E+00
    3891  5.70770000E-02  3.83443931E-03  2.43586120E-05  4.47760398E-01  5.20373527E-03  7.77187226E-01 -2.56696308E+00 -2.53398377E+00  0.00000000E+00
    3901  5.69971455E-02  3.82482650E-03  2.42630606E-05  4.47158230E-01  5.19919199E-03  7.77284934E-01 -2.56694520E+00 -2.53396349E+00  0.00000000E+00
    3911  5.69578663E-02  3.81897836E-03  2.41892893E-05  4.47149816E-01  5.18681035E-03  7.78868083E-01 -2.56703044E+00 -2.53404427E+00  0.00000000E+00
    3921  5.68780470E-02  3.81024523E-03  2.41104941E-05  4.46421776E-01  5.18999737E-03  7.83585870E-01 -2.56687913E+00 -2.53389695E+00  0.00000000E+00
    3931  5.68253008E-02  3.80434203E-03  2.40464080E-05  4.46178456E-01  5.19084762E-03  7.84816896E-01 -2.56675317E+00 -2.53377203E+00  0.00000000E+00
    3941  5.68164321E-02  3.80209023E-03  2.40043607E-05  4.46491810E-01  5.17962225E-03  7.83473626E-01 -2.56670165E+00 -2.53373303E+00  0.00000000E+00
    3951  5.69501136E-02  3.82037046E-03  2.42321663E-05  4.46573399E-01  5.20734174E-03  7.83529008E-01 -2.56672859E+00 -2.53376810E+00  0.00000000E+00
    3961  5.69925403E-02  3.82666290E-03  2.43187835E-05  4.46420269E-01  5.22050075E-03  7.83586205E-01 -2.56667986E+00 -2.53370768E+00  0.00000000E+00
    3971  5.70381908E-02  3.83254695E-03  2.43875911E-05  4.46557277E-01  5.22662349E-03  7.83212618E-01 -2.56674988E+00 -2.53376903E+00  0.00000000E+00
    3981  5.70539750E-02  3.83329434E-03  2.43728055E-05  4.47108476E-01  5.21711697E-03  7.84189548E-01 -2.56672163E+00 -2.53374094E+00  0.00000000E+00
    3991  5.70927255E-02  3.83746021E-03  2.44013613E-05  4.47661865E-01  5.21479446E-03  7.82155878E-01 -2.56671480E+00 -2.53373043E+00  0.00000000E+00
    4001  5.70501845E-02  3.83142739E-03  2.43326510E-05  4.47481310E-01  5.20417265E-03  7.87009736E-01 -2.56679120E+00 -2.53379523E+00  0.00000000E+00
    4011  5.70277196E-02  3.82710219E-03  2.42654365E-05  4.47761432E-01  5.18826835E-03  7.88830602E-01 -2.56678348E+00 -2.53379610E+00  0.00000000E+00
    4021  5.70011779E-02  3.82444876E-03  2.42250646E-05  4.47914938E-01  5.19163500E-03  7.89851723E-01 -2.56665844E+00 -2.53368048E+00  0.00000000E+00
    4031  5.69381589E-02  3.81735576E-03  2.41544260E-05  4.47477212E-01  5.19242326E-03  7.89323684E-01 -2.56659935E+00 -2.53361775E+00  0.00000000E+00
    4041  5.69563639E-02  3.81904998E-03  2.41614055E-05  4.47807818E-01  5.18900112E-03  7.87192730E-01 -2.56665612E+00 -2.53367374E+00  0.00000000E+00
    4051  5.70000129E-02  3.82389833E-03  2.41975749E-05  4.48382653E-01  5.18786648E-03  7.86173896E-01 -2.56671417E+00 -2.53373911E+00  0.00000000E+00
    4061  5.69894174E-02  3.82335139E-03  2.41993622E-05  4.48184067E-01  5.19382980E-03  7.84933905E-01 -2.56666587E+00 -2.53368907E+00  0.00000000E+00
    4071  5.69201609E-02  3.81429351E-03  2.41049494E-05  4.47723263E-01  5.18328170E-03  7.85357085E-01 -2.56671449E+00 -2.53374114E+00  0.00000000E+00
    4081  5.68927369E-02  3.81072053E-03  2.40666825E-05  4.47565523E-01  5.17920481E-03  7.87634015E-01 -2.56666041E+00 -2.53368285E+00  0.00000000E+00
    4091  5.69027758E-02  3.81174014E-03  2.40815591E-05  4.47519728E-01  5.17809694E-03  7.88905911E-01 -2.56669886E+00 -2.53372271E+00  0.00000000E+00
    4101  5.69533650E-02  3.81918403E-03  2.41755051E-05  4.47524364E-01  5.19329342E-03  7.89240552E-01 -2.56673732E+00 -2.53375633E+00  0.00000000E+00
    4111  5.69359555E-02  3.81519215E-03  2.41100968E-05  4.47865521E-01  5.17516301E-03  7.90982715E-01 -2.56673284E+00 -2.53376194E+00  0.00000000E+00
    4121  5.68566102E-02  3.80542483E-03  2.40144270E-05  4.47229727E-01  5.16849954E-03  7.97950148E-01 -2.56676824E+00 -2.53379797E+00  0.00000000E+00
    4131  5.67669776E-02  3.79610581E-03  2.39319596E-05  4.46420004E-01  5.17630856E-03  7.96417665E-01 -2.56674994E+00 -2.53377651E+00  0.00000000E+00
    4141  5.67182852E-02  3.79185422E-03  2.39096353E-05  4.45695464E-01  5.18780766E-03  8.00391014E-01 -2.56684695E+00 -2.53387142E+00  0.00000000E+00
    4151  5.67902191E-02  3.80137191E-03  2.40257092E-05  4.45790152E-01  5.20001333E-03  8.02971057E-01 -2.56685117E+00 -2.53386949E+00  0.00000000E+00
    4161  5.67998016E-02  3.80296126E-03  2.40431269E-05  4.45851846E-01  5.20453328E-03  8.02251846E-01 -2.56681853E+00 -2.53383418E+00  0.00000000E+00
    4171  5.67967764E-02  3.80310367E-03  2.40578844E-05  4.45553240E-01  5.20891947E-03  8.02347390E-01 -2.56674030E+00 -2.53375757E+00  0.00000000E+00
    4181  5.67586356E-02  3.79754563E-03  2.39911234E-05  4.45472194E-01  5.19784750E-03  8.00209633E-01 -2.56675270E+00 -2.53375433E+00  0.00000000E+00
    4191  5.67921779E-02  3.80231253E-03  2.40968711E-05  4.44423613E-01  5.20649378E-03  8.04198799E-01 -2.56671997E+00 -2.53372587E+00  0.00000000E+00
    4201  5.68315077E-02  3.80618241E-03  2.41077431E-05  4.45302635E-01  5.20108916E-03  8.02608397E-01 -2.56666312E+00 -2.53366410E+00  0.00000000E+00
    4211  5.68638462E-02  3.80856039E-03  2.40995407E-05  4.46183593E-01  5.18936926E-03  8.05618528E-01 -2.56654616E+00 -2.53354932E+00  0.00000000E+00
    4221  5.69319300E-02  3.81611669E-03  2.41562518E-05  4.47076561E-01  5.18764244E-03  8.05146439E-01 -2.56657313E+00 -2.53357522E+00  0.00000000E+00
    4231  5.68723632E-02  3.80828972E-03  2.40717251E-05  4.46744169E-01  5.17818519E-03  8.03388346E-01 -2.56653049E+00 -2.53353832E+00  0.00000000E+00
    4241  5.68783963E-02  3.80763505E-03  2.40356347E-05  4.47383679E-01  5.16608456E-03  8.02303432E-01 -2.56656067E+00 -2.53356860E+00  0.00000000E+00
    4251  5.68591102E-02  3.80357524E-03  2.39715207E-05  4.47680588E-01  5.14924352E-03  8.00300482E-01 -2.56655761E+00 -2.53355952E+00  0.00000000E+00
    4261  5.69428359E-02  3.81498286E-03  2.41118990E-05  4.47763664E-01  5.16620378E-03  8.00923830E-01 -2.56649296E+00 -2.53349482E+00  0.00000000E+00
    4271  5.68908016E-02  3.80850768E-03  2.40407291E-05  4.47519810E-01  5.16122323E-03  8.00449899E-01 -2.56660180E+00 -2.53360341E+00  0.00000000E+00
    4281  5.69596251E-02  3.81725459E-03  2.41346704E-05  4.47899851E-01  5.16944704E-03  7.99038939E-01 -2.56657932E+00 -2.53357682E+00  0.00000000E+00
    4291  5.69590862E-02  3.81562422E-03  2.40930013E-05  4.48381966E-01  5.15528848E-03  7.98074478E-01 -2.56658178E+00 -2.53358304E+00  0.00000000E+00
    4301  5.69891016E-02  3.81960215E-03  2.41238881E-05  4.48824643E-01  5.16032149E-03  7.95324467E-01 -2.56662348E+00 -2.53361373E+00  0.00000000E+00
    4311  5.70005805E-02  3.82066280E-03  2.41289274E-05  4.49015548E-01  5.15808505E-03  8.08101212E-01 -2.56672576E+00 -2.53370790E+00  0.00000000E+00
    4321  5.70198637E-02  3.82354330E-03  2.41521705E-05  4.49315460E-01  5.16423793E-03  8.07781643E-01 -2.56672937E+00 -2.53370939E+00  0.00000000E+00
    4331  5.70002167E-02  3.82207855E-03  2.41546055E-05  4.48837732E-01  5.17123511E-03  8.06065441E-01 -2.56669283E+00 -2.53367283E+00  0.00000000E+00
    4341  5.70459716E-02  3.82796285E-03  2.42209615E-05  4.49021447E-01  5.17724630E-03  8.03466695E-01 -2.56670906E+00 -2.53369498E+00  0.00000000E+00
    4351  5.71570774E-02  3.84407146E-03  2.44904774E-05  4.47549858E-01  5.20810828E-03  8.03581423E-01 -2.56677188E+00 -2.53375613E+00  0.00000000E+00
    4361  5.71213035E-02  3.84212849E-03  2.44757771E-05  4.47322907E-01  5.22746663E-03  8.03408831E-01 -2.56687031E+00 -2.53384577E+00  0.00000000E+00
    4371  5.70766626E-02  3.83667732E-03  2.44166616E-05  4.47089956E-01  5.22427876E-03  8.02005610E-01 -2.56692497E+00 -2.53390423E+00  0.00000000E+00
    4381  5.70740142E-02  3.83500930E-03  2.43776835E-05  4.47492298E-01  5.21195463E-03  8.05399646E-01 -2.56695580E+00 -2.53393677E+00  0.00000000E+00
    4391  5.70340260E-02  3.82925489E-03  2.43102485E-05  4.47363466E-01  5.20120311E-03  8.06318344E-01 -2.56689895E+00 -2.53388840E+00  0.00000000E+00
    4401  5.69925799E-02  3.82282521E-03  2.42308363E-05  4.47314252E-01  5.18582876E-03  8.06703242E-01 -2.56687074E+00 -2.53385870E+00  0.00000000E+00
    4411  5.69365609E-02  3.81595672E-03  2.41610837E-05  4.46919594E-01  5.18144047E-03  8.08836006E-01 -2.56673794E+00 -2.53372347E+00  0.00000000E+00
    4421  5.69854791E-02  3.82131008E-03  2.42003573E-05  4.47571642E-01  5.17945960E-03  8.11049362E-01 -2.56669263E+00 -2.53367846E+00  0.00000000E+00
    4431  5.69686274E-02  3.81831613E-03  2.41523002E-05  4.47803716E-01  5.16977120E-03  8.12319946E-01 -2.56671757E+00 -2.53370456E+00  0.00000000E+00
    4441  5.69382585E-02  3.81387629E-03  2.40977245E-05  4.47767992E-01  5.16092218E-03  8.11844719E-01 -2.56672375E+00 -2.53371499E+00  0.00000000E+00
    4451  5.69411815E-02  3.81366122E-03  2.40850890E-05  4.47995295E-01  5.15597757E-03  8.09489766E-01 -2.56672255E+00 -2.53371333E+00  0.00000000E+00
    4461  5.69370173E-02  3.81254041E-03  2.40607639E-05  4.48228526E-01  5.15014263E-03  8.11824175E-01 -2.56675546E+00 -2.53374327E+00  0.00000000E+00
    4471  5.69476957E-02  3.81279117E-03  2.40446452E-05  4.48670689E-01  5.14143136E-03  8.10889658E-01 -2.56681663E+00 -2.53381312E+00  0.00000000E+00
    4481  5.69389881E-02  3.81171556E-03  2.40280878E-05  4.48739361E-01  5.14067397E-03  8.10714765E-01 -2.56686449E+00 -2.53385943E+00  0.00000000E+00
    4491  5.69712657E-02  3.81512010E-03  2.40533657E-05  4.49143890E-01  5.13821759E-03  8.08894001E-01 -2.56689260E+00 -2.53388298E+00  0.00000000E+00
    4501  5.70377695E-02  3.82234065E-03  2.41060401E-05  4.50021336E-01  5.13495560E-03  8.13121649E-01 -2.56687108E+00 -2.53386063E+00  0.00000000E+00
    4511  5.69756855E-02  3.81451867E-03  2.40255741E-05  4.49606837E-01  5.12824556E-03  8.10674604E-01 -2.56685961E+00 -2.53385413E+00  0.00000000E+00
    4521  5.69982371E-02  3.81602967E-03  2.40158538E-05  4.50265122E-01  5.11868653E-03  8.13323270E-01 -2.56699828E+00 -2.53398806E+00  0.00000000E+00
    4531  5.70271878E-02  3.81891448E-03  2.40236953E-05  4.50916123E-01  5.11492973E-03  8.11384834E-01 -2.56695671E+00 -2.53394401E+00  0.00000000E+00
    4541  5.70348135E-02  3.81973496E-03  2.40166302E-05  4.51313398E-01  5.11448473E-03  8.09818587E-01 -2.56690790E+00 -2.53390037E+00  0.00000000E+00
    4551  5.70311064E-02  3.81990151E-03  2.40465052E-05  4.50678774E-01  5.11980347E-03  8.09991456E-01 -2.56686362E+00 -2.53385774E+00  0.00000000E+00
    4561  5.70298012E-02  3.81866008E-03  2.40135060E-05  4.51075880E-01  5.10994425E-03  8.11323974E-01 -2.56696973E+00 -2.53396750E+00  0.00000000E+00
    4571  5.69654605E-02  3.81070239E-03  2.39339350E-05  4.50607423E-01  5.10432086E-03  8.10654446E-01 -2.56705236E+00 -2.53404437E+00  0.00000000E+00
    4581  5.69022321E-02  3.80498212E-03  2.39033067E-05  4.49659481E-01  5.11767099E-03  8.09999361E-01 -2.56708730E+00 -2.53408245E+00  0.00000000E+00
    4591  5.68559931E-02  3.79950373E-03  2.38459009E-05  4.49396800E-01  5.11570083E-03  8.08595172E-01 -2.56710613E+00 -2.53409756E+00  0.00000000E+00
    4601  5.69199569E-02  3.80883273E-03  2.39992882E-05  4.48566297E-01  5.13421322E-03  8.09591034E-01 -2.56720916E+00 -2.53420343E+00  0.00000000E+00
    4611  5.69051091E-02  3.80761412E-03  2.39958372E-05  4.48292619E-01  5.13846743E-03  8.09423395E-01 -2.56721312E+00 -2.53420585E+00  0.00000000E+00
    4621  5.69008401E-02  3.80610899E-03  2.39610791E-05  4.48655970E-01  5.12926939E-03  8.09639983E-01 -2.56721690E+00 -2.53420555E+00  0.00000000E+00
    4631  5.68599394E-02  3.80074605E-03  2.38964947E-05  4.48589237E-01  5.12286197E-03  8.09960904E-01 -2.56719671E+00 -2.53418464E+00  0.00000000E+00
    4641  5.68330047E-02  3.79606719E-03  2.38313725E-05  4.48735508E-01  5.10827400E-03  8.11173450E-01 -2.56723316E+00 -2.53421470E+00  0.00000000E+00
    4651  5.67598509E-02  3.78704606E-03  2.37451458E-05  4.48110146E-01  5.10185446E-03  8.12446586E-01 -2.56716083E+00 -2.53413846E+00  0.00000000E+00
    4661  5.67021636E-02  3.78009510E-03  2.36718917E-05  4.47787466E-01  5.09819393E-03  8.11324296E-01 -2.56710682E+00 -2.53408578E+00  0.00000000E+00
    4671  5.67054637E-02  3.78089003E-03  2.36835656E-05  4.47747436E-01  5.10199014E-03  8.10222388E-01 -2.56716612E+00 -2.53414685E+00  0.00000000E+00
    4681  5.67452003E-02  3.78594800E-03  2.37675733E-05  4.47268396E-01  5.10695169E-03  8.07755200E-01 -2.56712392E+00 -2.53410323E+00  0.00000000E+00
    4691  5.68264741E-02  3.80168572E-03  2.40773016E-05  4.44691739E-01  5.16567377E-03  8.09505306E-01 -2.56718582E+00 -2.53416163E+00  0.00000000E+00
    4701  5.68169572E-02  3.79933731E-03  2.40289856E-05  4.45120758E-01  5.15424144E-03  8.09828729E-01 -2.56709659E+00 -2.53407048E+00  0.00000000E+00
    4711  5.68379843E-02  3.80193090E-03  2.40457679E-05  4.45490543E-01  5.15608021E-03  8.07622952E-01 -2.56706797E+00 -2.53404382E+00  0.00000000E+00
    4721  5.68526737E-02  3.80341612E-03  2.40585612E-05  4.45628737E-01  5.15441235E-03  8.08144330E-01 -2.56698466E+00 -2.53396044E+00  0.00000000E+00
    4731  5.67717917E-02  3.79388043E-03  2.39703103E-05  4.44882239E-01  5.15129431E-03  8.08700329E-01 -2.56705971E+00 -2.53403207E+00  0.00000000E+00
    4741  5.67368367E-02  3.78960306E-03  2.39160121E-05  4.44888702E-01  5.14849979E-03  8.09685262E-01 -2.56717505E+00 -2.53413750E+00  0.00000000E+00
    4751  5.67622566E-02  3.79144339E-03  2.39070633E-05  4.45634973E-01  5.13907149E-03  8.11418193E-01 -2.56715275E+00 -2.53411334E+00  0.00000000E+00
    4761  5.68129718E-02  3.79798821E-03  2.39618879E-05  4.46277014E-01  5.14615385E-03  8.13074808E-01 -2.56723820E+00 -2.53419177E+00  0.00000000E+00
